# state.name lon lat
s0054 50.041644811539406 49.15116936724888
s0011 51.96906153969546 51.18850604983368
s0050 52.49939081817082 49.81377507006581
s0081 54.58396178017718 49.009144489001926
s0064 47.80944692058661 47.72605433528132
s0073 48.01275991339951 47.665011330335176
s0059 50.97668731993148 49.27920161111616
s0069 49.28050431311701 47.476350375696924
s0030 45.64721363775987 48.32063981792662
s0039 48.15538604044095 49.68671189489585
s0083 48.28540921588288 49.78403640665705
s0019 49.039846301120555 54.3063206160258
s0045 54.86263379397228 47.32529111165568
s0067 53.31597240225488 47.09971744113773
s0094 45.14113553888572 53.63002879208548
s0051 54.5692062245201 51.88506812486424
s0097 52.96135796507714 47.327307653991625
s0026 54.23084388972092 48.38940638130065
s0092 54.55042969608676 49.4545332717429
s0034 52.08780670614135 48.97080368610071
s0017 51.77730154336635 53.13487280994179
s0020 53.46865790279587 53.83905414659085
s0008 52.58838107088468 51.870818893813414
s0035 52.71293344545486 51.733426042842
s0040 47.972391245529046 51.653326573357646
s0100 52.86267269379632 45.70925967131465
s0052 48.59978568746828 48.77930309643266
s0032 49.83560340387427 46.099228176185996
s0096 49.44642219460352 46.2319950330088
s0085 48.528794704653265 45.98847527639054
s0027 50.66347119273119 47.60956344751142
s0068 50.014315222093785 46.752757943493485
s0024 47.21493512283806 49.191352304077554
s0038 49.05644940299332 47.40093484200766
s0016 47.570184057277935 46.34784357365008
s0003 48.04553364646555 46.017043450822555
s0098 47.36305916292758 46.33855723591216
s0084 53.59353949474311 45.90493552399361
s0063 49.59784754414763 45.52881268038303
s0093 49.30281355936257 45.76413043289363
s0015 45.0154736471967 50.78647041405119
s0006 45.45364330148463 51.58392413682349
s0066 45.415142281130144 52.110833476764846
s0004 52.82584449721304 46.438159929654056
s0029 53.66743216993945 52.15252782192042
s0062 48.202853785169815 53.40201844338672
s0037 50.059809005364656 54.93127343944492
s0074 48.50529108983167 50.87368336630679
s0075 49.20623053799453 50.85803081195221
s0079 53.80377281055166 47.01729963664663
s0013 54.66459941098857 54.96953107920956
s0060 53.831364010862835 53.96809175518571
s0095 52.7316482932638 53.91243095013426
s0053 50.76245613151421 53.35315936473887
s0031 53.396118004400286 51.10200726793925
s0033 53.16721622292265 51.29424773654026
s0082 50.70835805183593 51.95593773460267
s0077 52.15033507115338 54.83398561308984
s0001 54.425289929508004 54.89576910556838
s0018 52.66935492179015 54.28425158975354
s0072 48.03297611235372 53.62557255118706
s0049 47.24503445851549 51.056210288149366
s0071 45.401674273385694 54.84952330870391
s0080 46.28370681891318 47.15663854042109
s0043 48.639077520787644 49.958556583525855
s0099 49.33405922323557 49.2224601226694
s0048 53.328967028377164 45.07336053911148
s0056 51.32051624295351 53.21048051559889
s0041 50.10905659902205 50.822197609841126
s0014 54.74466755790523 51.73557606057003
s0023 54.93093922601709 51.90263956027586
s0005 54.10909568844323 53.57288650266641
s0002 52.00135998433737 51.758798593692774
s0091 51.68263210972612 49.73224836769486
s0078 54.91277182510983 48.768597855135056
s0046 54.99904244019052 48.137401021488934
s0087 54.81975712490654 48.48997898296471
s0021 54.524155041449795 48.633871330683846
s0086 54.81868287135141 49.02835040793293
s0025 48.96230454290796 54.50228116509423
s0089 48.5732526285602 54.48984005719505
s0065 50.88507438404871 46.410180785294415
s0042 46.661210133998836 49.917721824150064
s0055 46.03363239705044 50.22122483125014
s0010 45.50932254356135 48.349153621955736
s0044 45.80215151071486 49.20638517169278
s0022 54.69976489023524 50.06262465032063
s0090 54.02687151242574 49.60167381560649
s0058 53.08714740000198 48.08570993849591
s0007 52.58773842567277 51.02364431882384
s0088 52.61547544242927 50.81158637399612
s0061 51.977205800256094 51.19975647498549
s0070 50.9303853625637 50.073323265125964
s0057 51.976382024667366 49.292497728120324
s0076 51.58422481014807 53.01625719991714
s0009 46.34207880126919 51.07125972852691
s0028 52.57327069937479 48.48914521176409
s0036 53.17201465093886 46.137213935913486
s0012 51.07229172487546 47.49088990383841
s0047 53.24668540278836 47.08901590254517
|SouthWest| 0 0
|NorthEast| 100 100
