# state.name lon lat
s0020 50.76347858463496 49.911187656284916
s0053 47.57079185860714 53.90011322219555
s0076 50.9812566603258 50.49928674231344
s0092 52.711553322636476 48.62105026610607
s0043 54.42082706007425 53.914343762013786
s0086 50.415495789100916 49.94152345302664
s0027 51.53049848355636 53.82434407639917
s0069 53.04043889759914 54.8889820454408
s0028 49.145654802574974 50.800826318109756
s0084 49.25242504078814 51.56135439047463
s0035 54.74681102894537 50.90655763950389
s0054 50.62573231376543 45.26631491432275
s0078 54.95128444279007 47.322609053633
s0063 54.13726319474962 45.69848412245281
s0096 54.40089186083726 46.620004537070905
s0031 54.59866787390679 45.47760325041435
s0041 53.412990412369396 49.06675706649038
s0017 48.91990100849764 52.3738935833991
s0046 48.70524148190451 51.19098124420512
s0068 52.600509029023755 53.107794137383166
s0070 53.80944747819404 54.07282697853876
s0045 54.09711551827614 54.160406658183625
s0088 53.466779640487445 54.48330881232069
s0005 48.038923015678876 52.369313677087455
s0006 47.05473960094228 52.770845373141746
s0056 48.430868858105576 49.77350712006988
s0072 49.43597889365255 49.89438077390685
s0085 48.564077846900375 48.20591207999774
s0025 45.683793636073844 48.98852686884806
s0067 46.03493358626715 49.71610854000501
s0002 51.95632824224633 45.75427599435872
s0001 46.319705703610495 54.46653490022319
s0077 45.28573018536583 51.97443721982235
s0018 46.75623824848743 50.356757774172806
s0008 45.425819765553065 46.108858813312736
s0029 50.38455994820281 49.363269362920335
s0042 47.09532286240891 50.11740363042697
s0044 45.28382891295371 49.53107682420551
s0075 47.4426385076917 45.864940056693584
s0080 47.60857542379266 47.06946239456118
s0024 47.1392804603878 48.5148919119658
s0055 48.29129405011285 46.66978273727959
s0091 47.99457678274667 47.40411362483516
s0098 46.608407079747906 54.743510191681466
s0049 47.0787473574208 48.18964095838568
s0090 46.567779520023315 48.20313540698102
s0032 47.42609110641043 48.439926395608374
s0019 45.378626829276286 51.597395490089625
s0021 47.14316197484204 52.82129961893048
s0097 46.60830702834687 52.79663821651219
s0059 49.58634475453264 54.51053494216117
s0057 47.68044308700819 50.911841989332686
s0061 48.835498637902305 51.22920489522073
s0079 47.95598884295685 50.75219534498049
s0093 48.872665194440714 51.07754894222678
s0047 53.28464155751859 53.41931239423719
s0095 52.85403407737506 50.41108542981305
s0081 45.19521636063172 52.12912337091259
s0064 48.58668167175124 47.64873302639035
s0022 48.43485810743637 47.93728940839027
s0039 48.089084242111866 48.02294304812045
s0058 53.36357661475351 52.83994244235262
s0099 52.186544312362976 53.16190057650759
s0023 50.31835967126581 49.136565949545044
s0009 50.13989564001289 47.41949266206521
s0100 50.1511205992938 46.1573160268669
s0051 52.55845158930336 46.11229220604272
s0026 46.55173965951698 45.52064750351981
s0034 47.45402185074354 46.26041350423933
s0036 46.196398604431224 47.64205966321694
s0033 50.390344671089046 45.86452474067261
s0052 49.74270535764134 46.405855655006
s0010 49.06097533531505 47.17348996216797
s0011 50.50986761770798 47.261228758193816
s0030 46.74159931547931 47.04113047646053
s0004 45.48790969067413 45.20840106946289
s0060 48.41856258836438 46.569353011159386
s0062 51.846711517188695 48.229533017554566
s0040 47.213626971853 52.27400086099769
s0073 48.12882915779274 53.76369720391024
s0083 46.66488929698597 53.47581818121109
s0037 47.43925352836347 51.958185123689184
s0082 45.0985320845383 54.032993215578905
s0015 45.49114791278862 46.07695478114057
s0094 51.899354648114006 45.15844882951458
s0016 46.64261486755368 46.53545497047458
s0074 45.53178287507371 47.564439667744274
s0050 53.62636062394628 45.42717434406634
s0048 49.45408433823992 50.0616724920463
s0012 52.81835043660252 45.26206875329149
s0089 53.22510307311606 46.130722488886605
s0065 53.93791089865675 51.71250678405984
s0087 53.224903489797434 51.74685150543477
s0038 45.37652493240815 46.31994849555042
s0071 50.73917149165948 51.43692059817111
s0066 45.868698287778315 54.517554953518406
s0007 45.3926056862597 54.50513379829043
s0014 52.61064796837915 53.6543481532738
s0003 53.64095340051848 51.229721973911346
s0013 53.31509578928508 51.56659080632012
|SouthWest| 0 0
|NorthEast| 100 100
