# state.name lon lat
s0008 51.0177346415327 47.12962594549997
s0021 45.125682529541194 50.948096577173885
s0049 47.766717210190976 47.35786288564476
s0007 48.19208768706421 46.04661406760641
s0013 49.57266494317644 45.87305192228087
s0023 46.78494459009894 45.9597098431018
s0006 49.37659710335899 46.03842193575318
s0066 46.19650033995006 49.37408827984123
s0093 48.39207113257881 52.33209240793795
s0087 45.31651915809343 54.29479425070065
s0091 46.07346109182537 54.733830460794685
s0055 45.28018773864103 52.66357045926874
s0022 54.936013229634604 47.96576942499431
s0077 53.807954878360206 54.183224126748115
s0010 49.070635512688455 54.260105347621284
s0019 45.934816513548405 53.62696847155763
s0051 45.119009245346774 49.15261104845196
s0028 50.172269336856914 54.88408288483906
s0032 50.79379789891578 54.645872515857484
s0026 48.57052477051711 54.60255741718102
s0003 50.64225588880787 54.66355519505785
s0046 52.3596325219295 52.65099874717923
s0085 52.75922513965318 52.65727165115311
s0070 46.05083303960989 51.08897981497864
s0045 47.4902748341291 46.58900149834351
s0033 46.543018844643555 47.415591733797626
s0092 45.37668697362225 46.95464746392543
s0020 53.80542742784208 46.215285044739694
s0017 53.33468740679949 47.07724792024928
s0056 53.55940773877147 46.1906840286426
s0004 54.5966992196715 47.61894650935669
s0012 51.76039962814159 50.0974688338474
s0025 51.72299815208214 47.73533246130243
s0047 48.143211136507574 49.27836266623292
s0097 47.47379313651666 46.9744248529813
s0016 46.517004524935714 52.18610381965086
s0073 46.562999275604504 49.370110639987494
s0053 47.22312282057105 48.92336169308613
s0067 46.353419309923986 49.173759580957906
s0089 51.25023680753669 53.47830795036826
s0040 53.77357532280689 51.37551081872509
s0080 53.150355662545806 51.800136022943306
s0024 52.31035211053363 50.44404916871466
s0060 53.63755174939006 48.22718600840572
s0099 54.78652106386551 49.36370812467154
s0061 51.22360791377048 53.948762973989574
s0095 54.838062418538755 53.99688081390841
s0074 45.255604657502616 51.75833991985591
s0029 47.37831110763792 48.7021949861326
s0058 45.686198473972176 45.10003349774727
s0038 49.91244151345319 52.365782105798914
s0048 51.27212049472894 51.48062729589338
s0044 46.957401645502635 47.09640316121852
s0076 46.84179005447876 47.431971980486736
s0086 52.2512055902521 52.401042513306336
s0084 50.33968310190143 49.78546636065216
s0096 47.64617746920102 50.53423797982608
s0041 49.08914017574181 49.481595419084776
s0043 46.737902209711685 46.45608767134528
s0063 45.01794736667149 47.901859362803876
s0081 48.234112698135185 51.45164940920047
s0064 53.48490469069595 51.77354378791968
s0068 52.790205925149614 49.30886649913205
s0054 54.50605929072955 46.797458539272476
s0059 48.334024682651304 54.49545641109544
s0005 53.95754368149248 50.94885228840681
s0065 53.24020923815123 52.74960052543099
s0088 54.57017891901996 52.428142594637634
s0079 48.99377628135951 53.565118657531684
s0030 46.991157648870235 50.914757893575356
s0034 47.45274996426521 51.03386853053047
s0082 47.69166300598543 54.99611031254167
s0027 48.69349411716375 48.76887080003757
s0031 49.67361015273503 48.0036552879226
s0078 49.9579964875028 51.247144277811415
s0001 46.75508506472154 48.55466353238876
s0018 46.9553169291471 48.39007832243486
s0100 47.403172901596825 50.40977638436353
s0014 47.52754908190621 51.17123140897179
s0052 45.08530514113366 53.30224514975196
s0098 52.436705617441945 54.28292828670138
s0039 50.65817330928441 48.4754015354505
s0083 49.63401922028218 48.407515652033524
s0037 52.450834229966055 52.204519505414176
s0035 52.74889967702463 50.484309349058904
s0057 54.17185501322673 50.28740279632226
s0002 51.280575393792304 48.49249134486437
s0075 53.584567627164475 47.864862283258276
s0062 48.48215882294481 45.12653103847745
s0072 48.188681707990284 47.38803204440763
s0011 54.10626986199614 45.16961866163612
s0015 54.93599285308018 45.414935902627484
s0009 54.22856312241652 46.2160289683461
s0071 48.627354424684896 50.42442178253025
s0036 53.7579685055877 45.03638109348624
s0069 53.18262188579776 45.920384357154795
s0090 51.50512520017503 45.23305580037623
s0050 54.452009320461855 54.53899038266672
s0042 54.53193471391823 51.98867277297503
s0094 52.47287991232657 54.21510184830494
|SouthWest| 0 0
|NorthEast| 100 100
