# state.name lon lat
s0011 54.44994608425743 51.931156209692844
s0023 49.98728212124788 49.79046487358881
s0001 54.96222612224338 47.328173448263755
s0080 54.62575783204965 47.600104462581406
s0031 46.87597376733469 46.8970317969148
s0064 49.61525871598492 47.847347103925905
s0084 47.1941059718566 48.77044031259787
s0060 53.19957289054319 53.54272039339851
s0100 53.36006807546318 49.93717901806688
s0082 52.6845411284601 51.60751475291604
s0044 52.42323955716898 51.27114454510252
s0049 53.49015132731083 52.066469481642365
s0042 47.32246706576218 45.91091507740351
s0008 51.38949442200926 53.105642142576414
s0037 51.09824049049389 54.1830520446776
s0052 54.52936256996273 45.57571699309117
s0056 53.372070615307045 47.12161378819894
s0003 52.894263464667794 45.10521728479381
s0016 52.33521051161942 47.80190843564593
s0015 49.661926714230674 47.50735286279921
s0094 51.9369862128163 45.90130577746046
s0073 51.90021268682662 48.25331250603931
s0024 50.82531842584528 48.73392921432722
s0030 54.13882512577537 54.07802202444749
s0028 53.01312044373101 51.568736898673514
s0092 52.37041513247756 51.33678631507534
s0068 53.48023517249884 48.594884243901745
s0070 51.910234445603606 47.19469197940081
s0040 51.42195194934745 49.146626652378615
s0063 51.49122001204377 50.91446722048427
s0098 50.948413667361514 45.986787487680445
s0034 50.73365559949657 46.88531254785357
s0096 53.84274224224154 48.663284378533845
s0095 46.598887495960895 46.826886570949206
s0004 47.46385400646259 47.27259693382565
s0007 50.08618281326227 47.11960617445413
s0065 49.48647689773877 47.089423768454296
s0086 50.71290972008473 47.50724264197512
s0089 47.92346686020204 45.8028074448371
s0054 54.069024937998364 45.95516272533895
s0012 48.46067653165788 50.28920794240498
s0038 50.05708538307535 46.14831179373844
s0085 51.91826962006327 50.80595775179205
s0027 49.83601927013664 54.84216906258048
s0055 50.0878377759003 54.89937306745563
s0048 49.850667814195205 47.4342836535756
s0035 53.55502314221008 47.90189306683923
s0088 52.65294123386306 47.023523930904204
s0002 46.13353109839997 46.30679188257236
s0062 48.385835866354455 45.06119023113657
s0081 48.05640138750634 45.39371831987183
s0009 47.33594325474976 49.06703664730338
s0022 47.04775821235461 50.774368334420586
s0091 49.11410966494132 52.49434333574599
s0077 45.21197932021922 52.816200085833295
s0018 50.06846533241775 50.966353025046615
s0058 49.09240291255427 50.76600093666677
s0025 47.60159769851882 50.08302688468764
s0050 47.96718075885373 49.99263232040638
s0067 47.6883653623962 54.892636685488725
s0069 49.293996454772284 52.108046783247985
s0013 52.56578147931752 46.44676237035977
s0093 51.321666252918014 47.40430065333068
s0029 52.76730730609054 49.2045302205816
s0078 49.63073100725743 49.58456655219259
s0083 46.65662652691647 48.603505984476506
s0036 49.00210715499902 45.926444813906485
s0097 46.391724859872234 45.9421976940282
s0051 45.88552165882467 45.191951860344474
s0074 46.04501110768869 45.624559821967964
s0021 46.34934869747522 51.766271631849975
s0005 46.08366383666068 54.45731264359687
s0087 49.592304563165925 52.134076390343154
s0043 48.816140379367226 53.41270884727031
s0099 49.236583771922035 53.10507918128531
s0019 54.19237852337816 49.98938833374249
s0033 49.66030990714876 54.35334324282682
s0059 53.414785564228836 53.002643308096225
s0071 54.0009136835468 52.40991076325125
s0045 47.47612173692227 54.37880141621473
s0041 49.71790674802644 54.696995737587955
s0057 50.80668089402144 54.69174040157525
s0066 50.61162253890722 53.498185685825206
s0017 49.50443010307144 49.22798306242065
s0020 50.22833473466755 49.17677090061369
s0046 46.619759508403135 49.20173090104774
s0039 47.15869533538495 51.92544334396774
s0076 47.13955431510874 51.86347269411698
s0079 47.65300645639949 53.07499135123789
s0032 48.841296379804604 50.95190838217804
s0047 51.636457515470184 47.305573872817384
s0010 45.51004265727434 52.296039989096236
s0075 45.980605067831384 54.20396115472003
s0006 46.1944847843939 50.24356291610854
s0090 45.14793767840969 50.88638937412168
s0014 45.29978784516679 45.43943177833019
s0026 46.04884148569395 45.02809134695827
s0061 49.13043270014112 46.26439728849558
s0053 45.92764972824753 47.4566755893002
s0072 45.00435716298575 46.92831678892567
|SouthWest| 0 0
|NorthEast| 100 100
