# state.name lon lat
s0066 51.09223408775205 65.77812767676889
s0090 72.76362719602577 67.05921183650295
s0095 43.68431830491628 74.00712050760546
s0005 37.30145062257794 71.14250721161879
s0004 36.91429309270658 69.273985928044
s0007 39.555325888586246 64.24949981779288
s0033 34.16143939857951 38.77175308816598
s0065 30.021502572524298 37.95579977806849
s0083 44.05635744491837 56.04539360323211
s0040 43.837263760868154 53.60322681075884
s0043 47.09075432756676 51.80723797259029
s0057 44.79652449687961 55.80646723556758
s0041 39.23572620010074 31.493527679457593
s0089 56.493450332459226 34.37901650059621
s0044 68.48771808312526 70.40895235553029
s0013 69.60740947827003 25.101894504025662
s0100 26.514627248221117 44.84458202565806
s0099 48.83312705077305 26.49432128938955
s0069 50.067230342831834 73.41954225062202
s0055 42.79975284233366 28.37108357984377
s0015 41.01328267529061 52.26025486763412
s0098 55.15713922686147 38.84861939241713
s0054 74.15303106136699 27.846148949935873
s0058 64.36334928753384 26.921124141647528
s0036 59.47370512426622 69.03435437647704
s0048 25.093210203939886 60.39115069613486
s0046 74.87240076032563 33.821461393851514
s0053 53.76208979266323 64.77202128931862
s0006 25.094548635724557 44.14789457257236
s0025 25.22436327837735 43.70675306966626
s0031 72.55667573909459 34.610284704107755
s0027 27.691455650854067 41.75042059607141
s0063 38.689047936205164 51.62423777420827
s0018 58.24519747948448 69.35139919507944
s0038 47.30229080207489 35.83011822089944
s0008 51.8672488990845 39.28074145474448
s0050 73.73560164064286 25.44770225355749
s0062 53.03679684798442 42.532591435847635
s0092 63.6929050129413 31.97042644596489
s0051 66.83143554448147 59.73704581776812
s0077 41.8401785336427 41.91917957852755
s0096 32.6313912122693 55.61584154824379
s0022 46.84388844505974 51.10294604418839
s0019 61.35072748247403 45.5921717620936
s0028 46.26383076177329 51.69718151780448
s0047 41.31422494036686 45.565887536655566
s0094 54.86951252329891 57.4339332074962
s0030 65.3580560609804 61.18487122449517
s0064 66.81482216520266 66.54236937721893
s0002 38.786702977030025 30.53737403135971
s0012 34.87278760063424 27.489850992496322
s0021 40.64669968067256 30.013653590152256
s0088 39.28334352536632 44.58977465308602
s0084 66.73144870297656 58.17259924172034
s0087 72.26615636097118 62.774458141172786
s0082 41.66167867479478 74.78419491731799
s0003 55.60891034388949 57.05875154176355
s0020 62.10386465858338 53.600144204173155
s0056 26.19335404253032 58.82824087735568
s0072 63.53732730596937 36.75055555997739
s0085 55.24840029039544 40.15644421283183
s0091 46.275547996386074 42.32401220033145
s0009 34.12208446325353 57.88308178874936
s0011 30.59024585800188 62.63765200225143
s0086 71.06109414996664 66.13722363464339
s0071 56.58452012493372 37.71314440199162
s0093 59.95802723564743 52.25491229123619
s0016 47.72256785743838 60.752324887477016
s0032 69.87848101148582 40.613136627995544
s0076 73.11863886604675 44.04669510795975
s0061 30.769989008754877 69.25781083053951
s0068 28.577282788074477 70.95461231222399
s0097 34.30187341124985 71.04120367138503
s0029 34.399148331891865 69.70432853827384
s0034 27.120190353710665 70.8247769668868
s0070 60.69183560807427 66.07550293345216
s0079 61.62224948935923 72.01002169157883
s0049 57.95794028086688 51.1176408415362
s0067 41.61862128855422 60.48004799971605
s0026 40.84645119097338 35.38008617664287
s0042 43.79428238020476 34.611658282993474
s0010 67.05752905591402 67.35218264955914
s0017 66.89610049342609 36.115360662376574
s0075 72.39639475721242 37.76290247554324
s0045 26.282850979491347 42.436338609931624
s0035 67.4920279701585 31.461365794199363
s0073 68.80789852649364 26.52697491181422
s0039 60.35305971685162 38.54527721967484
s0074 48.98082243444808 26.74185981812344
s0081 30.97321966793635 26.11839842274884
s0014 50.42279460882607 25.415202371777735
s0080 40.948033938302004 39.660110777498005
s0060 40.89316930933644 42.79180224664357
s0078 38.11761513387018 34.81342439803755
s0024 44.61947121011901 44.63973045669633
s0052 45.26254517758412 40.22436280194641
s0037 26.233899123329063 25.57339683103852
s0001 31.071456642202335 37.3498595230757
s0023 38.294289747121965 29.664428792131723
s0059 26.94565069068972 28.064449217591008
|SouthWest| 0 0
|NorthEast| 100 100
