# state.name lon lat
s0075 39.237321612273206 74.46619767953109
s0085 48.95165075356105 59.95955920078663
s0043 27.710986191446086 52.8393335360816
s0093 32.95768202208136 57.56771670241929
s0052 73.44663497835123 72.45205220285612
s0034 40.430933496949685 26.237105619802453
s0081 63.4496351566042 42.08742813061201
s0044 50.386500442471046 44.47219808380213
s0032 48.483085066333686 51.42286799714787
s0074 53.829043664795066 47.990674383125835
s0046 53.12909625281404 30.537607291647255
s0055 54.72509624377837 28.790774406071918
s0030 61.931286661739385 71.71495000277285
s0056 67.98960045456742 72.84041083368912
s0068 68.4239215498099 74.82586223014842
s0003 49.638695959322575 33.57910716632826
s0088 62.0326899726118 26.676939461954248
s0095 26.62111661661333 34.03176174293609
s0010 25.32173203196775 45.54637419095775
s0013 34.49255731168481 45.01583162757137
s0036 46.02304154705651 27.967039777616037
s0017 33.605815719575375 34.13957037639527
s0027 49.940705533925026 63.56784646273733
s0039 39.64899832677284 59.19770521599088
s0094 49.791686134677505 54.54347548027552
s0026 62.457868305630065 53.90312005729058
s0072 48.941260195834076 35.38483366457294
s0008 55.406465029411336 41.871148024584265
s0089 46.80142119745713 50.404528236935526
s0016 41.76611618962981 52.13811347646082
s0042 47.58866587493475 33.08339990293679
s0048 46.47145156638521 44.84302031468407
s0064 27.540459372012826 31.98812774072679
s0031 36.54846285184908 60.9516676075373
s0062 46.16470246004515 59.06550526840329
s0065 40.49838713353678 60.12345723663676
s0024 57.09786365428723 48.1919897892724
s0060 34.942539232658255 40.987079690992054
s0051 51.18582888852724 69.29150373650496
s0066 55.18912023516428 72.23604246152235
s0071 42.276626962273866 46.075132531497104
s0050 59.24542388836574 53.005330071601705
s0005 46.134556368037515 34.07083908733517
s0080 48.412704875169595 27.31318817617089
s0063 60.81996667091518 34.1690045038016
s0096 69.0510522956749 28.615742971073622
s0012 69.94977925848173 29.7730864971073
s0007 63.83664024813764 41.03229303809347
s0035 71.01996545017188 47.29051318599275
s0076 32.97263602190489 53.06295642276226
s0001 69.64555518316607 70.334089637724
s0021 50.430347653184725 64.41144595423508
s0028 52.54053406427293 57.86501619908307
s0015 31.720686275342718 73.41943679408155
s0097 32.89063670898617 63.90731276403381
s0092 41.52154399128207 73.73099608219763
s0009 71.38335021616689 47.283855790525486
s0058 67.41406061153164 51.06755294892992
s0067 72.54430404516201 58.832858508255214
s0018 72.8495622059911 51.43281681586834
s0053 69.83863747971225 49.43274162866657
s0041 72.31091130244822 56.06731291194763
s0079 67.33432774492742 67.28520523888582
s0002 30.08075951880359 27.56924103416422
s0020 38.27965575804379 33.32582689236016
s0070 41.03654044252569 29.089796240154755
s0022 25.21403969609012 68.2196201297161
s0057 51.692957744194345 59.09120513468977
s0078 27.316372019361907 55.885844908657646
s0037 56.987124693386974 36.827496602221274
s0047 63.14395808472432 34.19700793908498
s0061 59.34211707326792 26.099671799237306
s0014 43.079754417051724 33.44198231883327
s0049 41.12680446454842 36.70060256133972
s0059 40.88744521177108 36.90125476667453
s0084 72.10708300013943 70.58009401478108
s0087 67.7723491787342 62.620146360587526
s0086 46.550729466787885 71.18620394261977
s0040 43.119146883973336 61.38217239472723
s0045 30.385902400606298 66.21439075363287
s0073 33.74553764626509 62.27065137367204
s0098 31.495726987981143 67.85515313542672
s0077 74.66829598962241 56.50524431707331
s0082 47.64023856612114 72.3902168402669
s0091 61.31916986937045 73.06890542445768
s0069 56.648681760275565 44.804052977607306
s0006 44.639650619976 43.27205933630411
s0025 47.233344229175316 45.58714184008521
s0090 63.1183876770388 58.09787021668628
s0033 52.71916185502802 59.979056419392194
s0038 60.328407687533534 65.2660720822247
s0019 53.77739597488117 45.38247559864028
s0004 42.71964018704371 42.87176969353967
s0083 26.27621162545918 38.414997696138585
s0029 31.732493188911185 50.813859396719295
s0099 31.487327868957404 64.12389366012198
s0100 25.005829367413533 50.37200459544458
s0011 25.50156670384789 33.20012292394107
s0023 45.771977184844694 71.86836047542903
s0054 69.82251577075193 35.37053404195895
|SouthWest| 0 0
|NorthEast| 100 100
