# state.name lon lat
s0031 54.279931276053304 53.93711251083435
s0096 45.6287007881236 45.54437387899325
s0009 53.357030899319255 51.718599483960574
s0090 54.00100128989543 52.41818675720915
s0083 54.66320256569943 46.53985544291679
s0022 52.41452388689751 46.77076227830423
s0097 52.781437981301174 46.31188674795459
s0053 52.13457892862458 54.45739641184032
s0057 52.4294725624326 53.82001515377405
s0068 52.667954906455115 54.43687541749924
s0024 53.373781778067396 47.939763663343136
s0073 53.977438300526224 48.995581789708915
s0040 54.53863935068347 49.031586114808505
s0037 54.59135489831095 47.97145649827299
s0041 54.24741775163553 47.32061038002953
s0007 45.50306396413917 46.65991189837697
s0025 49.289767745397135 49.3889998723313
s0089 49.07130738544512 46.57525556824226
s0030 47.524362735343416 50.517606187119355
s0042 46.66839366453031 46.49595516801799
s0002 45.24049061908664 47.12298300345277
s0060 45.553598775826316 47.4342755044646
s0021 48.49477933753026 47.581279433792645
s0036 48.71976619715735 47.18548187690011
s0013 49.34910975551594 51.138271587389134
s0047 47.94188195056069 49.18521910839222
s0054 46.6331148679041 49.03614512910994
s0064 46.44277186275743 54.373532285664375
s0020 49.471020615650275 46.63721985152082
s0045 49.50090790442002 46.522732301345776
s0014 53.85638058771159 47.82574181614523
s0087 53.65728652652664 47.2426141540682
s0048 51.55019408271497 46.47184182986998
s0061 51.49116773619433 45.79787954508924
s0026 46.23521611199117 51.3325294642147
s0058 49.67225758815776 49.09926369779107
s0070 48.274690348034405 48.0837423277266
s0095 46.320557375045226 54.93963982874255
s0008 45.43628666133153 51.8525392291064
s0074 48.066671010190035 51.91952011869282
s0052 50.71246863768486 51.93566631340946
s0066 50.47134864175915 50.90542740025995
s0086 50.22621688842713 50.649989203447056
s0010 46.82216759096036 46.890471993185734
s0072 47.32057572012492 47.03612135327453
s0029 51.620086861758786 52.12113214685825
s0071 51.85830200564109 53.05760982223643
s0056 52.00185950918986 52.73910017008276
s0063 51.39422270533341 53.32943491557966
s0055 53.84545111840556 51.0669266509041
s0093 48.75268119423663 49.86365494061957
s0011 49.5589427996078 49.3850990247537
s0028 54.5500505579406 54.37681055672179
s0033 54.4991259654918 54.32868404076358
s0016 49.86905919993685 51.485879786103894
s0099 47.27033588045618 54.651580019386
s0018 48.62282380925875 52.602968042033915
s0050 49.351296111284995 50.96195846549272
s0091 49.86170811845652 46.58137496632278
s0012 54.997953963839315 50.42118621855876
s0017 52.39101374480627 47.451168542348825
s0098 51.684223853630215 47.83170491065205
s0034 49.63344420168498 52.59292872078848
s0088 52.100823325998306 48.892769231818505
s0100 51.99921024816686 51.654249314797916
s0076 52.582286651949666 47.84331624803513
s0023 50.94992127419906 45.67240924520531
s0075 51.57716372518887 47.26325171806103
s0082 49.51039782201143 47.406489633445965
s0003 51.63673825067715 45.65691927789839
s0080 50.4267523085881 49.268663269419996
s0051 48.21148285463919 48.42668913364525
s0069 45.35271038070125 47.94005054863946
s0039 45.809810365065886 45.54418972240489
s0094 51.39250285541144 54.86520251002095
s0015 45.057476417362636 52.13797076248319
s0077 46.7262741748204 52.120045478320726
s0092 47.95796378790981 51.90483996589519
s0046 46.402200093004524 48.47281916406482
s0084 48.05362613174349 47.77334605628109
s0001 48.02996328662687 54.70787618229773
s0085 53.768600463391266 52.604938874162784
s0049 54.304171913976774 52.06789864340623
s0078 53.455348894587644 52.19993010403438
s0005 51.88233471781677 45.79346074872394
s0032 52.382541195089026 45.14033565708915
s0044 53.835205281677844 45.03800005789834
s0038 46.82461138735476 54.728600688553755
s0043 49.62454977927858 53.93355742808352
s0006 46.75202588971754 52.49024140834643
s0019 47.4945861249568 52.35258097824823
s0035 50.86546956521137 46.5427854355685
s0065 48.27801960924367 46.05998912579872
s0027 52.383642598499655 45.09958449976517
s0079 54.59062784752765 46.90145103799444
s0059 48.15099248016323 45.62382482350633
s0067 51.00987643843891 45.25615201573897
s0004 53.12517720309107 51.85188339190455
s0062 54.47697062237345 49.78520825101074
s0081 51.92353170168661 52.53084687252729
|SouthWest| 0 0
|NorthEast| 100 100
