# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Jul 12 12:45:59 BST 2019 [seed=1562931948533]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	X.precision.col1	X.varCovar.X.precision.col1	X.diffusionRate	Y.precision.col1	Y.varCovar.Y.precision.col1	Y.diffusionRate	X.traitLikelihood	Y.traitLikelihood
10000	-40.16815714888714	-0.8746779411813417	-39.2934792077058	4.513097123501393	0.0	11.333394006265891	0.43256159695817264	2.3118094787704813	0.771427336683529	0.1821261877169912	5.490698578470856	0.9287593982466655	-20.38714729974542	-18.906331907960382
11000	-39.792788521817265	-0.9597551152962565	-38.83303340652101	4.513097123501393	0.0	11.333394006265891	0.22944690838114495	4.358306708316389	0.778367676500578	0.4007672488087775	2.495213875316296	0.7539916698311536	-18.21686020567902	-20.616173200841992
12000	-39.36055867954762	-0.1802420922376422	-39.18031658730998	4.513097123501393	0.0	11.333394006265891	0.24167972999119913	4.137707370148152	0.867079387093367	0.10614465223669789	9.421105811059084	1.0308339368618038	-18.2100167109562	-20.97029987635378
13000	-39.43633073549567	0.02536541411203308	-39.461696149607704	4.513097123501393	0.0	11.333394006265891	0.12194894163808716	8.200153167115962	0.809828028363557	0.1503706909348487	6.650232128236155	0.9681241788397474	-20.033222298658917	-19.428473850948787
14000	-37.67976893409298	-0.57734620501326	-37.10242272907972	4.513097123501393	0.0	11.333394006265891	0.1995169493703346	5.0121055035973106	0.9538087743892439	0.25556315047695466	3.9129271889695802	0.8091822909186539	-18.360473644906772	-18.741949084172944
15000	-37.66444990410736	-0.5066479811636827	-37.157801922943676	4.513097123501393	0.0	11.333394006265891	0.1883839170593995	5.308308775025042	0.9457345464134261	0.24107565839845596	4.148075366228699	0.8674769077505884	-18.468154464952967	-18.689647457990706
16000	-38.655574526199466	-0.7702037012080107	-37.885370824991455	4.513097123501393	0.0	11.333394006265891	0.20380444747787366	4.906664267513428	0.8526455520123393	0.33753354344884934	2.962668509275264	0.7544332659540325	-18.327508895461037	-19.557861929530418
17000	-38.477362057064944	-0.8894968230339138	-37.58786523403103	4.513097123501393	0.0	11.333394006265891	0.33677784892781426	2.9693164297582477	0.8700118233856665	0.24822263720977542	4.028641429487714	0.9497798090723084	-18.87667322280521	-18.71119201122582
18000	-39.07779568847929	-0.9203028480961334	-38.157492840383156	4.513097123501393	0.0	11.333394006265891	0.3802448865932373	2.629884149026674	0.8820842616752262	0.2283634244410376	4.378984955439725	0.8986154898435061	-19.484089217846847	-18.673403622536306
19000	-37.82550251897291	-0.4478000885091339	-37.37770243046378	4.513097123501393	0.0	11.333394006265891	0.1719467009735432	5.815755663459146	0.9581408344242608	0.23914698550301705	4.181528769416096	0.8827972068114363	-18.692384252598266	-18.68531817786551
20000	-38.04032629836775	-0.7741861650468238	-37.26614013332093	4.513097123501393	0.0	11.333394006265891	0.3108742751161367	3.2167344809293694	0.7667841500163063	0.22440654956526446	4.456197922642042	1.0263776315242332	-18.591623052395146	-18.67451708092578
21000	-38.004805171253224	-0.4853606306898288	-37.5194445405634	4.513097123501393	0.0	11.333394006265891	0.16807639297725716	5.949675515319469	0.9071742296101247	0.2594435504564162	3.8544030030455105	0.8983188988906952	-18.7578719416685	-18.7615725988949
22000	-38.561151270556444	-0.17708906154754234	-38.3840622090089	4.513097123501393	0.0	11.333394006265891	0.2020012117842297	4.950465352000776	0.9573159113968871	0.12841243190733895	7.787408003623741	0.9691381519779502	-18.34082301684782	-20.043239192161085
23000	-37.56660246651236	-0.495259758690375	-37.071342707821984	4.513097123501393	0.0	11.333394006265891	0.1952459175405282	5.121746014445731	0.8284660856005275	0.22863654452274734	4.3737539949590545	0.9672797804129039	-18.39790396687439	-18.673438740947596
24000	-38.212296179109075	-0.29824096832812785	-37.914055210780944	4.513097123501393	0.0	11.333394006265891	0.14635414944358052	6.832741017606062	1.0328629554393995	0.2182434883325205	4.582038197979948	0.849540214788959	-19.231568839036377	-18.682486371744567
25000	-38.538395216158	-0.2279246217109503	-38.310470594447054	4.513097123501393	0.0	11.333394006265891	0.1335284658811114	7.489039834325375	0.812588445837643	0.2118559513036443	4.720188381995188	0.931732987500071	-19.611299804018664	-18.699170790428393
26000	-39.49200963362066	-0.6970334113026153	-38.79497622231805	4.513097123501393	0.0	11.333394006265891	0.16481797737653753	6.0672993074986845	1.0571203275581804	0.36480382620983365	2.7411993190685564	0.8341920195654683	-18.81710830331776	-19.97786791900029
27000	-38.39923824828371	-0.8113254576934528	-37.58791279059026	4.513097123501393	0.0	11.333394006265891	0.22829638475851832	4.3802708529868095	0.7135093998871292	0.32368754736850897	3.08939904586916	0.7876643401764114	-18.218920984483958	-19.3689918061063
28000	-37.79572728461574	-0.5968703892493716	-37.19885689536636	4.513097123501393	0.0	11.333394006265891	0.19630242167355744	5.094180659996938	0.9134173923510078	0.2676939592632547	3.7356091364638657	0.8672295716140437	-18.38820753288373	-18.810649362482636
29000	-40.08085547264694	-0.7782093246176152	-39.302646148029325	4.513097123501393	0.0	11.333394006265891	0.17033086709615963	5.870926491764138	0.8221846654085492	0.39903992079122036	2.5060149320829606	0.8908247906657607	-18.71909561021698	-20.58355053781235
30000	-37.678067711258066	-0.7207543107938256	-36.957313400464244	4.513097123501393	0.0	11.333394006265891	0.2617412104417079	3.8205676450889223	0.873796907863734	0.24616510357366062	4.062314217095224	0.9091111552607952	-18.253195098401857	-18.704118302062387
31000	-37.8041465379052	-0.32971782115026727	-37.47442871675493	4.513097123501393	0.0	11.333394006265891	0.171067006917435	5.845662574096752	0.8237006635440285	0.1979673928662226	5.051336917265737	0.9459347919269289	-18.706815895514296	-18.76761282124063
32000	-37.80968469097	-0.6522501773719563	-37.15743451359805	4.513097123501393	0.0	11.333394006265891	0.28801093485441537	3.4720903930452605	0.9720928738494382	0.1991564916310356	5.021177024209864	0.8987434769778481	-18.397515163792725	-18.759919349805322
33000	-37.99152233047759	-0.2632783536147474	-37.72824397686285	4.513097123501393	0.0	11.333394006265891	0.16217041752747405	6.166352749450037	1.0811020897080326	0.18658862818434438	5.359383418650936	0.980516195899366	-18.868111026209043	-18.860132950653806
34000	-37.63974146925147	-0.395429038141495	-37.244312431109975	4.513097123501393	0.0	11.333394006265891	0.18397469442735248	5.435530158713637	1.0865247389370767	0.20565271117028808	4.862566577942962	0.8806740155951887	-18.52023900333979	-18.724073427770186
35000	-40.7008782380285	-1.2070167897360256	-39.49386144829248	4.513097123501393	0.0	11.333394006265891	0.4200746301017945	2.3805293829757708	0.7843708925354698	0.3212046206849318	3.1132802444361336	0.8528313388459141	-20.156847693623465	-19.337013754669016
36000	-38.63586415954174	-0.7348111202881262	-37.90105303925361	4.513097123501393	0.0	11.333394006265891	0.34862533010168945	2.868408901063824	0.8988570450057565	0.1852186302724198	5.399024917359548	0.9470677066603884	-19.02735808450963	-18.873694954743982
37000	-40.18815869529213	0.13880014384589934	-40.32695883913803	4.513097123501393	0.0	11.333394006265891	0.11232727784389561	8.902557056441163	1.288554682929873	0.133595505651597	7.485281747485537	0.9569252063206786	-20.45191691143906	-19.875041927698973
38000	-38.61290123018974	-0.2527678863228332	-38.360133343866906	4.513097123501393	0.0	11.333394006265891	0.13132353268345423	7.614781445229827	0.8662256341811896	0.2241205582035309	4.461884300198238	0.962039621266159	-19.685416603109463	-18.674716740757443
39000	-41.187269030416296	-0.9338199949524807	-40.25344903546382	4.513097123501393	0.0	11.333394006265891	0.1879841970059724	5.319596093326021	0.809228697725441	0.457430141151072	2.186126164497187	0.8496126719151681	-18.47264649757109	-21.780802537892725
40000	-37.54828021624027	-0.42129836563013356	-37.126981850610136	4.513097123501393	0.0	11.333394006265891	0.207126658435242	4.827963756836493	0.8884198498606245	0.19077921233215145	5.241661225956707	1.0094693978934106	-18.305019250028565	-18.82196260058157
41000	-38.028395674263976	-0.49725394476023366	-37.531141729503744	4.513097123501393	0.0	11.333394006265891	0.168706395530706	5.927457562318623	1.149851458812976	0.26346760404579345	3.795533054705995	0.8919893119370775	-18.746856983908835	-18.78428474559491
42000	-44.8140910028492	-0.04498778819968419	-44.76910321464952	4.513097123501393	0.0	11.333394006265891	0.35312550938561676	2.831854322107298	0.7646821205957292	0.052324188496123955	19.11161985960045	1.1114288159589718	-19.08766500084897	-25.681438213800554
43000	-37.4677548518251	-0.5741313948994828	-36.89362345692562	4.513097123501393	0.0	11.333394006265891	0.23062540028554268	4.336035834569292	0.9604364036534158	0.22053638258627573	4.534399214645644	0.939355648532951	-18.215009991326887	-18.67861346559873
44000	-41.337404217101785	-1.2381593624927654	-40.09924485460902	4.513097123501393	0.0	11.333394006265891	0.31975284504173873	3.127415488263961	0.8669286571085293	0.440611173415267	2.269574764182207	0.7584146535281607	-18.682051107947885	-21.417193746661134
45000	-39.299326931168856	-0.8633453224427367	-38.43598160872612	4.513097123501393	0.0	11.333394006265891	0.3927019678418196	2.546460374252059	0.7219672871279398	0.2003964541938617	4.9901082532758245	0.8674119390464603	-19.683705187719497	-18.75227642100662
46000	-37.46875948142043	-0.548797521967866	-36.919961959452564	4.513097123501393	0.0	11.333394006265891	0.21936054300851096	4.5587049807822595	0.8263867199762158	0.22247217905407585	4.494944061104072	0.9478714746403559	-18.243775740744795	-18.676186218707773
47000	-37.510468924408606	-0.579237671239591	-36.93123125316902	4.513097123501393	0.0	11.333394006265891	0.24694605682586165	4.049467372970314	0.8331465756466531	0.2074114224947186	4.821335237819235	0.9774069131265899	-18.215118908788746	-18.71611234438027
48000	-38.04026620698817	-0.2628189714281791	-37.77744723555999	4.513097123501393	0.0	11.333394006265891	0.20031889149908863	4.992040403760669	0.9449365299629566	0.1505918336743889	6.640466322776902	0.9283965467028844	-18.353962630561057	-19.423484604998936
49000	-41.31653638959847	-0.06836392778646583	-41.248172461812004	4.513097123501393	0.0	11.333394006265891	0.2694086176000248	3.7118337524178284	0.8676638706720367	0.07629103088249352	13.107700714389871	1.1041225823505885	-18.285741425355194	-22.962431036456813
50000	-39.242020993158555	-0.6208908195829553	-38.6211301735756	4.513097123501393	0.0	11.333394006265891	0.15589139608810385	6.41472220464841	1.0073105140202214	0.3419175261147813	2.924681900231991	0.7793322557926833	-18.999891936909044	-19.621238236666557
51000	-37.733291844978446	-0.7172075604063577	-37.01608428457209	4.513097123501393	0.0	11.333394006265891	0.23977499733848953	4.17057662850603	0.8189351187529806	0.26709419388330236	3.74399752185147	0.7933591385021382	-18.209329957230427	-18.806754327341658
52000	-38.47605011066397	-0.75920659831073	-37.716843512353236	4.513097123501393	0.0	11.333394006265891	0.34213993632930845	2.922780692393371	0.7451082339841657	0.19709977729628594	5.073572450042761	0.9150766679395849	-18.943389801219503	-18.773453711133733
53000	-38.539652535403675	-0.1415093948622418	-38.398143140541436	4.513097123501393	0.0	11.333394006265891	0.1400800148303447	7.138777085447423	0.9347618468228747	0.1751036011137223	5.710904822285995	0.8759874388699729	-19.4068286681737	-18.991314472367737
54000	-38.94397174111029	-0.11249827691814007	-38.83147346419215	4.513097123501393	0.0	11.333394006265891	0.12297071402393188	8.132017512766378	0.9401055679490318	0.188855239949506	5.295060916855517	0.8419525994089516	-19.992598296018585	-18.838875168173566
55000	-38.925195831419785	-0.9837485902077334	-37.94144724121205	4.513097123501393	0.0	11.333394006265891	0.2883908913303412	3.4675158961748784	0.7326837837953373	0.3363609760522588	2.972996486502747	0.823230076692456	-18.40025218649214	-19.541195054719914
56000	-38.113395923928266	-0.47017635988471396	-37.643219564043555	4.513097123501393	0.0	11.333394006265891	0.1621481305789596	6.16720030276908	1.041776548556486	0.26181449438129456	3.819498238106123	0.8497735842329102	-18.86855155509945	-18.774668008944104
57000	-38.94879679475393	-1.006771102781375	-37.94202569197256	4.513097123501393	0.0	11.333394006265891	0.33347979401117406	2.9986824328147828	0.7780783286285254	0.30149224996876917	3.316834844356986	0.9711905029898555	-18.83689200153593	-19.10513369043663
58000	-37.75253649733008	-0.330423156599717	-37.42211334073036	4.513097123501393	0.0	11.333394006265891	0.1989268955909572	5.026972330861921	0.9652191206030889	0.17042763950360723	5.867592855904304	0.8487796922924901	-18.365367419965622	-19.056745920764744
59000	-39.72761749243321	-0.8144442460524297	-38.91317324638078	4.513097123501393	0.0	11.333394006265891	0.40785812866862386	2.451832952954283	0.8144842657092753	0.1765069794311825	5.66549834585938	0.9278967512855494	-19.940087458602942	-18.97308578777784
60000	-37.624889472872425	-0.5296850425114423	-37.09520443036098	4.513097123501393	0.0	11.333394006265891	0.19476382822677818	5.134423620158178	1.0212101201070418	0.2423191862380174	4.126788371671703	0.8252610768727502	-18.40242560700445	-18.692778823356527
61000	-37.79874500145274	-0.31933559489723407	-37.479409406555504	4.513097123501393	0.0	11.333394006265891	0.20036936987685314	4.990782775903319	0.8671372820812843	0.16598689472189762	6.02457201019061	1.1124288308034553	-18.353558168642607	-19.125851237912897
62000	-41.12094081754417	0.2501575571906871	-41.371098374734856	4.513097123501393	0.0	11.333394006265891	0.1310385878028169	7.631339872990475	1.0686829355828869	0.09362401018112165	10.681020798675851	0.9839271375883106	-19.69519847844428	-21.67589989629058
63000	-38.57238836527432	-0.25125042674163656	-38.32113793853269	4.513097123501393	0.0	11.333394006265891	0.1325447702549487	7.544620569159453	1.1585607055527418	0.22165770567979176	4.5114605735593365	0.8879575983124885	-19.644023500709277	-18.677114437823413
64000	-37.590957199248976	-0.5132459426567957	-37.07771125659218	4.513097123501393	0.0	11.333394006265891	0.19515346434237585	5.1241724217901	0.9494984534635642	0.23551862082725403	4.245948776735877	0.7230228192491498	-18.39876637515994	-18.678944881432244
65000	-37.46097052301311	-0.55350297998081	-36.9074675430323	4.513097123501393	0.0	11.333394006265891	0.2274074677582378	4.397392969799582	0.8509276456941594	0.21623690549847718	4.624557485664917	0.9567200377180302	-18.220686969226357	-18.68678057380594
66000	-37.87521413502121	-0.7650297776716563	-37.11018435734955	4.513097123501393	0.0	11.333394006265891	0.2475246641136043	4.040001442203911	0.8198242021795497	0.2791242092378412	3.582634421896031	0.8108085780646344	-18.215960337225617	-18.894224020123932
67000	-38.25955631754916	-0.8117143838321501	-37.447841933717015	4.513097123501393	0.0	11.333394006265891	0.2366182912771534	4.226215964127177	0.812135430598472	0.31321828870109963	3.1926615912083207	0.9077179720812245	-18.209586269893272	-19.238255663823743
68000	-42.68296473590599	-1.3403556746435403	-41.34260906126245	4.513097123501393	0.0	11.333394006265891	0.33153354151235875	3.016286060946634	0.7541688340256696	0.4902630873814347	2.0397211736684953	0.8697295288910681	-18.813873932007244	-22.528735129255203
69000	-37.738127705204484	-0.6677545133978435	-37.07037319180664	4.513097123501393	0.0	11.333394006265891	0.28244655702229804	3.5404927946105356	0.8651261346507905	0.208653682914183	4.7926304776095865	0.9248767407178419	-18.359450112374994	-18.710923079431645
70000	-38.81677659305645	-0.7306488796945446	-38.08612771336191	4.513097123501393	0.0	11.333394006265891	0.18823121782921387	5.312615046178583	0.7554512715154914	0.3415774450806678	2.9275937694417657	0.8964321477211734	-18.469865165958737	-19.616262547403174
71000	-38.218309087759216	-0.7293572438169438	-37.488951843942274	4.513097123501393	0.0	11.333394006265891	0.32409618824254255	3.085503737093119	0.7949841519671725	0.19917093743904205	5.02081283975509	0.8792884536178137	-18.729123758167344	-18.759828085774927
72000	-39.204557198345015	-0.1605423934613046	-39.04401480488371	4.513097123501393	0.0	11.333394006265891	0.11424507266484346	8.753112731029223	0.9285665065644836	0.21903207194241447	4.565541434785446	0.8866664862179323	-20.362983789704842	-18.681031015178867
73000	-37.6029867726613	-0.5492650450027228	-37.05372172765858	4.513097123501393	0.0	11.333394006265891	0.1999617617055378	5.000956140167401	0.853568022227206	0.24380987518691064	4.101556588851766	0.8731078521672692	-18.356842317519288	-18.696879410139296
74000	-37.859053364758616	-0.7105950175468558	-37.14845834721176	4.513097123501393	0.0	11.333394006265891	0.22407452137104805	4.462801008705878	0.826901358900519	0.2822169954050183	3.5433727106507855	0.9401986545389904	-18.22867878330882	-18.919779563902942
75000	-38.189972521297044	-0.7555353450629628	-37.434437176234084	4.513097123501393	0.0	11.333394006265891	0.32350849496873185	3.0911089370208136	0.7726485501670181	0.20844034793128163	4.797535649526352	0.8610717141496915	-18.722648264906404	-18.711788911327677
76000	-38.03616830421998	-0.40871473656777957	-37.627453567652196	4.513097123501393	0.0	11.333394006265891	0.15885283991807142	6.295134544121159	0.8611769815757184	0.24188644390351635	4.13417132379225	0.8174761693349517	-18.935794460827783	-18.691659106824417
77000	-40.28033608232172	0.034138809092691735	-40.314474891414406	4.513097123501393	0.0	11.333394006265891	0.09365659454263592	10.67730473100603	1.2247996085081292	0.19018581279647118	5.258015754677547	1.0125169885936713	-21.487405474640696	-18.82706941677371
78000	-38.21808130113674	-0.3147287410211108	-37.90335256011563	4.513097123501393	0.0	11.333394006265891	0.233905436753032	4.2752319650263	0.729354141377197	0.1398464583737442	7.150699500215211	0.9805482718197988	-18.21122689536014	-19.692125664755487
79000	-38.56590266126975	-0.8968243241186474	-37.669078337151106	4.513097123501393	0.0	11.333394006265891	0.34400073614460364	2.9069705233992336	0.8309378760452514	0.24549282386010543	4.073438825119597	0.9648004920958299	-18.9671204409983	-18.701957896152805
80000	-38.94810807417202	-0.8919051968540358	-38.056202877317986	4.513097123501393	0.0	11.333394006265891	0.37347155789728675	2.677580069631495	0.7648628208735253	0.22246838916947273	4.495020635215804	0.9495451371122419	-19.380012650591762	-18.67619022672622
81000	-37.49089964518949	-0.5898207114058662	-36.90107893378362	4.513097123501393	0.0	11.333394006265891	0.22503835167732567	4.443687009554104	0.8275107070539355	0.2318778655014921	4.3126151684950935	0.9090936935078118	-18.22614317171319	-18.674935762070433
82000	-38.15079394482614	-0.7848446904869545	-37.365949254339185	4.513097123501393	0.0	11.333394006265891	0.2323152815244879	4.30449513883826	0.7703102849242291	0.30587115435845197	3.2693504626071896	0.9106864702318749	-18.212811906508914	-19.153137347830274
83000	-38.809246712679155	-0.2691057152071177	-38.54014099747204	4.513097123501393	0.0	11.333394006265891	0.12651924635842526	7.90393579461444	0.9736017520034047	0.23815066171538746	4.199022554869465	0.9521962024361672	-19.856805137041935	-18.683335860430102
84000	-37.786045149724615	-0.7518047485000492	-37.034240401224565	4.513097123501393	0.0	11.333394006265891	0.2798788672918718	3.5729743001894803	0.813361676445143	0.2416480078478269	4.138250544278149	0.7897552214202013	-18.343184576726173	-18.69105582449839
85000	-37.7695314445422	-0.3242024456059236	-37.445328998936276	4.513097123501393	0.0	11.333394006265891	0.1981032453746683	5.047872881177297	0.8675814484301801	0.16934307111381866	5.905172224778427	0.907284185228526	-18.372345832461	-19.07298316647528
86000	-37.94730647512282	-0.7507244764492582	-37.196581998673565	4.513097123501393	0.0	11.333394006265891	0.23292763868976937	4.293178798467431	0.8363789226811903	0.2894763379958177	3.4545137848691727	0.7630051973584829	-18.21214640760384	-18.984435591069726
87000	-38.66980170462651	-0.9472938506272879	-37.72250785399922	4.513097123501393	0.0	11.333394006265891	0.33761785912830555	2.96192862125806	0.7484209383022948	0.2713611212331091	3.6851262828508267	0.8458382320468946	-18.886959435996918	-18.835548418002304
88000	-37.77443569697075	-0.33571499136257044	-37.438720705608176	4.513097123501393	0.0	11.333394006265891	0.17368371623597964	5.7575921431881705	0.8944548313234253	0.1970103753262072	5.075874802757028	0.9310705865478401	-18.664654146841112	-18.774066558767064
89000	-37.64113012243934	-0.3779644074191806	-37.263165715020165	4.513097123501393	0.0	11.333394006265891	0.18651627204931345	5.361462509478035	0.8736851239870157	0.19707353745388864	5.074247983364994	0.9502902406339351	-18.489532344005262	-18.773633371014903
90000	-38.36595885637615	-0.906631086928438	-37.45932776944772	4.513097123501393	0.0	11.333394006265891	0.2998223688048439	3.335308182595628	0.9088831521865458	0.28778664506865437	3.4747964060717274	0.8502953923268702	-18.490514933165677	-18.96881283628204
91000	-38.95084840011922	-0.05452451278081594	-38.896323887338404	4.513097123501393	0.0	11.333394006265891	0.13195672109058262	7.5782422580320326	0.8241361650346586	0.15988981425690812	6.2543070967186045	0.9447601019138998	-19.663848124154917	-19.232475763183487
92000	-37.726523229552896	-0.7301574421586661	-36.99636578739423	4.513097123501393	0.0	11.333394006265891	0.27484674603042886	3.638391265106293	0.8474280229733909	0.23775791522467085	4.205958817627769	0.849380048423592	-18.31376333345841	-18.68260245393582
93000	-37.77956087066103	-0.3164883788163878	-37.46307249184464	4.513097123501393	0.0	11.333394006265891	0.17824902061901057	5.610129001142732	0.9049159753057963	0.18593036663870285	5.378357597407342	1.079711418727082	-18.59649099605112	-18.86658149579352
94000	-37.64160639882296	-0.5696348655563146	-37.07197153326664	4.513097123501393	0.0	11.333394006265891	0.2007651056707437	4.980945252707448	1.0080161376177006	0.2509343005162568	3.985106850449147	0.8297269296805311	-18.350409271222812	-18.72156226204383
95000	-38.66287125090505	-0.155906775576791	-38.50696447532826	4.513097123501393	0.0	11.333394006265891	0.13130039198697324	7.616123492603232	0.9291818631278047	0.19092117437348355	5.237763717311844	0.8613914669874793	-19.686209241074263	-18.820755234254
96000	-37.72767365028062	-0.5310790906828223	-37.1965945595978	4.513097123501393	0.0	11.333394006265891	0.18791114448465374	5.321664144734469	0.9510768295831996	0.251317433055087	3.9790315691343503	0.9648673354641625	-18.473472338943132	-18.723122220654663
97000	-40.68672209032606	-0.17490230950731178	-40.51181978081875	4.513097123501393	0.0	11.333394006265891	0.0910866124369326	10.978561758374639	1.1260983754487224	0.2739001110778628	3.6509660257703422	0.8965545820418196	-21.657959316678003	-18.853860464140745
98000	-37.89301384094038	-0.7945542335870427	-37.098459607353334	4.513097123501393	0.0	11.333394006265891	0.2755181531349535	3.6295249101433362	0.8437606608456087	0.26290405718087195	3.8036689533171524	0.8766062677566566	-18.31749769504399	-18.780961912309344
99000	-37.99179152573038	-0.7739931045581852	-37.21779842117219	4.513097123501393	0.0	11.333394006265891	0.23967325451558877	4.172347064845145	0.9446613652197139	0.29200881915813404	3.424554103821301	0.8296379359950271	-18.209310939404773	-19.008487481767418
100000	-37.721524771282674	-0.7216362615177031	-36.99988850976497	4.513097123501393	0.0	11.333394006265891	0.2766752769838119	3.6143453470130957	0.8384644298737675	0.2328999926485116	4.293688413761274	0.9509613656483682	-18.32407281123565	-18.67581569852932
101000	-37.689596030825896	-0.612316380029475	-37.07727965079642	4.513097123501393	0.0	11.333394006265891	0.2731208139680335	3.6613833470672126	0.6984128875755988	0.1971894072129494	5.071266322739522	0.8984693923910139	-18.30443828457355	-18.77284136622287
102000	-38.26087930799687	-0.605658294322043	-37.65522101367483	4.513097123501393	0.0	11.333394006265891	0.17814125668696812	5.613522766133909	0.8997873935541587	0.2969136360090206	3.367982735456511	0.9345743877413888	-18.598023045444542	-19.05719796823029
103000	-38.51775975980811	-0.7896959873760165	-37.728063772432094	4.513097123501393	0.0	11.333394006265891	0.21507025307314837	4.649643480262639	0.9614454056991779	0.33099876608969186	3.0211592986090667	0.876743470200911	-18.261525574936524	-19.466538197495566
104000	-38.172740790402486	-0.8141432091194907	-37.35859758128299	4.513097123501393	0.0	11.333394006265891	0.3198736450900373	3.126234422090392	0.7943684237399337	0.23228369438024934	4.30508048646323	0.8557780872616202	-18.683335609768932	-18.675261971514058
105000	-39.24368226464355	-0.664471570198997	-38.579210694444555	4.513097123501393	0.0	11.333394006265891	0.16364998106079823	6.110602601466151	0.8714887334917056	0.349840982832056	2.8584415465127426	0.8325243232649971	-18.83928558488396	-19.73992510956059
106000	-39.142491035861205	-0.7522920626318135	-38.39019897322939	4.513097123501393	0.0	11.333394006265891	0.37497616722258986	2.6668361549665884	0.7668793582575947	0.1754048996505425	5.701095020676676	0.8967091064426028	-19.402851910950048	-18.98734706227934
107000	-39.18262183525751	-0.1965643908443514	-38.986057444413156	4.513097123501393	0.0	11.333394006265891	0.11537022687144462	8.66774753866338	1.1211035111064003	0.2302412006591869	4.343271304775047	1.0706464328808678	-20.312125278985086	-18.67393216542807
108000	-38.85772131536994	-0.9922632467768648	-37.86545806859308	4.513097123501393	0.0	11.333394006265891	0.31281627208170504	3.1967646482878878	0.7951537235777166	0.3145877062285312	3.178763760315393	0.8172951576498451	-18.61072113488656	-19.254736933706518
109000	-38.994748496496904	-0.9883864193602897	-38.006362077136615	4.513097123501393	0.0	11.333394006265891	0.285086554209624	3.5077066428909887	0.8417509336856646	0.34246893211689083	2.919972897450102	0.7380303621711939	-18.377035262902275	-19.629326814234343
110000	-39.81915021692804	-1.0268085769643305	-38.79234163996371	4.513097123501393	0.0	11.333394006265891	0.4165100403679891	2.4009025067354774	0.8379837897480273	0.244743253743548	4.0859144622137	0.9179823919022428	-20.092704085921504	-18.699637554042205
111000	-37.67177979378167	-0.40493120733016696	-37.2668485864515	4.513097123501393	0.0	11.333394006265891	0.1799545618290499	5.55695832234563	0.8255416167662489	0.21346887161923941	4.684523754749976	0.8677006103501049	-18.572727596648775	-18.694120989802727
