	X	Y
T0	-2.5376997459884896	1.0998172933749906
T1	-2.320873404649459	-0.7931744529653422
T2	-0.9279733674504683	1.445217791032976
T3	-2.424094734646681	1.7363270329325742
T4	-2.185005562580314	-0.3819734630693272
T7	-1.6286997530993166	-0.25659777293960495
T8	-1.7437134512260446	0.161396419782114
T9	-1.5674288165443753	-0.2799950486843933
T10	-1.5245375132592225	-0.20322153901044904
T11	-2.6815949132488646	0.6020818462013535
T19	-1.273073405540384	0.5312575510523582
T20	0.3421036995240774	0.6965801329162079
T21	0.2964194570537376	0.8606539999726996
T22	0.16115696228065832	0.39578033710241756
T23	-1.3984546494098447	0.4327347576420822
T29	0.587242549012561	1.5128872221223966
T30	-0.34050695955100335	0.7905161213721449
T31	-0.4488310829001909	1.570347864533115
T32	0.27021093247922023	0.7750857448034558
T33	-0.17509770510092282	0.6477403390351153
