	X	Y
T0	2.295822637076782	-0.6255009898842977
T1	1.7738561448415358	-0.42878118251435937
T2	2.054150963171005	-0.22006678539495295
T3	2.2550154873798283	-0.7615315582839958
T4	2.173812022179683	-0.6160271317507123
T9	-0.9653532923978004	1.8800446411931067
T10	0.2711243135501151	1.304052066022913
T11	-0.1842610001689938	0.5093512864225328
T12	-1.4603269578227667	2.081249636092608
T13	-0.8838582248754343	2.2318639394902076
T18	-0.27529249999318356	0.17849827925263168
T19	3.517010588782516	1.6308642184181839
T20	-0.29626201800810015	0.3763221243652967
T21	3.524706634366323	1.573161091554864
T22	-0.4585402840483408	0.13031623020949618
T28	0.3690192693707012	-0.12756405980745017
T29	0.3708624172961659	-0.11180834410883782
T30	0.20108129907913813	-0.09142209037359078
T31	0.20513543794312916	-0.14115768556072428
T32	-0.09433475196524602	0.06583291609219157
