	X	Y
T0	-0.309082441433065	-2.2578231748485327
T1	-0.4308816357073924	-2.382713987252812
T2	-0.16120195147272842	-2.3412589313618724
T3	0.875543944131319	1.5807367779553103
T4	1.0771420843354034	1.4810782826926274
T8	0.724885452211559	0.5707027300312812
T9	1.0850596436652729	-1.0453536969844563
T10	0.8669386416456613	-1.2749525317202866
T11	0.2876941731612044	0.4634933802283081
T12	1.2871483863377233	-0.5706848687079035
T18	-1.4929917504845962	-0.6512032919761963
T19	-1.5016688816934876	-1.2411114400684036
T20	2.521806300565685	-1.3790649804599435
T21	-1.0170957862019585	-0.3155188441452558
T22	-0.6258391326812943	-0.7208901632150958
T28	0.4126389980427708	0.15054561964676594
T29	-0.9948477909645308	0.43048330969544224
T30	-0.21854086303559822	-0.568711782652783
T31	0.29851912336992714	-0.03967725008572545
T32	-1.5163406556483965	0.0557954529186761
