	X	Y
T0	-0.4469109230000498	1.7330416312592498
T1	-0.37569364046272546	1.8272955748956656
T2	1.533016847022298	0.44203724258910926
T3	-0.300859052609622	2.2093708805016474
T4	-0.5804951941661084	1.6112417866616713
T8	-1.154434563640772	-0.20959006772805877
T9	-1.1172933540148788	-0.7237243211846496
T10	-0.6446093366754835	-0.37610416609253333
T11	-1.1050416746565452	-0.23316557216563794
T12	0.2499130633984208	0.9233152242416445
T18	-0.24131027182751402	-0.1912873526015629
T19	-0.1794169001204197	0.8916652326317134
T20	-0.08725705812347787	0.2757896995929662
T21	-0.2289567901176554	-0.2192491642435442
T22	-0.1981816001579867	-0.1477768830435992
T29	-0.07491201786642403	0.07595459593197812
T30	-1.1666776152555223	0.9960526435315294
T31	-0.07852222038024588	0.052673511937377356
T32	-0.3407613888276895	1.185873580509167
T33	-0.005515918131110811	0.015015606109664792
