	X	Y
T0	4.078971202893975	-0.4849628091388959
T1	1.8940411716576622	-0.06828598566969463
T2	2.105064118138545	0.0929916870575978
T3	1.9693239360956236	-0.3574810417976732
T4	4.296197288226697	-0.5491860325548239
T8	3.2135353183715276	0.5384956625184172
T9	3.246487541666347	0.5024881606708412
T10	3.2002900058082675	0.5257116305299752
T11	-0.160168782356902	2.233660240642178
T12	-0.11752991698047416	2.3045495099661353
T18	-0.5227534599225868	1.2177127484023114
T19	0.7291728355571939	-0.9405305960332945
T20	0.7116713451221979	-0.9586544091104003
T21	-0.5119844775491639	1.2292220286279756
T22	-0.5033507916664797	1.085384742924283
T27	-0.5167878363817379	-0.3260621515441851
T28	-0.04424246586401709	0.3976836523103614
T29	-0.03487190491112066	0.9711220520347905
T30	-0.5041381285868414	-0.3408911749112109
T31	-0.27039270571272084	0.7998929514526998
