	X	Y
T0	0.1481239946789176	-3.39694520271395
T1	0.005394415932285901	-3.4797055831202814
T2	0.015766515618905075	-2.7139073992958496
T3	0.14180489577180339	-3.4413079864277987
T4	-1.8237398569536865	-4.091265927656249
T9	1.0565678421856943	-0.5661893013888523
T10	-0.15952364184626383	1.080065234999275
T11	-0.5304106236096928	0.1970132093247962
T12	-0.7363982170139466	0.14342493016291097
T13	-0.152724252939985	1.0689212622144426
T17	1.4542471185678587	-0.8926088143991255
T18	1.0597123573780567	-0.2843722600129998
T19	0.5867682692529209	0.7828985135343516
T20	0.833093838489404	0.18477337793794224
T21	0.0034695273477297894	0.8738607620155244
T29	-0.7006863759896552	0.39959901683797205
T30	0.2116568152775585	0.9514223408810542
T31	0.28995599950852663	0.6419405430783355
T32	0.07320272820308021	0.27338021119581757
T33	0.07549545708897615	0.27406535953152483
