	X	Y
T0	0.7832198255417329	-1.07142718597859
T1	2.248989252919381	-2.331571439829843
T2	2.2596536975538215	-2.172728402237664
T3	-1.3132854465873904	-4.041076359522115
T4	2.2764689024526423	-2.2565399424755506
T9	0.04920903518745612	-1.479105213847901
T10	2.4784376496616254	0.4547987137553664
T11	1.537489385771841	0.7668950781078
T12	2.3464775281176853	0.5792393244828453
T13	2.069660251636028	0.2664839177320799
T18	1.3277452990535232	0.06264364703379016
T19	1.207892583348343	0.24224395560261885
T20	0.9038590717051207	0.4330309472061169
T21	1.394479795558848	-0.051321368146591606
T22	1.179691350935144	0.0808139427288691
T29	1.2277305049202125	-2.2321938994663366
T30	-0.15136784078630103	0.23653963358012006
T31	-0.4121869104335468	-0.243502501397941
T32	0.5330492581583244	-1.2810973057671562
T33	-0.1289748429822916	0.21033348655617373
