	X	Y
T0	-1.3042563275967918	1.286637489701974
T1	-1.4241026625857018	0.6654674086122322
T2	-1.522470468405208	0.3432292687707065
T3	-1.5006475778611157	0.7174867653990629
T4	-1.4317452486376472	0.6854427788141083
T9	-2.0298217503295013	-0.09661709797651868
T10	-2.31185948796271	1.2875632704125057
T11	-2.2312610617499096	0.9126667539736878
T12	-2.3101490089209475	1.1241193076573106
T13	-1.9234622504316912	-0.03432419619621693
T18	-1.310092103755565	1.5445561271857333
T19	1.1580887217680071	1.03691038922612
T20	-0.7258518883325992	1.2040713525675266
T21	-2.0537153482207082	-0.22619636335598226
T22	-2.016403383299399	-0.25936068039635224
T28	0.23884024724705902	-0.260912449199933
T29	-0.2250179449396555	-0.1544697180438996
T30	0.4447736474906971	-0.3909343143982203
T31	0.45024564226952335	-0.43635789570047034
T32	0.3084250958119119	-0.32390524198018816
