# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Jul 15 09:39:41 BST 2019 [seed=1234]
# -overwrite -seed 1234 output8\beast4.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	X.precision.col1	X.varCovar.X.precision.col1	X.diffusionRate	X.traitLikelihood
0	-61.90310506551142	0.5539276035831056	-62.457032669094524	21.621882535985915	0.0	41.95531790958356	0.05	20.0	0.8631582931352839	-62.457032669094524
50	-53.33547958634026	0.903405776201375	-54.23888536254164	21.621882535985915	0.0	41.95531790958356	0.025472368879269097	39.25822544183782	1.0066595554815212	-54.23888536254164
100	-54.93322250487621	0.7437751286307215	-55.676997633506936	21.621882535985915	0.0	41.95531790958356	0.034729801587702676	28.79371474307776	0.8402354166234238	-55.676997633506936
150	-53.47844712610307	0.854706400831786	-54.33315352693486	21.621882535985915	0.0	41.95531790958356	0.02800710712353062	35.70522280610103	1.0154668577829329	-54.33315352693486
200	-53.44436636263488	0.8609519299089612	-54.305318292543845	21.621882535985915	0.0	41.95531790958356	0.027668803451285376	36.1417869681511	0.9576125534204756	-54.305318292543845
250	-54.842234357995245	1.076878597665143	-55.91911295566039	21.621882535985915	0.0	41.95531790958356	0.018137533830518183	55.13428723795965	1.0573521988527643	-55.91911295566039
300	-53.34359037420329	0.8924169071241876	-54.236007281327474	21.621882535985915	0.0	41.95531790958356	0.026024030669444857	38.42602295939163	0.9712625679559216	-54.236007281327474
350	-53.33965373528983	0.9131503093191731	-54.252804044609	21.621882535985915	0.0	41.95531790958356	0.024992727107609518	40.01164001408757	0.9363958372504235	-54.252804044609
400	-54.50106644521392	1.0551515878544813	-55.556218033068404	21.621882535985915	0.0	41.95531790958356	0.018928087859993115	52.831538367572	1.036749576907207	-55.556218033068404
450	-53.33636963697792	0.9085607992847216	-54.24493043626264	21.621882535985915	0.0	41.95531790958356	0.025217522532983063	39.654966053547	1.019664447165343	-54.24493043626264
500	-54.371780268697954	0.7738382079432138	-55.14561847664117	21.621882535985915	0.0	41.95531790958356	0.03276740882049085	30.5181287137559	0.8772184204910793	-55.14561847664117
550	-53.44792002724951	0.8602576675084794	-54.30817769475799	21.621882535985915	0.0	41.95531790958356	0.027706212474451014	36.09298820335473	0.9613801551235688	-54.30817769475799
600	-53.390358464261	0.9360292831385755	-54.32638774739957	21.621882535985915	0.0	41.95531790958356	0.023900961419779963	41.83932112339296	1.0064139231088611	-54.32638774739957
650	-53.83429729225756	0.8127377276628842	-54.647035019920445	21.621882535985915	0.0	41.95531790958356	0.03038702571296913	32.90878184149499	1.089710671390831	-54.647035019920445
700	-53.60143733936504	0.836978859909363	-54.43841619927441	21.621882535985915	0.0	41.95531790958356	0.02898942385800315	34.49533888283636	0.9981612816953312	-54.43841619927441
750	-56.57169688214748	0.6802607390782487	-57.25195762122573	21.621882535985915	0.0	41.95531790958356	0.039255865363411316	25.47390028833899	0.8348403976261715	-57.25195762122573
800	-53.419329952159124	0.9435676611104435	-54.36289761326957	21.621882535985915	0.0	41.95531790958356	0.023551543204499124	42.46006265139207	0.9180427838514646	-54.36289761326957
850	-53.9705276420391	0.801332774436595	-54.7718604164757	21.621882535985915	0.0	41.95531790958356	0.031066984968938453	32.18851140526913	0.8984408694838242	-54.7718604164757
900	-53.35494579660443	0.8858900142480368	-54.24083581085247	21.621882535985915	0.0	41.95531790958356	0.026357187202301118	37.94031557027052	0.9673897702732828	-54.24083581085247
950	-53.76441001078906	0.9942512996209174	-54.75866131040998	21.621882535985915	0.0	41.95531790958356	0.02132856070369388	46.88548908163365	1.0362212237227582	-54.75866131040998
1000	-53.35649666594355	0.923935706404819	-54.28043237234837	21.621882535985915	0.0	41.95531790958356	0.024472124046188707	40.862820003388315	1.0336212404112675	-54.28043237234837
1050	-53.401080387683415	0.9390051479223465	-54.34008553560576	21.621882535985915	0.0	41.95531790958356	0.023762423611378126	42.083249434252636	0.9724796484583219	-54.34008553560576
1100	-53.43894472493352	0.8620339041685579	-54.300978629102076	21.621882535985915	0.0	41.95531790958356	0.027610601270743773	36.21797258937643	1.0797068434867834	-54.300978629102076
1150	-53.37182004131174	0.930107653310718	-54.301927694622464	21.621882535985915	0.0	41.95531790958356	0.024178986263218346	41.358226896436264	0.9131714056608835	-54.301927694622464
1200	-53.494599349228174	0.8520161188353719	-54.34661546806355	21.621882535985915	0.0	41.95531790958356	0.028154069402930686	35.518844032397865	0.9742599876495228	-54.34661546806355
1250	-54.439398735866014	0.7698121228743897	-55.209210858740406	21.621882535985915	0.0	41.95531790958356	0.03302385284989446	30.281142680273174	0.9764798500448144	-55.209210858740406
1300	-53.39068833338139	0.8733491594097862	-54.264037492791175	21.621882535985915	0.0	41.95531790958356	0.0270090197235137	37.024668434353174	0.9309843112602567	-54.264037492791175
1350	-53.42779176973726	0.8643550424277515	-54.292146812165015	21.621882535985915	0.0	41.95531790958356	0.027486142945725347	36.38196897886396	0.993845983464156	-54.292146812165015
1400	-53.384582003612785	0.8751014151131189	-54.259683418725906	21.621882535985915	0.0	41.95531790958356	0.026917008521590416	37.151230947446834	0.9154242044120565	-54.259683418725906
1450	-53.57281310982913	0.9707877338493187	-54.54360084367845	21.621882535985915	0.0	41.95531790958356	0.02233091038275527	44.78097770578292	0.9957135282939455	-54.54360084367845
1500	-53.75072793268691	0.8205695840060743	-54.57129751669298	21.621882535985915	0.0	41.95531790958356	0.029928480847720505	33.41298895483914	0.9753558318148009	-54.57129751669298
1550	-53.33644363543445	0.9087184314843941	-54.245162066918844	21.621882535985915	0.0	41.95531790958356	0.02520976906143198	39.667162264087686	1.0479265461954104	-54.245162066918844
1600	-53.380452360800206	0.9330141706037831	-54.31346653140399	21.621882535985915	0.0	41.95531790958356	0.024042130782165567	41.593651122711606	0.9176248314783728	-54.31346653140399
1650	-53.391411150811955	0.9363333817730588	-54.327744532585015	21.621882535985915	0.0	41.95531790958356	0.023886768363787333	41.86418123918402	0.93296683143758	-54.327744532585015
1700	-54.411027040350355	0.7714847531073652	-55.18251179345772	21.621882535985915	0.0	41.95531790958356	0.032917078546284145	30.379366704548733	0.9640951637542562	-55.18251179345772
1750	-53.44462236758496	0.9491511036879345	-54.393773471272894	21.621882535985915	0.0	41.95531790958356	0.023295962054338374	42.92589409561523	1.0112836006685009	-54.393773471272894
1800	-53.86809472220851	0.8097684650192105	-54.67786318722772	21.621882535985915	0.0	41.95531790958356	0.030562648735380196	32.71967716732521	0.9200032566603137	-54.67786318722772
1850	-54.12877739399503	1.0277861254668412	-55.15656351946187	21.621882535985915	0.0	41.95531790958356	0.019972052262005227	50.069967116118406	1.233958020675944	-55.15656351946187
1900	-53.72739921325576	0.9901867382210796	-54.717585951476835	21.621882535985915	0.0	41.95531790958356	0.021498985556370736	46.51382258841849	0.9837403497635218	-54.717585951476835
1950	-53.92832610700836	1.0105323237801098	-54.93885843078847	21.621882535985915	0.0	41.95531790958356	0.020659070948825985	48.404887251564816	1.006566231172849	-54.93885843078847
2000	-54.19481579739713	0.7850972474344065	-54.97991304483154	21.621882535985915	0.0	41.95531790958356	0.032060452623723514	31.191075551442406	0.8636538043135303	-54.97991304483154
2050	-53.40366617943851	0.86992691354755	-54.27359309298606	21.621882535985915	0.0	41.95531790958356	0.02718960630655902	36.778759821864995	0.8988557246747093	-54.27359309298606
2100	-53.577967001086684	0.9715186227840824	-54.549485623870765	21.621882535985915	0.0	41.95531790958356	0.022299002892676632	44.845054499204394	1.0748161852101312	-54.549485623870765
2150	-53.358956398590934	0.8840849269220095	-54.24304132551294	21.621882535985915	0.0	41.95531790958356	0.026450056702088037	37.8071023160059	1.0086043764596162	-54.24304132551294
2200	-53.37610855723196	0.9315895778090908	-54.30769813504105	21.621882535985915	0.0	41.95531790958356	0.02410911399283336	41.47808999937777	0.9648296329156609	-54.30769813504105
2250	-53.96580164755442	0.8017053731720754	-54.7675070207265	21.621882535985915	0.0	41.95531790958356	0.0310445393599851	32.211784121008776	0.9116146881279408	-54.7675070207265
2300	-53.36742803641593	0.9284978368332983	-54.29592587324923	21.621882535985915	0.0	41.95531790958356	0.024255112654455523	41.22842116819877	0.9814389519255482	-54.29592587324923
2350	-53.410016594453616	0.8683738360000046	-54.27839043045362	21.621882535985915	0.0	41.95531790958356	0.027271947056966315	36.667715653421276	0.9399524535013386	-54.27839043045362
2400	-55.821462518314064	0.7063493793708477	-56.52781189768491	21.621882535985915	0.0	41.95531790958356	0.03733187714089863	26.78675910739185	0.94379446432529	-56.52781189768491
2450	-56.486269814759126	0.6830465426676717	-57.1693163574268	21.621882535985915	0.0	41.95531790958356	0.03904595073429158	25.610850323635823	0.8866307330139445	-57.1693163574268
2500	-53.64525445997322	0.8317505643019956	-54.47700502427522	21.621882535985915	0.0	41.95531790958356	0.02928547356806604	34.14662213591235	1.0641102647785714	-54.47700502427522
2550	-54.23364091950108	0.7825276660500771	-55.016168585551156	21.621882535985915	0.0	41.95531790958356	0.032220483910493744	31.036157084975205	0.8871314028311764	-55.016168585551156
2600	-53.46516691952672	0.8570380056320686	-54.32220492515879	21.621882535985915	0.0	41.95531790958356	0.027880342180515615	35.86756552431618	0.9797706283931916	-54.32220492515879
2650	-53.48450261015334	0.8536803229182124	-54.33818293307156	21.621882535985915	0.0	41.95531790958356	0.028063070536597737	35.63401940268352	0.9576538883626322	-54.33818293307156
2700	-54.02967312522264	0.7967888267097936	-54.82646195193243	21.621882535985915	0.0	41.95531790958356	0.03134198505059515	31.90608375269489	0.9243153717723841	-54.82646195193243
2750	-54.59879108074741	1.0616385777143114	-55.66042965846172	21.621882535985915	0.0	41.95531790958356	0.018688576973737582	53.50862194619022	1.1209344049043901	-55.66042965846172
2800	-53.55741505926335	0.8427055182085776	-54.400120577471924	21.621882535985915	0.0	41.95531790958356	0.02866849211706114	34.8814997285777	0.946969332260702	-54.400120577471924
2850	-53.47077761224862	0.8560386263557769	-54.326816238604394	21.621882535985915	0.0	41.95531790958356	0.027934608044724602	35.79788907003648	0.8747275666646405	-54.326816238604394
2900	-55.85412731228499	1.130876573963812	-56.9850038862488	21.621882535985915	0.0	41.95531790958356	0.016310588147352333	61.30986761273401	1.077452084915723	-56.9850038862488
