
# before rand glnL: -30738.430339 alnL: -1227.784082
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.003670
# true mu: 0.872658
# true rad: 45.301655
# true sigsq: 16.948583
# true neigh. size: 2.291847
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 1774.55 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -30738.430339 alnL: -1227.784082
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.003670
# start mu: 0.872658
# start rad: 16.735241
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-52250.5	-1227.78	-5482.67	-1357.38	0.00690907	1	0.207872	9.62131	0.26384	0.0240558	19.5537	2.9019	235	99	120	-27250.7	50.3087f	13.9155	4	1	1	0	0	0	0	0	0	0	0	0.963636	0.825243	0.284483	0.421569	0.560748	0	0	0	1	0.2	0.258333	1	1	1	1	1	1.5	3.375	11.3906	97.4689	95.4227	32.2587	19.027	50.3087	13.9155	
  2000	-53261.4	-1227.78	-6493.58	-1695.4	0.0100288	1	0.208342	9.59959	0.402398	0.0186732	19.7858	1.8984	309	99	125	-27250.7	34.6185f	22.5881	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.954545	0.181818	0.415842	0.714286	0	0	0	1	0.112903	0.368852	1	1	1	1	1	3.375	129.746	1.5	68.7534	82.9047	32.2587	19.027	34.6185	22.5881	
  3000	-55746.1	-1227.78	-8978.32	-2429.11	0.0160187	1	0.186117	10.7459	0.575382	0.0224178	19.7963	1.4862	482	99	138	-27250.7	45.2798f	15.5875	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.921986	0.30597	0.5	0.70229	0	0	0	1	0.125	0.0888889	1	1	1	1	1	7.59375	11222.7	17.0859	68.7534	82.9047	32.2587	19.027	45.2798	15.5875	
  4000	-55980.6	-1227.78	-9212.78	-2504.82	0.0169088	1	0.176164	11.3531	0.574873	0.0262701	19.7963	1.57156	501	99	139	-27250.7	13.2834f	45.1993	4	1	1	0	0	0	0	0	0	0	0	0.990909	0.882353	0.245098	0.524272	0.745098	0	0	0	1	0.22549	0.257576	1	1	1	1	1	25.6289	1.10573e+07	194.62	68.7534	82.9047	42.8576	32.5936	13.2834	45.1993	
  5000	-56882.9	-1227.78	-10115.1	-2775.28	0.0237244	1	0.16065	12.4494	0.735559	0.0197863	19.7963	1.34686	569	99	139	-27250.7	49.1062f	17.3437	4	1	1	0	0	0	0	0	0	0	0	0.927273	0.964602	0.221239	0.514851	0.790909	0	0	0	1	0.105263	0.230216	1	1	1	1	1	57.665	4.84194e+09	86.4976	68.7534	82.9047	42.8576	32.5936	49.1062	17.3437	
  6000	-58858.9	-1227.78	-12091.1	-3245.06	0.0249589	1	0.18077	11.0638	0.877759	0.00838124	19.836	1.00304	695	99	170	-27250.7	46.7268f	29.282	4	1	1	0	0	0	0	0	0	0	0	0.927273	0.94964	0.223022	0.534483	0.723881	0	0	0	1	0.166667	0.152941	1	1	1	1	1	194.62	1.4135e+12	194.62	82.1207	79.7302	66.3325	17.6719	46.7268	29.282	
  7000	-59994.1	-1227.78	-13226.3	-3544.69	0.028832	1	0.203087	9.848	1.13915	0.00971233	19.836	0.687951	778	99	180	-27250.7	54.9576f	27.6811	4	1	1	0.287129	0.188119	0.039604	0	0	0	0	0	0.954545	0.936306	0.269231	0.527273	0.792208	0	0.19802	0.0594059	1	0.142857	0.372222	1.5	0.666667	0.666667	1	1	437.894	4.70026e+15	37876.8	82.1207	79.7302	66.3325	17.6719	54.9576	27.6811	
  8000	-60984.5	-1227.78	-14216.7	-3795.17	0.0279736	1	0.21406	9.34317	1.16495	0.010547	19.836	0.638228	848	99	186	-27250.7	52.443f	26.3452	4	1	1	0.287129	0.188119	0.039604	0	0	0	0	0	0.909091	0.958824	0.323529	0.539823	0.840237	0	0.19802	0.0594059	1	0.158824	0.123077	1.5	0.666667	0.666667	1	1	1477.89	2.05822e+18	1.6586e+07	82.1207	79.7302	59.4885	3.44363	52.443	26.3452	
  9000	-61208.2	-1227.78	-14440.4	-3886.06	0.0298486	1	0.197891	10.1066	1.14386	0.0494785	19.8131	0.703107	875	99	173	-27250.7	19.8157f	8.26788	4	1	1	0.287129	0.188119	0.039604	0	0	0	0	0	0.909091	0.901734	0.205714	0.522124	0.82659	0	0.19802	0.0594059	1	0.12	0.177419	1.5	0.666667	0.666667	1	1	3325.26	1e+20	6.37622e+08	82.1207	79.7302	59.4885	3.44363	19.8157	8.26788	
 10000	-62563	-1227.78	-15795.2	-4166.94	0.0331788	1	0.207731	9.62784	1.32622	0.049086	19.7816	0.577701	958	99	204	-27250.7	88.8202f	15.2863	4	1	1	0.287129	0.188119	0.039604	0	0	0	0	0	0.890909	0.921466	0.217617	0.558824	0.773684	0	0.19802	0.0594059	1	0.183246	0.302439	1.5	0.666667	0.666667	1	1	7481.83	1e+20	2.83387e+08	82.1207	79.7302	59.4885	3.44363	88.8202	15.2863	
