
# before rand glnL: -53147.611632 alnL: -1234.553804
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.002016
# true mu: 0.872658
# true rad: 52.621281
# true sigsq: 16.948583
# true neigh. size: 2.291847
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 3230.56 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -53147.611632 alnL: -1234.553804
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.002016
# start mu: 0.872658
# start rad: 16.735241
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-53042.7	-1234.55	-6268.12	-1708.88	0.00562148	1	0.198403	10.0805	0.217847	0.00881734	19.8557	3.68232	276	99	124	-49609.7	62.0037f	76.2973	4	1	1	0	0	0	0	0	0	0	0	0.981818	0.828571	0.277778	0.371429	0.543689	0	0	0	1	0.151786	0.274194	1	1	1	1	1	2.25	7.59375	0.296296	57.8133	94.1378	35.1807	44.1672	62.0037	76.2973	
  2000	-55578.7	-1234.55	-8804.1	-2562.71	0.00764222	1	0.205529	9.73099	0.304497	0.0252872	19.8185	2.5431	448	99	136	-49609.7	5.63417f	26.323	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.954198	0.298507	0.464286	0.614754	0	0	0	1	0.137681	0.140741	1	1	1	1	1	7.59375	291.929	1.5	57.8133	94.1378	35.1807	44.1672	5.63417	26.323	
  3000	-56549.4	-1234.55	-9774.8	-2870.28	0.0093215	1	0.217405	9.19944	0.392867	0.00697045	19.8185	1.8634	515	99	141	-49609.7	43.4088f	24.4742	4	1	1	0	0	0	0	0	0	0	0	0.936364	0.903846	0.254717	0.495413	0.785047	0	0	0	1	0.0961539	0.0928571	1	1	1	1	1	17.0859	127834	25.6289	18.2739	58.7693	35.1807	44.1672	43.4088	24.4742	
  4000	-58763.4	-1234.55	-11988.8	-3495.11	0.0115331	1	0.232122	8.61617	0.518981	0.00505633	19.8185	1.32115	655	99	172	-49609.7	27.7327f	49.4544	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.929134	0.341085	0.553571	0.761538	0	0	0	1	0.147287	0.180233	1	1	1	1	1	57.665	5.59777e+07	656.841	18.2739	58.7693	35.1807	44.1672	27.7327	49.4544	
  5000	-58269.2	-1234.55	-11494.7	-3371.99	0.0126333	1	0.248179	8.0587	0.607817	0.00889842	19.8185	1.05507	628	99	160	-49609.7	34.9362f	24.2411	4	1	1	0	0	0	0	0	0	0	0	0.890909	0.858268	0.25	0.62931	0.632813	0	0	0	1	0.140625	0.0987654	1	1	1	1	1	194.62	3.67685e+10	7481.83	11.404	39.2543	35.1807	44.1672	34.9362	24.2411	
  6000	-59101.6	-1234.55	-12327.1	-3586.01	0.0146636	1	0.252861	7.90949	0.718806	0.0016763	19.8185	0.875642	677	99	176	-49609.7	37.5166f	49.9579	4	1	1	0	0	0.039604	0	0	0	0	0	0.954545	0.955224	0.242647	0.46789	0.751825	0	0	0.0792079	1	0.213235	0.397727	1	0.666667	1	1	1	656.841	7.15586e+12	127834	12.2885	13.6956	51.2344	39.4324	37.5166	49.9579	
  7000	-61829.3	-1234.55	-15054.7	-4450.31	0.0166704	1	0.25342	7.89203	0.818992	0.00129068	19.8185	0.766831	885	99	170	-49609.7	60.3403f	49.7603	4	1	1	0	0.267327	0.039604	0	0	0	0	0	0.936364	0.933702	0.233333	0.541284	0.808989	0	0.118812	0.0792079	1	0.168539	0.38674	1	0.666667	1.5	1	1	2216.84	5.35389e+16	647160	14.9765	10.7244	51.2344	39.4324	60.3403	49.7603	
  8000	-62348	-1234.55	-15573.5	-4544.94	0.0178527	1	0.202299	9.88636	0.700146	0.0106382	19.8185	1.12367	909	99	187	-49609.7	49.8614f	17.4351	4	1	1	0	0.267327	0.039604	0	0	0	0	0	0.909091	0.938547	0.248588	0.577982	0.761111	0	0.118812	0.0792079	1	0.145251	0.261111	1	0.666667	1.5	1	1	7481.83	2.34444e+19	1.10573e+07	14.9765	10.7244	62.7003	36.7286	49.8614	17.4351	
  9000	-62442.4	-1234.55	-15667.9	-4576.65	0.0186882	1	0.238896	8.37185	0.865499	0.00371691	19.8185	0.769742	917	99	189	-49609.7	50.1892f	30.9009	4	1	1	0.158416	0.267327	0.039604	0	0	0	0	0	0.909091	0.936508	0.217391	0.592233	0.759358	0	0.118812	0.0792079	1	0.119565	0.257732	0.666667	0.666667	1.5	1	1	16834.1	1e+20	9.56432e+08	14.9765	10.7244	62.7003	36.7286	50.1892	30.9009	
 10000	-63947.6	-1234.55	-17173.1	-4958.76	0.0205597	1	0.240073	8.33081	0.956864	0.00282294	19.8185	0.69283	1014	99	212	-49609.7	37.277f	39.2845	4	1	1	0.158416	0.267327	0.039604	0	0	0	0	0	0.872727	0.915	0.186275	0.436893	0.762376	0	0.118812	0.0792079	1	0.137255	0.173709	0.666667	0.666667	1.5	1	1	85222.7	1e+20	4.84194e+09	14.9765	10.7244	57.7419	47.1032	37.277	39.2845	
 11000	-65010.9	-1234.55	-18236.3	-5314.27	0.0210904	1	0.206713	9.67527	0.824271	0.00410083	19.6948	0.934078	1106	99	196	-49609.7	53.7707f	30.318	4	1	1	0.158416	0.267327	0.039604	0	0	0	0	0	0.945455	0.954128	0.330275	0.559322	0.825688	0	0.118812	0.0792079	1	0.12844	0.280612	0.666667	0.666667	1.5	1	1	85222.7	1e+20	4.84194e+09	14.9765	10.7244	57.7419	47.1032	53.7707	30.318	
 12000	-67723.3	-1234.55	-20948.7	-5935.9	0.0260509	1	0.251567	7.95017	1.26136	0.000717937	19.7828	0.501566	1273	99	248	-49609.7	56.9176f	47.709	4	1	1	0.158416	0.267327	0.039604	0.039604	0	0	0	0	0.963636	0.944882	0.23622	0.570248	0.826772	9.90099e-09	0.118812	0.039604	1	0.148438	0.280335	0.666667	0.666667	1.5	1	1	85222.7	1e+20	4.84194e+09	37.0265	4.68615	57.7419	47.1032	56.9176	47.709	
 13000	-68670.7	-1234.55	-21896.1	-6226.32	0.0272184	1	0.222822	8.97576	1.16731	0.00700788	19.7828	0.611895	1353	99	239	-49609.7	58.5749f	25.1478	4	1	1	0.158416	0.108911	0.029703	0.039604	0	0	0	0	0.918182	0.911111	0.192593	0.564103	0.807407	9.90099e-09	0.138614	0.039604	1	0.177778	0.292887	0.666667	0.666667	1.5	1	1	85222.7	1e+20	4.84194e+09	37.0265	4.68615	57.7419	47.1032	58.5749	25.1478	
 14000	-71018.7	-1234.55	-24244.1	-6866.89	0.0303822	1	0.184138	10.8614	1.07678	0.00835548	19.7828	0.802697	1534	99	243	-49609.7	71.411f	31.1188	4	1	1	0.158416	0.108911	0.029703	0.039604	0	0	0	0	0.936364	0.915584	0.331169	0.495727	0.87013	9.90099e-09	0.138614	0.039604	1	0.136364	0.271605	0.666667	0.666667	1.5	1	1	85222.7	1e+20	4.84194e+09	37.0265	4.68615	57.7419	47.1032	71.411	31.1188	
 15000	-74075.2	-1234.55	-27300.6	-7603.3	0.0346208	1	0.197573	10.1229	1.31652	0.00532014	19.7828	0.611881	1750	99	270	-49609.7	41.7198f	28.5326	4	1	1	0.158416	0.108911	0.029703	0.039604	0	0	0	0	0.936364	0.960227	0.25	0.490741	0.835227	9.90099e-09	0.138614	0.039604	1	0.107955	0.277778	0.666667	0.666667	1.5	1	1	85222.7	1e+20	4.84194e+09	37.0265	4.68615	57.7419	47.1032	41.7198	28.5326	
 16000	-74994	-1234.55	-28219.4	-7804.15	0.0379904	1	0.200321	9.98396	1.46475	0.0227923	19.7828	0.542412	1810	99	281	-49609.7	84.9771f	81.3799	4	1	1	0.178218	0.108911	0.029703	0.039604	0	0	0	0	0.9	0.929348	0.21547	0.526316	0.779006	9.90099e-09	0.138614	0.039604	1	0.121547	0.176471	0.666667	0.666667	1.5	1	1	85222.7	1e+20	4.84194e+09	37.0265	4.68615	57.7419	47.1032	84.9771	81.3799	
 17000	-76701.2	-1234.55	-29926.7	-8282.61	0.0375434	1	0.215982	9.26001	1.56068	0.0227923	19.7828	0.472157	1956	99	271	-49609.7	84.9771f	81.3799	4	1	1	0.178218	0.108911	0.029703	0.039604	0	0	0	0	0.872727	0.953846	0.163265	0.495798	0.817259	9.90099e-09	0.138614	0.039604	1	0.102041	0.25	0.666667	0.666667	1.5	1	1	85222.7	1e+20	4.84194e+09	37.0265	4.68615	57.7419	47.1032	84.9771	81.3799	
