
# before rand glnL: -65238.549706 alnL: -1340.033777
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.001678
# true mu: 0.028577
# true rad: 51.976797
# true sigsq: 0.439785
# true neigh. size: 69.986503
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 498603 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -65238.549706 alnL: -1340.033777
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.001678
# start mu: 0.028577
# start rad: 8.158987
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-53177.8	-1340.03	-6297.73	-1782.02	0.00430164	1	0.153766	13.0068	0.0936929	0.0274793	18.3232	11.0472	280	99	114	-59596.8	86.0177f	89.2519	4	1	1	0	0	0	0	0	0	0	0	0.963636	0.857143	0.278689	0.45098	0.47541	0	0	0	1	0.138889	0.149123	1	1	1	1	1	2.25	7.59375	1	45.3717	47.2633	65.0617	76.8776	86.0177	89.2519	
  2000	-55837.8	-1340.03	-8957.78	-2673.18	0.0075537	1	0.123475	16.1977	0.166033	0.0246811	19.4005	7.76333	455	99	132	-59596.8	41.0476f	99.0258	4	1	1	0	0	0	0	0	0	0	0	0.945455	0.89781	0.272059	0.457143	0.723881	0	0	0	1	0.133333	0.253731	1	1	1	1	1	5.0625	985.261	38.4434	63.9904	6.15935	65.0617	76.8776	41.0476	99.0258	
  3000	-57159.1	-1340.03	-10279	-3097.94	0.0102312	1	0.142502	14.0349	0.271908	0.0152393	19.6276	4.1075	543	99	147	-59596.8	32.1207f	82.5328	4	1	1	0	0	0	0	0	0	0	0	0.909091	0.825688	0.194444	0.490741	0.747664	0	0	0	1	0.111111	0.239437	1	1	1	1	1	17.0859	1.45611e+06	7.59375	63.9904	6.15935	65.0617	76.8776	32.1207	82.5328	
  4000	-60390.3	-1340.03	-13510.3	-4127.31	0.0116243	1	0.155175	12.8887	0.345717	0.0275338	19.762	2.96673	771	99	155	-59596.8	72.854f	98.0458	4	1	1	0	0	0	0	0	0	0	0	0.972727	0.953947	0.219355	0.390476	0.811688	0	0	0	1	0.083871	0.150685	1	1	1	1	1	38.4434	1.43465e+09	38.4434	63.9904	6.15935	65.0617	76.8776	72.854	98.0458	
  5000	-61888.7	-1340.03	-15008.6	-4526.23	0.0144502	1	0.151018	13.2434	0.418251	0.00612994	19.762	2.51972	865	99	174	-59596.8	68.4674f	48.7371	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.913793	0.248555	0.517857	0.862069	0	0	0	1	0.144509	0.248521	1	1	1	1	1	86.4976	2.12026e+12	25251.2	63.9904	6.15935	65.0617	76.8776	68.4674	48.7371	
  6000	-63125.6	-1340.03	-16245.5	-4862.43	0.0150735	1	0.166255	12.0297	0.480308	0.0122121	19.762	1.99309	945	99	191	-59596.8	61.5756f	79.8663	4	1	1	0	0	0	0	0	0	0	0	0.936364	0.953125	0.282051	0.53913	0.807292	0	0	0	1	0.151832	0.193717	1	1	1	1	1	437.894	2.08901e+15	85222.7	63.9904	6.15935	65.0617	76.8776	61.5756	79.8663	
  7000	-64327	-1340.03	-17447	-5220.94	0.0160209	1	0.166255	12.0297	0.510498	0.00776832	19.762	1.87522	1032	99	196	-59596.8	50.5423f	72.4425	4	1	1	0.217822	0.277228	0	0	0	0	0	0	0.909091	0.95098	0.294118	0.50495	0.803922	0	0	0.0891089	1	0.117647	0.218274	0.666667	1	1.5	1	1	1477.89	1.56296e+19	1.45611e+06	63.9904	6.15935	65.0617	76.8776	50.5423	72.4425	
  8000	-65770.3	-1340.03	-18890.2	-5583.69	0.0182391	1	0.172711	11.5801	0.627399	0.0137034	19.9527	1.46878	1123	99	218	-59596.8	56.4657f	83.9952	4	1	1	0.217822	0.277228	0.039604	0	0	0	0	0	0.9	0.964602	0.339286	0.495146	0.80531	0	0.138614	0.0891089	1	0.159292	0.2	0.666667	0.666667	1.5	1	1	2216.84	1e+20	5.59777e+07	63.9904	6.15935	65.0617	76.8776	56.4657	83.9952	
  9000	-67912.9	-1340.03	-21032.8	-6212.02	0.0209439	1	0.185601	10.7758	0.774209	0.0126639	19.9527	1.10759	1284	99	219	-59596.8	65.4723f	79.0216	4	1	1	0.217822	0.277228	0.039604	0	0	0	0	0	0.9	0.906977	0.3	0.504587	0.838462	0	0.138614	0.0891089	1	0.20155	0.205479	0.666667	0.666667	1.5	1	1	4987.89	1e+20	2.45123e+10	63.9904	6.15935	65.0617	76.8776	65.4723	79.0216	
 10000	-70204.8	-1340.03	-23324.7	-6715.25	0.023841	1	0.194941	10.2595	0.925652	0.0124472	19.9527	0.882	1417	99	270	-59596.8	82.3311f	56.5351	4	1	1	0.217822	0.277228	0.039604	0	0	0	0	0	0.890909	0.950355	0.309859	0.504673	0.788732	0	0.138614	0.0891089	1	0.161972	0.217899	0.666667	0.666667	1.5	1	1	56815.1	1e+20	7.15586e+12	86.7838	4.24629	65.0617	76.8776	82.3311	56.5351	
