
# before rand glnL: -35400.010963 alnL: -1224.297507
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.003951
# true mu: 0.109285
# true rad: 33.354758
# true sigsq: 0.671548
# true neigh. size: 18.300778
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 29525 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -35400.010963 alnL: -1224.297507
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.003951
# start mu: 0.109285
# start rad: 11.173703
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-52123.1	-1224.3	-5358.81	-1330.11	0.00954477	1	0.183986	10.8704	0.330484	0.0600708	19.6719	2.61749	234	99	108	-25311.9	78.6313f	2.97456	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.743363	0.313559	0.375	0.526316	0	0	0	1	0.132743	0.26087	1	1	1	1	1	1.5	3.375	0.444444	99.0684	44.301	78.1965	1.25861	78.6313	2.97456	
  2000	-54774.3	-1224.3	-8010.04	-2134.09	0.0132464	1	0.190327	10.5082	0.474459	0.0372089	19.6719	1.76246	416	99	131	-25311.9	77.7031f	16.7712	4	1	1	0	0	0	0	0	0	0	0	0.972727	0.871795	0.232143	0.458716	0.72973	0	0	0	1	0.140351	0.25	1	1	1	1	1	3.375	194.62	2.25	13.3023	62.4305	78.1965	1.25861	77.7031	16.7712	
  3000	-55729.8	-1224.3	-8965.53	-2387.22	0.0166475	1	0.189651	10.5457	0.623743	0.0317218	19.9124	1.34543	480	99	145	-25311.9	73.58f	17.7846	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.917241	0.263889	0.463636	0.693878	0	0	0	1	0.156463	0.22449	1	1	1	1	1	5.0625	16834.1	11.3906	13.3023	62.4305	97.6249	1.62004	73.58	17.7846	
  4000	-57344.6	-1224.3	-10580.3	-2879.55	0.0252129	1	0.190517	10.4977	0.946017	0.00621554	19.8968	0.883054	609	99	139	-25311.9	66.7676f	45.8463	4	1	1	0	0	0	0	0	0	0	0	0.990909	0.894309	0.243902	0.571429	0.814516	0	0	0	1	0.170732	0.197183	1	1	1	1	1	11.3906	3.27625e+06	57.665	13.3023	62.4305	97.6249	1.62004	66.7676	45.8463	
  5000	-58583.7	-1224.3	-11819.4	-3183.15	0.026494	1	0.183352	10.908	0.956696	0.0186722	19.8968	0.907321	692	99	156	-25311.9	75.9514f	33.9673	4	1	1	0	0	0	0	0	0	0	0	0.963636	0.929577	0.248227	0.490909	0.788732	0	0	0	1	0.119718	0.208861	1	1	1	1	1	38.4434	2.15197e+09	1477.89	13.3023	62.4305	97.6249	1.62004	75.9514	33.9673	
  6000	-58948.2	-1224.3	-12183.9	-3226.67	0.0265336	1	0.24532	8.15262	1.0185	0.0431332	18.7847	0.636984	704	99	179	-25311.9	93.5708f	33.5767	4	1	1	0.247525	0.227723	0	0	0	0	0	0	0.918182	0.943662	0.270833	0.475248	0.76087	0	0	0	1	0.251748	0.225275	1.5	1	0.666667	1	1	86.4976	2.79211e+11	37876.8	16.0571	66.0615	98.5603	25.7907	93.5708	33.5767	
  7000	-59626.2	-1224.3	-12861.9	-3385.89	0.028925	1	0.24383	8.20242	1.21139	0.00253918	19.2277	0.538828	749	99	189	-25311.9	60.2071f	47.1394	4	1	1	0.247525	0.227723	0.0792079	0	0	0	0	0	0.936364	0.92	0.304636	0.577586	0.735099	0	0.158416	0.0792079	1	0.146667	0.180412	1.5	0.666667	0.666667	1	1	291.929	9.28447e+14	287627	16.0571	66.0615	98.5603	25.7907	60.2071	47.1394	
  8000	-61274.4	-1224.3	-14510.1	-3812.73	0.0353364	1	0.250456	7.98543	1.46355	0.0478724	19.0463	0.43419	873	99	196	-25311.9	99.0384f	49.2713	4	1	1	0.247525	0.227723	0.0792079	0	0	0	0	0	0.963636	0.935673	0.284848	0.381818	0.766467	0	0.158416	0.0792079	1	0.14881	0.201058	1.5	0.666667	0.666667	1	1	656.841	6.09842e+17	287627	16.0571	66.0615	98.5603	25.7907	99.0384	49.2713	
  9000	-61878.7	-1224.3	-15114.4	-4034.19	0.0347705	1	0.21425	9.33491	1.4656	0.0149788	19.8916	0.506855	939	99	171	-25311.9	74.1681f	62.4479	4	1	1	0.247525	0.227723	0.0792079	0	0	0	0	0	0.963636	0.94709	0.194737	0.534483	0.776596	0	0.158416	0.0792079	1	0.143617	0.204678	1.5	0.666667	0.666667	1	1	3325.26	1e+20	287627	16.0571	66.0615	98.5603	25.7907	74.1681	62.4479	
 10000	-63568.8	-1224.3	-16804.5	-4410.74	0.0413061	1	0.199999	10.0001	1.62527	0.052663	19.8916	0.489628	1056	99	191	-25311.9	95.0725f	25.0933	4	1	1	0.247525	0.227723	0.0792079	0	0	0	0	0	0.972727	0.943396	0.150943	0.530435	0.764151	0	0.158416	0.0792079	1	0.132075	0.219895	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	42.6886	81.1615	98.5603	25.7907	95.0725	25.0933	
 11000	-65799.3	-1224.3	-19035	-4892.92	0.0441472	1	0.217083	9.21305	1.69677	0.0448293	19.3741	0.432087	1210	99	223	-25311.9	97.1495f	44.6153	4	1	1	0.0990099	0.227723	0.0792079	0	0	0	0	0	0.963636	0.957983	0.247934	0.487395	0.728814	0	0.158416	0.0792079	1	0.115702	0.166667	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	42.6886	81.1615	98.5603	25.7907	97.1495	44.6153	
 12000	-66214	-1224.3	-19449.7	-5007.32	0.0501651	1	0.226417	8.83325	2.01096	0.0448293	19.3741	0.349548	1249	99	221	-25311.9	97.1495f	44.6153	4	1	1	0.0990099	0.306931	0.0792079	0	0	0	0	0	0.909091	0.96063	0.232	0.481818	0.832	0	0.158416	0.0792079	1	0.15748	0.183099	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	14.1976	76.6379	98.5603	25.7907	97.1495	44.6153	
 13000	-68306.1	-1224.3	-21541.8	-5435.71	0.0538112	1	0.233256	8.57426	2.48528	0.00447292	19.9235	0.274544	1394	99	246	-25311.9	54.3575f	36.0968	4	1	1	0.0990099	0.306931	0.0792079	0	0	0	0	0	0.945455	0.985294	0.314286	0.496	0.807143	0.019802	0.0891089	0.0792079	1	0.114286	0.2125	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	14.1976	76.6379	65.7883	11.0698	54.3575	36.0968	
 14000	-69038.6	-1224.3	-22274.3	-5565.09	0.0570251	1	0.257215	7.77559	2.90424	0.0832873	19.9235	0.213055	1439	99	262	-25311.9	97.6408f	6.00569	4	1	1	0.0990099	0.306931	0.039604	9.90099e-09	0	0	0	0	0.936364	0.937931	0.184932	0.455357	0.78	0.019802	0.0891089	0.019802	1	0.157534	0.194757	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	14.1976	76.6379	65.7883	11.0698	97.6408	6.00569	
 15000	-70282.8	-1224.3	-23518.5	-5765.36	0.0572316	1	0.269287	7.42702	3.05155	0.00213526	19.9235	0.19368	1509	99	299	-25311.9	59.0646f	52.9771	4	1	1	0.0990099	0.306931	0.039604	9.90099e-09	0	0	0	0	0.918182	0.901961	0.238411	0.512605	0.803922	0.019802	0.0891089	0.019802	1	0.20915	0.191558	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	14.6141	85.2662	65.7883	11.0698	59.0646	52.9771	
 16000	-70008.1	-1224.3	-23243.8	-5724.95	0.0577473	1	0.280157	7.13887	3.23703	0.033959	19.9757	0.175498	1495	99	293	-25311.9	66.944f	12.3016	4	1	1	0.0990099	0.306931	0.039604	9.90099e-09	0	0	0	0	0.918182	0.959459	0.28	0.487395	0.849315	0.019802	0.0891089	0.019802	1	0.166667	0.20068	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	14.6141	85.2662	65.7883	11.0698	66.944	12.3016	
 17000	-72035.3	-1224.3	-25271	-6179.88	0.0654005	1	0.253227	7.89807	3.20914	0.032957	19.8163	0.19585	1659	99	297	-25311.9	52.4406f	9.34676	4	1	1	0.0693069	0.306931	0.039604	9.90099e-09	0	0	0	0	0.963636	0.932515	0.277108	0.613445	0.824242	0.019802	0.0891089	0.019802	1	0.162651	0.188552	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	14.6141	85.2662	65.7883	11.0698	52.4406	9.34676	
 18000	-72195.7	-1224.3	-25431.4	-6188.88	0.0635999	1	0.264151	7.57142	3.25542	0.00604737	19.8163	0.18508	1662	99	310	-25311.9	53.4102f	33.241	4	1	1	0.0693069	0.19802	0.039604	9.90099e-09	0	0	0	0	0.945455	0.945455	0.22619	0.534483	0.820359	0.019802	0.0891089	0.019802	1	0.0783133	0.18038	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	14.6141	85.2662	65.7883	11.0698	53.4102	33.241	
 19000	-71913.3	-1224.3	-25149	-6193.66	0.066683	1	0.259437	7.709	3.35232	0.076193	19.8163	0.182996	1664	99	276	-25311.9	91.2193f	3.65747	4	1	1	0.0693069	0.19802	0.039604	9.90099e-09	0	0	0	0	0.927273	0.896341	0.269939	0.504132	0.796407	0.019802	0.148515	0.019802	1	0.131737	0.242754	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	14.6141	85.2662	65.7883	11.0698	91.2193	3.65747	
 20000	-73402.1	-1224.3	-26637.8	-6447.54	0.0673968	1	0.259466	7.70815	3.38858	0.0196342	19.8163	0.181019	1758	99	314	-25311.9	49.9588f	18.6503	4	1	1	0.0693069	0.19802	0.039604	9.90099e-09	0	0	0	0	0.936364	0.948864	0.255682	0.584615	0.778409	0.019802	0.148515	0.009901	1	0.101695	0.194888	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	14.6141	85.2662	65.7883	11.0698	49.9588	18.6503	
 21000	-72326	-1224.3	-25561.7	-6234.26	0.0665164	1	0.249038	8.03091	3.20991	0.0387328	19.8163	0.199096	1679	99	302	-25311.9	58.2502f	6.60458	4	1	1	0.0693069	0.19802	0.039604	9.90099e-09	0	0	0	0	0.945455	0.934911	0.295181	0.5	0.791667	0.019802	0.148515	0.009901	1	0.179641	0.168874	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	92.435	70.0095	65.7883	11.0698	58.2502	6.60458	
 22000	-73126.3	-1224.3	-26362	-6369.77	0.0665164	1	0.287192	6.96397	3.65225	0.0292381	19.7498	0.151735	1729	99	319	-25311.9	49.2373f	11.6652	4	1	1	0.0693069	0.19802	0.039604	9.90099e-09	0	0	0	0	0.909091	0.936782	0.275862	0.56	0.745665	0.019802	0.148515	0.009901	1	0.178161	0.15674	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	92.435	70.0095	65.7883	11.0698	49.2373	11.6652	
 23000	-73780.2	-1224.3	-27015.9	-6486.89	0.0690203	1	0.274337	7.29031	3.62009	0.0571033	19.7498	0.160257	1773	99	332	-25311.9	72.2797f	1.16255	4	1	1	0.0693069	0.19802	0.039604	9.90099e-09	0	0	0	0	0.9	0.909091	0.265896	0.492308	0.774566	0.019802	0.148515	0.009901	1	0.202312	0.204819	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	4.12283	43.1619	65.7883	11.0698	72.2797	1.16255	
 24000	-75300.9	-1224.3	-28536.6	-6695.18	0.0691773	1	0.315651	6.33611	4.17474	0.00182972	19.7498	0.120777	1851	99	385	-25311.9	57.8248f	46.0629	4	1	1	0.0693069	0.19802	0.039604	9.90099e-09	0	0	0	0	0.918182	0.94086	0.31016	0.504425	0.758065	0.019802	0.148515	0.009901	1	0.172043	0.192208	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	20.8557	82.741	65.7883	11.0698	57.8248	46.0629	
 25000	-75071.9	-1224.3	-28307.6	-6742.02	0.0743767	1	0.279858	7.14647	3.9666	0.0163563	19.7337	0.143372	1870	99	346	-25311.9	24.223f	37.7344	4	1	1	0.0693069	0.227723	0.039604	9.90099e-09	0	0	0	0	0.818182	0.93617	0.28877	0.524272	0.823529	0.019802	0.118812	0.009901	1	0.148936	0.193182	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	20.8557	82.741	50.1591	23.6449	24.223	37.7344	
 26000	-75587.7	-1224.3	-28823.4	-6851.04	0.0747546	1	0.28943	6.91014	4.27037	0.0213412	19.9076	0.128769	1912	99	345	-25311.9	34.4282f	21.2426	4	1	1	0.0693069	0.227723	0.039604	0.009901	0	0	0	0	0.918182	0.91623	0.233161	0.514286	0.815789	0.019802	0.118812	9.90099e-09	1	0.1875	0.187135	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	20.8557	82.741	17.2537	1.28932	34.4282	21.2426	
 27000	-77864	-1224.3	-31099.8	-7355.55	0.0814391	1	0.256564	7.79533	4.0242	0.0355208	19.7861	0.154151	2111	99	338	-25311.9	12.2934f	30.8976	4	1	1	0.0693069	0.227723	0.049505	0.009901	0	0	0	0	0.945455	0.924528	0.235849	0.490196	0.792453	0.009901	0.118812	9.90099e-09	1	0.146226	0.176471	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	20.8557	82.741	17.2537	1.28932	12.2934	30.8976	
 28000	-78732.6	-1224.3	-31968.3	-7503.67	0.0813271	1	0.233415	8.56841	3.62075	0.0745762	19.7381	0.188318	2170	99	352	-25311.9	12.143f	1.67429	4	1	1	0.0990099	0.227723	0.049505	0.009901	0	0	0	0	0.936364	0.93578	0.262673	0.560606	0.824885	0.009901	0.118812	9.90099e-09	1	0.170507	0.188406	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	20.8557	82.741	10.7754	3.9472	12.143	1.67429	
 29000	-79920.2	-1224.3	-33155.9	-7804.59	0.0891002	1	0.201781	9.91175	3.46615	0.0474947	19.7911	0.227558	2295	99	326	-25311.9	28.8408f	5.85868	4	1	1	0.0990099	0.227723	0.049505	0.009901	0	0	0	0	0.972727	0.939655	0.273913	0.586538	0.814655	0.009901	0.118812	9.90099e-09	1	0.125	0.223926	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	20.8557	82.741	10.7754	3.9472	28.8408	5.85868	
 30000	-81121.8	-1224.3	-34357.5	-7990.48	0.0922405	1	0.219214	9.12351	3.91628	0.0660884	19.8138	0.185386	2373	99	352	-25311.9	20.9678f	0.0414715	4	1	1	0.0990099	0.227723	0.049505	0.009901	0	0	0	0	0.918182	0.953782	0.248963	0.435185	0.845188	0.009901	0.118812	9.90099e-09	1	0.134454	0.217143	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	20.8557	82.741	10.7754	3.9472	20.9678	0.0414715	
 31000	-81529.8	-1224.3	-34765.5	-8091.57	0.095278	1	0.209992	9.52417	3.87507	0.0439118	19.8138	0.195586	2416	99	340	-25311.9	6.25939f	32.7316	4	1	1	0.0990099	0.227723	0.049505	0.009901	0	0	0	0	0.918182	0.958506	0.272727	0.504762	0.838843	0.009901	0.0891089	9.90099e-09	1	0.14876	0.194118	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	20.8557	82.741	10.7754	3.9472	6.25939	32.7316	
 32000	-82943.8	-1224.3	-36179.5	-8307.86	0.095278	1	0.223144	8.96283	4.23486	0.0177892	19.9532	0.168421	2508	99	378	-25311.9	32.818f	25.6321	4	1	1	0.0990099	0.247525	0.049505	0.009901	0	0	0	0	0.927273	0.97166	0.266932	0.568807	0.814516	0.009901	0.0891089	9.90099e-09	1	0.181452	0.199461	1.5	0.666667	0.666667	1	1	4987.89	1e+20	37876.8	20.8557	82.741	10.7754	3.9472	32.818	25.6321	
