
# before rand glnL: -44052.395036 alnL: -1211.966713
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.002945
# true mu: 0.109285
# true rad: 35.897572
# true sigsq: 0.671548
# true neigh. size: 18.300778
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 39611.3 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -44052.395036 alnL: -1211.966713
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.002945
# start mu: 0.109285
# start rad: 11.173703
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-51995	-1211.97	-5243.08	-1308.46	0.00641833	1	0.134084	14.916	0.130952	0.0405297	18.6542	9.06422	216	99	117	-33958.9	77.7104f	5.59252	4	1	1	0	0	0	0	0	0	0	0	0.972727	0.743363	0.252427	0.363636	0.550847	0	0	0	1	0.133333	0.127119	1	1	1	1	1	1.5	3.375	0.444444	12.3078	78.8421	78.1965	1.25861	77.7104	5.59252	
  2000	-54348.5	-1211.97	-7596.54	-2079.15	0.0103781	1	0.164212	12.1794	0.315703	0.0508671	19.5946	3.06999	378	99	129	-33958.9	90.4003f	7.42684	4	1	1	0	0	0	0	0	0	0	0	0.972727	0.833333	0.241071	0.504425	0.787611	0	0	0	1	0.0884956	0.204724	1	1	1	1	1	5.0625	291.929	0.296296	12.3078	78.8421	89.9962	17.3762	90.4003	7.42684	
  3000	-55446.4	-1211.97	-8694.41	-2426.78	0.0126188	1	0.172287	11.6085	0.402742	0.0589134	19.5946	2.29372	457	99	132	-33958.9	89.6802f	0.845231	4	1	1	0	0	0	0	0	0	0	0	0.963636	0.865672	0.384058	0.468468	0.72093	0	0	0	1	0.109489	0.153846	1	1	1	1	1	11.3906	16834.1	17.0859	12.3078	78.8421	85.154	16.4801	89.6802	0.845231	
  4000	-57124.4	-1211.97	-10372.5	-2937.18	0.0162127	1	0.177734	11.2528	0.561585	0.0250797	19.8447	1.59453	579	99	137	-33958.9	57.8085f	9.67999	4	1	1	0	0	0	0	0	0	0	0	0.972727	0.957265	0.284483	0.482456	0.75	0	0	0	1	0.155172	0.208633	1	1	1	1	1	17.0859	4.91437e+06	194.62	12.3078	78.8421	77.5102	12.2619	57.8085	9.67999	
  5000	-57637	-1211.97	-10885	-3099.97	0.0168019	1	0.162507	12.3071	0.532134	0.0554309	19.8447	1.84046	619	99	137	-33958.9	13.482f	0.958728	4	1	1	0	0	0	0	0	0	0	0	0.990909	0.934426	0.241935	0.447619	0.893443	0	0	0	1	0.137097	0.19084	1	1	1	1	1	38.4434	9.56432e+08	11222.7	12.3078	78.8421	31.6208	0.237753	13.482	0.958728	
  6000	-59725.3	-1211.97	-12973.4	-3613.97	0.0212933	1	0.1915	10.4438	0.794698	0.051519	19.8447	1.0458	751	99	165	-33958.9	4.43642f	12.6428	4	1	1	0	0	0	0	0	0	0	0	0.963636	0.886667	0.266667	0.453704	0.777027	0	0.138614	0	1	0.213333	0.224242	1	1	1	1	1	86.4976	1.07338e+13	1.45611e+06	12.3078	78.8421	8.44489	22.3169	4.43642	12.6428	
  7000	-61418.3	-1211.97	-14666.3	-4129.91	0.0242819	1	0.182532	10.957	0.843916	0.0170204	19.7295	1.03319	889	99	161	-33958.9	34.3182f	20.1831	4	1	1	0.267327	0.257426	0.029703	0	0	0	0	0	0.945455	0.949721	0.212291	0.486239	0.849162	0	0.138614	0.108911	1	0.0893855	0.20122	1.5	0.666667	1.5	1	1	291.929	1.05756e+16	1.2595e+08	12.3078	78.8421	8.44489	22.3169	34.3182	20.1831	
  8000	-63596.1	-1211.97	-16844.1	-4640.94	0.0303435	1	0.187404	10.6721	1.07327	0.0186764	19.6863	0.791283	1033	99	188	-33958.9	30.0262f	20.8858	4	1	1	0.267327	0.257426	0.029703	0	0	0	0	0	0.963636	0.932692	0.271845	0.458333	0.836538	0	0.138614	0.108911	1	0.163462	0.185185	1.5	0.666667	1.5	1	1	656.841	2.34444e+19	8.27291e+10	12.3078	78.8421	8.44489	22.3169	30.0262	20.8858	
  9000	-64328.6	-1211.97	-17576.6	-4794.53	0.0304851	1	0.18216	10.9794	1.03339	0.0211507	19.6168	0.845479	1077	99	205	-33958.9	23.8579f	22.9803	4	1	1	0.267327	0.257426	0.029703	0	0	0	0	0	0.890909	0.926606	0.201835	0.611111	0.87156	0	0.138614	0.108911	1	0.165138	0.21659	1.5	0.666667	1.5	1	1	4987.89	1e+20	1.61007e+13	12.3078	78.8421	8.44489	22.3169	23.8579	22.9803	
 10000	-65035.9	-1211.97	-18283.9	-4999.83	0.0363819	1	0.224413	8.91214	1.51935	0.0422574	19.6168	0.466783	1136	99	205	-33958.9	19.3973f	6.30997	4	1	1	0.267327	0.257426	0.029703	0	0	0	0	0	0.909091	0.894737	0.217391	0.557692	0.780702	0	0.138614	0.108911	1	0.157895	0.171296	1.5	0.666667	1.5	1	1	16834.1	1e+20	3.13351e+15	12.3078	78.8421	1.74662	10.398	19.3973	6.30997	
