
# before rand glnL: -65917.462865 alnL: -1342.246065
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.001664
# true mu: 0.028577
# true rad: 52.086247
# true sigsq: 0.439785
# true neigh. size: 69.986503
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 502816 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -65917.462865 alnL: -1342.246065
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.001664
# start mu: 0.028577
# start rad: 8.158987
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-53925.9	-1342.25	-7043.69	-1990.17	0.00520359	1	0.151573	13.195	0.117989	0.00657138	18.5749	8.89934	319	99	128	-60100.4	68.8982f	56.816	4	1	1	0	0	0	0	0	0	0	0	0.945455	0.858333	0.290323	0.369369	0.620968	0	0	0	1	0.145161	0.174603	1	1	1	1	1	2.25	11.3906	0.666667	19.7297	12.5632	53.2211	79.5708	68.8982	56.816	
  2000	-56467	-1342.25	-9584.78	-2868.28	0.00969394	1	0.156449	12.7837	0.228564	0.00543302	18.6093	4.45081	493	99	140	-60100.4	43.8172f	66.4854	4	1	1	0	0	0	0	0	0	0	0	0.927273	0.910959	0.206667	0.482143	0.785235	0	0	0	1	0.106667	0.240876	1	1	1	1	1	7.59375	437.894	0.444444	19.7297	12.5632	53.2211	79.5708	43.8172	66.4854	
  3000	-57914.8	-1342.25	-11032.5	-3327.27	0.00969937	1	0.169543	11.7964	0.304171	0.0133126	19.5871	3.08618	592	99	150	-60100.4	68.5127f	80.7914	4	1	1	0	0	0	0	0	0	0	0	0.927273	0.89916	0.243697	0.495496	0.830508	0	0	0	1	0.109244	0.234483	1	1	1	1	1	17.0859	191751	0.0260123	23.2258	45.4337	53.2211	79.5708	68.5127	80.7914	
  4000	-58186.8	-1342.25	-11304.6	-3359.52	0.0100588	1	0.170853	11.706	0.31788	0.0114154	19.5871	2.93045	599	99	171	-60100.4	69.8234f	75.5418	4	1	1	0	0	0	0	0	0	0	0	0.9	0.886179	0.258333	0.516949	0.710744	0	0	0	1	0.125	0.201183	1	1	1	1	1	57.665	2.4879e+07	0.444444	11.8367	67.3128	53.2211	79.5708	69.8234	75.5418	
  5000	-59833.3	-1342.25	-12951	-3875.55	0.0112764	1	0.185524	10.7803	0.386957	0.00359689	19.5871	2.21696	713	99	174	-60100.4	46.087f	56.3609	4	1	1	0	0	0	0	0	0	0	0	0.909091	0.944056	0.222222	0.47619	0.731884	0	0	0	1	0.204225	0.216667	1	1	1	1	1	129.746	4.84194e+09	38.4434	11.8367	67.3128	53.2211	79.5708	46.087	56.3609	
  6000	-60422.8	-1342.25	-13540.6	-4125.23	0.0126764	1	0.170046	11.7616	0.398708	0.0294305	19.5871	2.34747	770	99	161	-60100.4	96.2199f	82.9435	4	1	1	0	0.287129	0	0	0	0	0	0	0.954545	0.888889	0.235294	0.409524	0.777778	0	0	0.0891089	1	0.115385	0.210526	1	1	1.5	1	1	291.929	7.15586e+12	25251.2	11.8367	67.3128	53.2211	79.5708	96.2199	82.9435	
  7000	-61565.9	-1342.25	-14683.6	-4461.47	0.0137839	1	0.170046	11.7616	0.433544	0.00411953	19.5871	2.15885	848	99	167	-60100.4	58.3771f	56.5607	4	1	1	0	0.287129	0.0594059	0	0	0	0	0	0.927273	0.958084	0.211765	0.555556	0.811765	0	0	0.0891089	1	0.152941	0.208092	1	0.666667	1.5	1	1	985.261	4.12643e+14	191751	11.8367	67.3128	53.2211	79.5708	58.3771	56.5607	
  8000	-64063.6	-1342.25	-17181.4	-5129.2	0.0162757	1	0.170046	11.7616	0.511915	0.00578008	19.5871	1.82834	1008	99	200	-60100.4	44.1706f	67.9513	4	1	1	0.217822	0.287129	0.0594059	0	0	0	0	0	0.890909	0.919192	0.29	0.516949	0.792079	0	0.0693069	0.0891089	1	0.14	0.273196	0.666667	0.666667	1.5	1	1	3325.26	1.37214e+18	4.91437e+06	24.6124	23.4665	53.2211	79.5708	44.1706	67.9513	
  9000	-65483.8	-1342.25	-18601.6	-5578.06	0.0176932	1	0.170281	11.7453	0.466664	0.0280322	18.7372	2.00285	1119	99	194	-60100.4	2.6006f	78.981	4	1	1	0.217822	0.287129	0.0594059	0	0	0	0	0	0.9	0.910714	0.294643	0.466019	0.732143	0	0.0693069	0.0891089	1	0.0892857	0.21978	0.666667	0.666667	1.5	1	1	7481.83	1e+20	2.45123e+10	24.6124	23.4665	53.2211	79.5708	2.6006	78.981	
 10000	-67270.7	-1342.25	-20388.4	-6068.76	0.0199111	1	0.173671	11.516	0.677945	0.00824885	19.8742	1.35175	1244	99	207	-60100.4	29.2243f	38.4184	4	1	1	0.217822	0.287129	0.0594059	0	0	0	0	0	0.918182	0.952756	0.269841	0.60177	0.816	0	0.0693069	0.0891089	1	0.128	0.238532	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	8.29921	32.0543	53.2211	79.5708	29.2243	38.4184	
 11000	-68072.3	-1342.25	-21190.1	-6207.75	0.0205395	1	0.203772	9.81489	0.806952	0.0036872	19.7914	0.967895	1280	99	235	-60100.4	51.7585f	58.1549	4	1	1	0.217822	0.287129	0.0594059	0	0	0	0	0	0.890909	0.944882	0.171875	0.545455	0.851563	0	0.0693069	0.0891089	1	0.132813	0.207792	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	8.29921	32.0543	53.2211	79.5708	51.7585	58.1549	
 12000	-70001.6	-1342.25	-23119.3	-6764.61	0.0236903	1	0.154424	12.9513	0.70534	0.00359099	19.7914	1.46119	1427	99	238	-60100.4	46.2539f	56.4117	4	1	1	0.217822	0.0792079	0.0594059	0.039604	0	0	0	0	0.890909	0.951049	0.20979	0.530435	0.762238	0.009901	0.0693069	0.0891089	1	0.153846	0.174603	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	8.29921	32.0543	53.2211	79.5708	46.2539	56.4117	
 13000	-72683.8	-1342.25	-25801.5	-7504.91	0.025765	1	0.160851	12.4339	0.780026	0.00353398	19.6726	1.26849	1628	99	244	-60100.4	51.2218f	56.7391	4	1	1	0.148515	0.0792079	0.0594059	0.039604	0	0	0	0	0.927273	0.937888	0.262195	0.504274	0.858896	0.009901	0.0693069	9.90099e-09	1	0.109756	0.168033	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	8.29921	32.0543	53.2211	79.5708	51.2218	56.7391	
 14000	-74291.5	-1342.25	-27409.2	-7797.12	0.0278943	1	0.203072	9.84873	1.12405	0.0259639	19.9344	0.697241	1710	99	294	-60100.4	22.6386f	96.2024	4	1	1	0.148515	0.0792079	0.0594059	0.039604	0	0	0	0	0.872727	0.929825	0.22807	0.490909	0.807018	0.009901	0.0693069	9.90099e-09	1	0.192982	0.215488	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	53.2211	79.5708	22.6386	96.2024	
 15000	-74000.5	-1342.25	-27118.2	-7860.94	0.0283422	1	0.175504	11.3958	0.981771	0.00332789	19.9077	0.923685	1728	99	251	-60100.4	51.6832f	51.3415	4	1	1	0.148515	0.0792079	0.0594059	0.039604	0	0	0	0	0.854545	0.92	0.258621	0.533333	0.867816	0.009901	0.0693069	9.90099e-09	1	0.126437	0.233607	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	53.2211	79.5708	51.6832	51.3415	
 16000	-75863.1	-1342.25	-28980.9	-8258.19	0.0306286	1	0.192296	10.4006	1.16249	0.0182692	19.9077	0.711969	1841	99	286	-60100.4	45.7233f	93.8317	4	1	1	0.148515	0.0792079	0.0594059	0.039604	0	0	0	0	0.809091	0.912568	0.281081	0.458716	0.789189	0.009901	0.0693069	9.90099e-09	1	0.202247	0.22069	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	53.2211	79.5708	45.7233	93.8317	
 17000	-75416.5	-1342.25	-28534.2	-8093.76	0.0299183	1	0.192296	10.4006	1.02998	0.00332559	19.428	0.803565	1794	99	301	-60100.4	47.8824f	51.5954	4	1	1	0.148515	0.0792079	0.0594059	0.039604	0	0	0	0	0.845455	0.922652	0.230769	0.483051	0.794444	0.009901	0.0693069	9.90099e-09	1	0.177778	0.19661	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	26.232	64.5887	47.8824	51.5954	
 18000	-75793.9	-1342.25	-28911.7	-8296.51	0.0307179	1	0.192895	10.3683	1.05228	0.0108518	19.3889	0.784092	1852	99	272	-60100.4	42.882f	80.942	4	1	1	0.148515	0.0792079	0.0594059	0.039604	0	0	0	0	0.9	0.913978	0.235294	0.544643	0.857143	0.009901	0.0693069	9.90099e-09	1	0.13369	0.193662	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	26.232	64.5887	42.882	80.942	
 19000	-76720.7	-1342.25	-29838.5	-8514.7	0.0316609	1	0.170858	11.7056	0.96068	0.0178778	19.3889	0.969629	1915	99	281	-60100.4	8.09515f	55.7381	4	1	1	0.148515	0.118812	0.0594059	0.039604	0	0	0	0	0.863636	0.916667	0.238095	0.508772	0.822917	0.009901	0.0693069	9.90099e-09	1	0.166667	0.185185	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	26.232	64.5887	8.09515	55.7381	
 20000	-76813.7	-1342.25	-29931.5	-8538.8	0.0318157	1	0.166647	12.0014	1.0087	0.0118325	19.7255	0.946803	1922	99	280	-60100.4	22.5676f	68.5378	4	1	1	0.118812	0.118812	0.0594059	0.039604	0	0	0	0	0.845455	0.916667	0.284974	0.5	0.885417	0.009901	0.0693069	9.90099e-09	1	0.129534	0.210714	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	26.232	64.5887	22.5676	68.5378	
 21000	-77252.4	-1342.25	-30370.1	-8656.02	0.0318157	1	0.162565	12.3028	0.983992	0.00350587	19.7255	0.99495	1956	99	280	-60100.4	45.1274f	49.6617	4	1	1	0.118812	0.118812	0.039604	0.039604	0	0	0	0	0.9	0.949239	0.274112	0.529412	0.852792	0.009901	0.148515	9.90099e-09	1	0.158163	0.181495	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	26.232	64.5887	45.1274	49.6617	
 22000	-79237.7	-1342.25	-32355.4	-9174.69	0.0340434	1	0.16933	11.8113	1.05341	0.0174257	19.5279	0.892256	2109	99	280	-60100.4	24.9492f	84.5096	4	1	1	0.118812	0.118812	0.039604	0.039604	0	0	0	0	0.827273	0.962264	0.2891	0.608696	0.872642	0.009901	0.148515	9.90099e-09	1	0.0995261	0.170213	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	26.232	64.5887	24.9492	84.5096	
 23000	-80149.2	-1342.25	-33266.9	-9358.38	0.03486	1	0.171747	11.645	1.09408	0.0136456	19.5279	0.847	2164	99	302	-60100.4	16.6012f	63.6329	4	1	1	0.118812	0.118812	0.039604	9.90099e-09	0	0	0	0	0.927273	0.925926	0.203704	0.522124	0.837963	0.009901	0.148515	9.90099e-09	1	0.142857	0.201365	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	26.232	64.5887	16.6012	63.6329	
 24000	-80834.2	-1342.25	-33952	-9506.51	0.0363596	1	0.172489	11.595	1.21489	0.00431457	19.8147	0.759491	2209	99	313	-60100.4	39.6603f	47.0755	4	1	1	0.118812	0.118812	0.039604	9.90099e-09	0	0	0	0	0.854545	0.936652	0.251142	0.512	0.882353	0.009901	0.148515	9.90099e-09	1	0.167421	0.185304	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	41.8879	62.4316	39.6603	47.0755	
 25000	-81370.4	-1342.25	-34488.1	-9628.34	0.0375911	1	0.178108	11.2291	1.14125	0.00681001	19.1911	0.782989	2246	99	324	-60100.4	30.5147f	58.8209	4	1	1	0.118812	0.128713	0.039604	9.90099e-09	0	0	0	0	0.836364	0.933036	0.238938	0.441176	0.853982	0.009901	0.148515	9.90099e-09	1	0.151111	0.167683	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	41.8879	62.4316	30.5147	58.8209	
 26000	-81528.8	-1342.25	-34646.6	-9680.83	0.0375911	1	0.20188	9.90689	1.16361	0.00450412	18.6898	0.677519	2262	99	326	-60100.4	61.1828f	55.4188	4	1	1	0.0792079	0.128713	0.039604	9.90099e-09	0	0	0	0	0.809091	0.933628	0.278761	0.515152	0.84	0.009901	0.148515	9.90099e-09	1	0.114035	0.147239	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	41.8879	62.4316	61.1828	55.4188	
 27000	-84054.4	-1342.25	-37172.2	-10344.2	0.0407911	1	0.196834	10.1609	1.34287	0.0267663	19.1003	0.602126	2467	99	320	-60100.4	5.57137f	81.0773	4	1	1	0.0792079	0.128713	0.039604	9.90099e-09	0	0	0	0	0.854545	0.926829	0.277551	0.535433	0.886179	0.009901	0.0792079	9.90099e-09	1	0.105691	0.215625	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	45.9998	63.5504	5.57137	81.0773	
 28000	-83906.3	-1342.25	-37024.1	-10190.6	0.0406933	1	0.196834	10.1609	1.37941	0.0034424	19.2404	0.586177	2419	99	363	-60100.4	45.7695f	52.8892	4	1	1	0.0792079	0.128713	0.0891089	9.90099e-09	0	0	0	0	0.8	0.925926	0.247934	0.533333	0.792531	0.009901	0.0792079	9.90099e-09	1	0.0912863	0.16035	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	45.9998	63.5504	45.7695	52.8892	
 29000	-86028.8	-1342.25	-39146.6	-10768.5	0.0434961	1	0.201989	9.90153	1.23303	0.00720874	18.2809	0.639024	2601	99	351	-60100.4	62.766f	68.9495	4	1	1	0.0792079	0.128713	0.0891089	9.90099e-09	0	0	0	0	0.854545	0.919231	0.218391	0.62963	0.865385	0.009901	0.0792079	9.90099e-09	1	0.123077	0.157593	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	76.3111	94.7733	62.766	68.9495	
 30000	-86198.9	-1342.25	-39316.6	-10868.8	0.0436493	1	0.196895	10.1577	1.20617	0.0119188	18.2809	0.670158	2633	99	328	-60100.4	40.804f	82.5245	4	1	1	0.0792079	0.128713	0.0891089	9.90099e-09	0	0	0	0	0.854545	0.969582	0.21673	0.509615	0.844358	0.009901	0.0792079	9.90099e-09	1	0.094697	0.13141	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	76.3111	94.7733	40.804	82.5245	
 31000	-86416.5	-1342.25	-39534.3	-10897.2	0.0446559	1	0.189365	10.5616	1.21905	0.00983284	18.4039	0.689443	2642	99	336	-60100.4	66.8615f	73.8055	4	1	1	0.0792079	0.108911	0.0891089	9.90099e-09	0	0	0	0	0.854545	0.954373	0.259542	0.540541	0.845865	0.009901	0.0792079	9.90099e-09	1	0.0954199	0.169591	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	76.3111	94.7733	66.8615	73.8055	
 32000	-87252.3	-1342.25	-40370.1	-11027.8	0.0449981	1	0.177578	11.2627	1.36446	0.0324158	19.1996	0.656856	2684	99	365	-60100.4	86.3422f	98.0932	4	1	1	0.0990099	0.108911	0.0891089	9.90099e-09	0	0	0	0	0.881818	0.921642	0.230483	0.545455	0.825279	0.009901	0.0792079	9.90099e-09	1	0.115672	0.194366	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	76.3111	94.7733	86.3422	98.0932	
 33000	-87942.9	-1342.25	-41060.7	-11253.8	0.0454568	1	0.153243	13.0511	1.29983	0.0171313	19.6302	0.799008	2757	99	338	-60100.4	67.1993f	88.4607	4	1	1	0.0990099	0.108911	0.108911	9.90099e-09	0	0	0	0	0.827273	0.96	0.257246	0.492754	0.811594	0.009901	0.0990099	9.90099e-09	1	0.134058	0.191977	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	76.3111	94.7733	67.1993	88.4607	
 34000	-88554.9	-1342.25	-41672.7	-11405.3	0.0454568	1	0.153243	13.0511	1.29983	0.0156343	19.6302	0.799008	2806	99	339	-60100.4	74.0405f	81.4879	4	1	1	0.0990099	0.108911	0.108911	9.90099e-09	0	0	0	0	0.854545	0.963899	0.278571	0.533333	0.870036	0.009901	0.0990099	9.90099e-09	1	0.144404	0.163265	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	76.3111	94.7733	74.0405	81.4879	
 35000	-88909.7	-1342.25	-42027.4	-11478.1	0.0462966	1	0.147269	13.5806	1.28256	0.00926738	19.6699	0.842621	2830	99	344	-60100.4	56.7648f	77.4574	4	1	1	0.0990099	0.108911	0.108911	9.90099e-09	0	0	0	0	0.845455	0.953737	0.27305	0.560606	0.848592	0.009901	0.0990099	9.90099e-09	1	0.0985916	0.165165	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	76.3111	94.7733	56.7648	77.4574	
 36000	-90215.2	-1342.25	-43332.9	-11751.3	0.0486495	1	0.180776	11.0634	1.29084	0.0163825	18.4868	0.682035	2920	99	364	-60100.4	88.7813f	58.6666	4	1	1	0.0990099	0.108911	0.108911	9.90099e-09	0	0	0	0	0.881818	0.955631	0.241497	0.495575	0.848993	0.009901	0.0990099	9.90099e-09	1	0.163823	0.186813	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	76.3111	94.7733	88.7813	58.6666	
 37000	-90483.9	-1342.25	-43601.7	-11884.3	0.0487361	1	0.178164	11.2256	1.31991	0.021518	18.6494	0.676795	2964	99	343	-60100.4	18.5059f	86.4389	4	1	1	0.0990099	0.108911	0.108911	9.90099e-09	0	0	0	0	0.709091	0.924915	0.22973	0.581818	0.875421	0.009901	0.0990099	9.90099e-09	1	0.141414	0.161039	0.666667	0.666667	1.5	1	1	16834.1	1e+20	3.62265e+13	12.647	24.1693	57.9008	98.232	18.5059	86.4389	
