
# before rand glnL: -63079.563620 alnL: -1212.816098
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.001888
# true mu: 0.109285
# true rad: 40.119141
# true sigsq: 0.671548
# true neigh. size: 18.300778
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 61796.7 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -63079.563620 alnL: -1212.816098
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.001888
# start mu: 0.109285
# start rad: 11.173703
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-52832.7	-1212.82	-6079.93	-1664.89	0.0045142	1	0.145562	13.7398	0.129417	0.0182227	19.897	8.44854	264	99	118	-52978.5	67.1304f	9.75298	4	1	1	0	0	0	0	0	0	0	0	0.990909	0.818898	0.22549	0.390909	0.699187	0	0	0	1	0.0866142	0.201754	1	1	1	1	1	1.5	7.59375	0.666667	42.5526	51.3125	78.1965	1.25861	67.1304	9.75298	
  2000	-55323.1	-1212.82	-8570.33	-2543.53	0.00796649	1	0.168011	11.904	0.263612	0.0124331	19.897	3.59349	439	99	127	-52978.5	54.9304f	14.0902	4	1	1	0	0	0	0	0	0	0	0	0.990909	0.892308	0.315789	0.454545	0.776786	0	0	0	1	0.117188	0.193798	1	1	1	1	1	3.375	656.841	0.0877915	61.0219	10.7146	78.1965	1.25861	54.9304	14.0902	
  3000	-57249.3	-1212.82	-10496.4	-3182.31	0.0100125	1	0.166528	12.01	0.328389	0.014194	19.897	2.91034	576	99	129	-52978.5	77.2053f	23.0748	4	1	1	0	0	0	0	0	0	0	0	0.963636	0.885965	0.234783	0.438095	0.706897	0	0	0	1	0.0948276	0.232558	1	1	1	1	1	7.59375	85222.7	0.131687	61.0219	10.7146	78.1965	1.25861	77.2053	23.0748	
  4000	-59233.6	-1212.82	-12480.7	-3765.49	0.0123077	1	0.17224	11.6117	0.40914	0.0273626	19.7965	2.25847	708	99	147	-52978.5	99.0181f	29.3968	4	1	1	0	0	0	0	0	0	0	0	0.972727	0.93662	0.288732	0.46087	0.776224	0	0	0	1	0.125874	0.0896552	1	1	1	1	1	17.0859	1.88925e+08	0.131687	61.0219	10.7146	86.6837	14.1173	99.0181	29.3968	
  5000	-61380.1	-1212.82	-14627.3	-4384.19	0.0153693	1	0.188407	10.6153	0.558873	0.0109219	19.7965	1.51151	855	99	163	-52978.5	44.6923f	16.2641	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.946746	0.279762	0.563107	0.785276	0	0	0	1	0.146199	0.237805	1	1	1	1	1	57.665	4.18816e+11	11.3906	61.0219	10.7146	95.7656	16.4442	44.6923	16.2641	
  6000	-64482.7	-1212.82	-17729.9	-5229.86	0.0203917	1	0.215164	9.29525	0.846804	0.0348104	19.7965	0.873511	1066	99	196	-52978.5	89.6591f	4.49625	4	1	1	0	0	0.029703	0	0	0	0	0	0.954545	0.942857	0.280374	0.570093	0.811321	0	0	0	1	0.121495	0.204545	1	0.666667	1	1	1	194.62	9.28447e+14	194.62	61.0219	10.7146	95.7656	16.4442	89.6591	4.49625	
  7000	-64471.4	-1212.82	-17718.5	-5303.82	0.0203917	1	0.20358	9.82416	0.801214	0.0245395	19.7965	0.975746	1085	99	170	-52978.5	85.8736f	14.396	4	1	1	0.267327	0.217822	0.029703	0	0	0	0	0	0.945455	0.945455	0.227273	0.564103	0.881818	0	0	0.039604	1	0.108108	0.158824	1.5	0.666667	0.666667	1	1	437.894	1e+20	656.841	61.0219	10.7146	95.7656	16.4442	85.8736	14.396	
  8000	-66409	-1212.82	-19656.2	-5791.8	0.023968	1	0.193905	10.3143	0.896978	0.0215532	19.7965	0.91506	1212	99	195	-52978.5	90.5048f	25.8203	4	1	1	0.267327	0.217822	0.029703	0	0	0	0	0	0.909091	0.918033	0.190083	0.594595	0.836066	0	0.138614	0.039604	1	0.0826446	0.189744	1.5	0.666667	0.666667	1	1	656.841	1e+20	3325.26	61.0219	10.7146	95.7656	16.4442	90.5048	25.8203	
  9000	-69264.4	-1212.82	-22511.5	-6473.43	0.0252751	1	0.203263	9.83947	0.991547	0.0113433	19.7965	0.789675	1396	99	234	-52978.5	73.6856f	25.3939	4	1	1	0.267327	0.217822	0.029703	0	0	0	0	0	0.909091	0.935714	0.278571	0.479339	0.821429	0	0.138614	0.039604	1	0.107143	0.182979	1.5	0.666667	0.666667	1	1	2216.84	1e+20	3.27625e+06	61.0219	10.7146	70.6214	45.3045	73.6856	25.3939	
 10000	-71095.9	-1212.82	-24343.1	-7003.55	0.0282637	1	0.206322	9.69359	1.12237	0.0224815	19.7828	0.687289	1544	99	231	-52978.5	94.6253f	32.0252	4	1	1	0.267327	0.217822	0.029703	0	0	0	0	0	0.918182	0.967949	0.197368	0.479339	0.836601	0	0.138614	0.039604	1	0.184211	0.195745	1.5	0.666667	0.666667	1	1	7481.83	1e+20	7.26291e+09	61.0219	10.7146	70.6214	45.3045	94.6253	32.0252	
