
# before rand glnL: -179280.275492 alnL: -1230.101839
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.000592
# true mu: 0.109285
# true rad: 53.617260
# true sigsq: 0.671548
# true neigh. size: 18.300778
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 197141 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -179280.275492 alnL: -1230.101839
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.000592
# start mu: 0.109285
# start rad: 11.173703
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-52526.9	-1230.1	-5756.79	-1754.71	0.00131131	1	0.163231	12.2526	0.0401113	0.00226367	19.6511	24.3081	231	99	112	-169010	48.3919f	22.7815	4	1	1	0	0	0	0	0	0	0	0	0.981818	0.781818	0.298246	0.428571	0.609091	0	0	0	1	0.182609	0.267241	1	1	1	1	1	2.25	5.0625	0.197531	80.5874	4.842	78.1965	1.25861	48.3919	22.7815	
  2000	-56354.3	-1230.1	-9584.21	-3226.89	0.00248087	1	0.177418	11.2728	0.0824827	0.00896663	19.6511	10.8757	468	99	127	-169010	82.3889f	6.08741	4	1	1	0	0	0	0	0	0	0	0	0.972727	0.886525	0.253521	0.401961	0.769231	0	0	0	1	0.106383	0.110236	1	1	1	1	1	3.375	437.894	17.0859	16.8525	19.1095	78.1965	1.25861	82.3889	6.08741	
  3000	-58843.3	-1230.1	-12073.2	-4123.41	0.00328774	1	0.18378	10.8826	0.117646	0.00139459	19.8401	7.36109	624	99	145	-169010	61.2628f	32.2554	4	1	1	0	0	0	0	0	0	0	0	0.981818	0.960938	0.214286	0.442308	0.757813	0	0	0	1	0.15873	0.28169	1	1	1	1	1	5.0625	127834	129.746	16.8525	19.1095	78.1965	1.25861	61.2628	32.2554	
  4000	-61342.4	-1230.1	-14572.3	-4975.18	0.00464674	1	0.190983	10.4721	0.172793	0.00773221	19.8401	4.82281	780	99	166	-169010	67.0599f	2.24594	4	1	1	0	0	0	0	0	0	0	0	0.890909	0.935484	0.264516	0.50495	0.825806	0	0	0	1	0.141026	0.289157	1	1	1	1	1	11.3906	1.2595e+08	85222.7	16.8525	19.1095	78.1965	1.25861	67.0599	2.24594	
  5000	-62424.2	-1230.1	-15654.1	-5360.25	0.00479391	1	0.179829	11.1217	0.167854	0.00191303	19.8401	5.27266	852	99	166	-169010	58.5765f	26.6734	4	1	1	0	0	0	0	0	0	0	0	0.936364	0.959538	0.248521	0.439252	0.831395	0	0	0	1	0.105882	0.100592	1	1	1	1	1	38.4434	2.45123e+10	191751	20.0164	27.8395	78.1965	1.25861	58.5765	26.6734	
  6000	-63531.9	-1230.1	-16761.8	-5790.08	0.00528345	1	0.183684	10.8883	0.18896	0.00835876	19.8401	4.58542	934	99	161	-169010	96.058f	24.6169	4	1	1	0	0	0.009901	0	0	0	0	0	0.936364	0.925134	0.294118	0.436893	0.81383	0	0.128713	0	1	0.112299	0.229814	1	0.666667	1	1	1	129.746	2.12026e+12	7.37155e+06	20.0164	27.8395	78.1965	1.25861	96.058	24.6169	
  7000	-64164	-1230.1	-17393.9	-5941	0.00538114	1	0.197431	10.1301	0.200874	0.00364367	19.695	4.0131	963	99	183	-169010	62.5412f	17.7529	4	1	1	0.19802	0.257426	0.009901	0	0	0	0	0	0.936364	0.979275	0.260417	0.560345	0.845361	0	0.128713	0.0594059	1	0.103093	0.180328	0.666667	0.666667	1.5	1	1	291.929	1.22265e+14	1.88925e+08	20.0164	27.8395	78.1965	1.25861	62.5412	17.7529	
  8000	-67282.3	-1230.1	-20512.2	-6988.4	0.00698287	1	0.19799	10.1015	0.261403	0.00256867	19.695	3.07516	1170	99	194	-169010	58.7186f	22.3944	4	1	1	0.19802	0.257426	0.009901	0	0	0	0	0	0.936364	0.94958	0.184874	0.61165	0.847458	0	0.128713	0.0594059	1	0.0847458	0.277174	0.666667	0.666667	1.5	1	1	985.261	2.05822e+18	1.43465e+09	20.0164	27.8395	78.1965	1.25861	58.7186	22.3944	
  9000	-70329.4	-1230.1	-23559.3	-7976.48	0.00801868	1	0.201902	9.90577	0.30611	0.00773703	19.695	2.57514	1372	99	216	-169010	84.3892f	12.8617	4	1	1	0.19802	0.257426	0.009901	0	0	0	0	0	0.927273	0.948905	0.294118	0.423077	0.816176	0	0.128713	0.0594059	1	0.182482	0.296296	0.666667	0.666667	1.5	1	1	2216.84	1e+20	1.4135e+12	20.0164	27.8395	78.1965	1.25861	84.3892	12.8617	
 10000	-72497.3	-1230.1	-25727.2	-8615.97	0.00860594	1	0.192642	10.3819	0.291228	0.000777832	19.3361	2.83684	1506	99	238	-169010	60.8692f	39.1732	4	1	1	0.19802	0.257426	0.009901	0	0	0	0	0	0.954545	0.946667	0.245033	0.490741	0.873333	0	0.128713	0.0594059	1	0.152318	0.406114	0.666667	0.666667	1.5	1	1	4987.89	1e+20	5.35389e+16	20.0164	27.8395	78.1965	1.25861	60.8692	39.1732	
