
# before rand glnL: -91376.002423 alnL: -1189.381849
# ninter: 98
# ncoal: 98
# nhits: 98
# true lbda: 0.001536
# true mu: 0.367280
# true rad: 17.739940
# true sigsq: 0.070211
# true neigh. size: 5.445438
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 748573 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -91376.002423 alnL: -1189.381849
# ninter: 98
# ncoal: 98
# nhits: 98
# start lbda: 0.001536
# start mu: 0.367280
# start rad: 1.941326
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-52832.3	-1189.38	-6102.88	-1684.95	0.00392682	1	0.265144	7.54306	0.100666	0.0248816	16.6547	5.96284	258	98	121	-65104.1	96.3264f	16.2249	4	1	1	0	0	0	0	0	0	0	0	0.936364	0.833333	0.215686	0.352941	0.611111	0	0	0	1	0.125	0.159664	1	1	1	1	1	1.5	17.0859	0.0877915	25.2477	70.8172	95.0088	11.3343	96.3264	16.2249	
  2000	-55776.3	-1189.38	-9046.89	-2724.57	0.00650629	1	0.157102	12.7305	0.195666	0.0233634	19.7559	5.17752	457	98	136	-65104.1	78.3639f	2.32345	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.867769	0.264463	0.427184	0.740157	0	0	0	1	0.125	0.177419	1	1	1	1	1	3.375	437.894	0.197531	24.6556	9.001	95.0088	11.3343	78.3639	2.32345	
  3000	-57911	-1189.38	-11181.6	-3412.41	0.00891933	1	0.167116	11.9677	0.285331	0.0212192	19.7559	3.33774	600	98	151	-65104.1	99.3121f	30.6469	4	1	1	0	0	0	0	0	0	0	0	0.981818	0.87395	0.389831	0.504762	0.735043	0	0	0	1	0.161017	0.187919	1	1	1	1	1	11.3906	85222.7	57.665	39.6933	12.6313	95.0088	11.3343	99.3121	30.6469	
  4000	-59299.2	-1189.38	-12569.8	-3887.03	0.0103663	1	0.176497	11.3316	0.350236	0.00751209	19.7559	2.57467	703	98	149	-65104.1	79.5821f	38.9361	4	1	1	0	0	0	0	0	0	0	0	0.945455	0.941176	0.268116	0.615385	0.822222	0	0	0	1	0.117647	0.219178	1	1	1	1	1	38.4434	1.10573e+07	985.261	39.6933	12.6313	95.0088	11.3343	79.5821	38.9361	
  5000	-60644.6	-1189.38	-13915.2	-4366.93	0.0112911	1	0.164407	12.1649	0.355352	0.0124817	19.7559	2.72421	810	98	136	-65104.1	82.1903f	25.1493	4	1	1	0	0	0	0	0	0	0	0	0.909091	0.956522	0.224359	0.530973	0.858974	0	0	0	1	0.0759494	0.20979	1	1	1	1	1	86.4976	2.15197e+09	4987.89	39.6933	12.6313	81.1059	24.6798	82.1903	25.1493	
  6000	-62515.2	-1189.38	-15785.8	-4850.27	0.0130258	1	0.186981	10.6963	0.462204	0.0139371	19.7131	1.84158	922	98	171	-65104.1	92.9051f	48.5025	4	1	1	0	0.227723	0.0891089	0	0	0	0	0	0.909091	0.951613	0.21547	0.474576	0.843575	0	0	0.108911	1	0.129032	0.181287	1	0.666667	0.666667	1	1	291.929	3.18038e+12	37876.8	39.6933	12.6313	81.1059	24.6798	92.9051	48.5025	
  7000	-64401.3	-1189.38	-17671.9	-5372.61	0.0152536	1	0.193565	10.3325	0.576459	0.00621213	19.8536	1.42635	1047	98	189	-65104.1	51.9347f	21.6339	4	1	1	0.148515	0.227723	0.0891089	0	0	0	0	0	0.963636	0.943396	0.409524	0.451327	0.783019	0	0.118812	0.108911	1	0.171429	0.174603	0.666667	0.666667	0.666667	1	1	656.841	1.20463e+17	2.18416e+06	39.6933	12.6313	81.1059	24.6798	51.9347	21.6339	
  8000	-65584.4	-1189.38	-18855	-5686.78	0.0177039	1	0.208657	9.5851	0.652064	0.00611014	19.3595	1.16976	1124	98	207	-65104.1	74.2503f	35.0563	4	1	1	0.148515	0.227723	0.0891089	0	0	0	0	0	0.918182	0.928571	0.330357	0.504425	0.794643	0	0.118812	0.108911	1	0.106195	0.217617	0.666667	0.666667	0.666667	1	1	1477.89	1e+20	9.56432e+08	39.6933	12.6313	81.1059	24.6798	74.2503	35.0563	
  9000	-67359.9	-1189.38	-20630.5	-6226.6	0.0193619	1	0.208657	9.5851	0.710732	0.00280125	19.3432	1.0732	1259	98	203	-65104.1	66.0672f	39.4158	4	1	1	0.148515	0.227723	0.0891089	0	0	0	0	0	0.963636	0.952756	0.23622	0.568627	0.801587	0	0.118812	0.108911	1	0.0873016	0.183168	0.666667	0.666667	0.666667	1	1	7481.83	1e+20	3.18038e+12	39.6933	12.6313	68.7462	45.0526	66.0672	39.4158	
 10000	-68917.3	-1189.38	-22187.9	-6714.22	0.0207384	1	0.221571	9.02645	0.808374	0.00355692	19.3432	0.888576	1384	98	196	-65104.1	66.1746f	35.5467	4	1	1	0.148515	0.227723	0.0891089	0	0	0	0	0	0.936364	0.934783	0.230216	0.444444	0.827338	0	0.118812	0.108911	1	0.0935252	0.215385	0.666667	0.666667	0.666667	1	1	25251.2	1e+20	2.08901e+15	39.6933	12.6313	68.7462	45.0526	66.1746	35.5467	
