
# before rand glnL: -48282.832202 alnL: -1333.589641
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.002297
# true mu: 0.884485
# true rad: 15.187727
# true sigsq: 0.135842
# true neigh. size: 2.261203
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 2742.35 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -48282.832202 alnL: -1333.589641
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.002297
# start mu: 0.884485
# start rad: 16.901384
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-52852.5	-1333.59	-5978.88	-1577.29	0.00651806	1	0.161287	12.4003	0.208657	0.038898	19.9355	4.72922	257	99	120	-43534.9	8.50147f	13.9664	4	1	1	0	0	0	0	0	0	0	0	0.981818	0.706349	0.25	0.486486	0.6	0	0	0	1	0.192308	0.274336	1	1	1	1	1	1.5	7.59375	1.5	4.06485	63.9122	20.0142	10.3316	8.50147	13.9664	
  2000	-55116.2	-1333.59	-8242.65	-2319.98	0.00851045	1	0.161939	12.3503	0.27354	0.0156066	19.9355	3.59292	409	99	138	-43534.9	24.5248f	32.159	4	1	1	0	0	0	0	0	0	0	0	0.918182	0.901639	0.210084	0.411215	0.678571	0	0	0	1	0.165289	0.125926	1	1	1	1	1	3.375	437.894	3.375	41.9416	97.3598	20.0142	10.3316	24.5248	32.159	
  3000	-55598.7	-1333.59	-8725.14	-2461.67	0.0102863	1	0.166633	12.0025	0.33951	0.0247743	19.9253	2.81325	440	99	146	-43534.9	27.6762f	14.2246	4	1	1	0	0	0	0	0	0	0	0	0.909091	0.856061	0.253846	0.423077	0.770992	0	0	0	1	0.22963	0.15493	1	1	1	1	1	7.59375	16834.1	38.4434	41.9416	97.3598	20.0142	10.3316	27.6762	14.2246	
  4000	-58119.6	-1333.59	-11246	-3216.78	0.0118872	1	0.155934	12.826	0.370375	0.0380451	19.9689	2.75574	609	99	166	-43534.9	25.3953f	1.62491	4	1	1	0	0	0	0	0	0	0	0	0.927273	0.95082	0.305785	0.481132	0.719008	0	0	0	1	0.180328	0.319527	1	1	1	1	1	11.3906	4.91437e+06	2216.84	41.9416	97.3598	20.0142	10.3316	25.3953	1.62491	
  5000	-58762.8	-1333.59	-11889.3	-3425.93	0.0132927	1	0.169266	11.8157	0.449579	0.0151351	19.9689	2.09143	659	99	162	-43534.9	60.4744f	21.6811	4	1	1	0	0	0	0	0	0	0	0	0.872727	0.953846	0.204545	0.435897	0.815385	0	0	0	1	0.107692	0.135802	1	1	1	1	1	25.6289	3.22796e+09	11222.7	41.9416	97.3598	20.0142	10.3316	60.4744	21.6811	
  6000	-60694.2	-1333.59	-13820.6	-4013.49	0.0181176	1	0.150935	13.2508	0.546402	0.019326	19.9689	1.92983	804	99	164	-43534.9	32.1626f	18.7094	4	1	1	0	0	0	0	0	0	0	0	0.854545	0.94375	0.333333	0.469565	0.778481	0	0.118812	0	1	0.123457	0.16	1	1	1	1	1	86.4976	7.15586e+12	3.73185e+07	41.9416	97.3598	20.0142	10.3316	32.1626	18.7094	
  7000	-62313.4	-1333.59	-15439.9	-4348.35	0.020641	1	0.167209	11.9611	0.689625	0.0261715	19.9689	1.38022	889	99	208	-43534.9	30.6517f	10.932	4	1	1	0.257426	0	0.019802	0	0	0	0	0	0.872727	0.88764	0.282486	0.509804	0.765363	0	0.118812	0.039604	1	0.142857	0.427885	1.5	0.666667	1	1	1	291.929	5.35389e+16	2.83387e+08	41.9416	97.3598	20.0142	10.3316	30.6517	10.932	
  8000	-62871.8	-1333.59	-15998.2	-4580.66	0.0208756	1	0.181474	11.0209	0.756965	0.017397	19.9689	1.15859	949	99	192	-43534.9	36.8191f	19.1419	4	1	1	0.257426	0.178218	0.019802	0	0	0	0	0	0.881818	0.879581	0.229167	0.533898	0.827225	0	0.118812	0.039604	1	0.173684	0.156566	1.5	0.666667	0.666667	1	1	985.261	6.94648e+18	1.10573e+07	58.3231	89.655	13.382	0.751878	36.8191	19.1419	
  9000	-63607.3	-1333.59	-16733.7	-4763.29	0.0218671	1	0.179347	11.1516	0.759235	0.0361808	19.8116	1.16883	997	99	199	-43534.9	15.9362f	9.72195	4	1	1	0.257426	0.178218	0.019802	0	0	0	0	0	0.936364	0.920792	0.267327	0.54717	0.794118	0	0.118812	0.039604	1	0.135	0.269036	1.5	0.666667	0.666667	1	1	3325.26	1e+20	8.39666e+07	58.3231	89.655	13.382	0.751878	15.9362	9.72195	
 10000	-65866.4	-1333.59	-18992.8	-5308.83	0.0237803	1	0.184505	10.8398	0.859632	0.0343679	19.871	1.00346	1143	99	233	-43534.9	16.8164f	10.9865	4	1	1	0.257426	0.178218	0.019802	0	0	0	0	0	0.890909	0.929825	0.254386	0.469565	0.773913	0	0.118812	0.039604	1	0.166667	0.298077	1.5	0.666667	0.666667	1	1	16834.1	1e+20	8.39666e+07	58.3231	89.655	13.382	0.751878	16.8164	10.9865	
