
# before rand glnL: -28536.925536 alnL: -1192.901749
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.004113
# true mu: 0.725588
# true rad: 44.119487
# true sigsq: 14.210060
# true neigh. size: 2.756384
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 1432.54 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -28536.925536 alnL: -1192.901749
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.004113
# start mu: 0.725588
# start rad: 19.294075
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-52533.9	-1192.9	-5801.02	-1423.18	0.00720798	1	0.258725	7.73021	0.363322	0.0179212	19.843	1.69313	253	99	126	-24312.3	55.3372f	21.2486	4	1	1	0	0	0	0	0	0	0	0	0.927273	0.796748	0.295082	0.575472	0.524194	0	0	0	1	0.178218	0.140496	1	1	1	1	1	1.5	7.59375	1.5	69.2513	26.4683	87.7157	49.2094	55.3372	21.2486	
  2000	-55336.6	-1192.9	-8603.71	-2229.86	0.0192862	1	0.213549	9.36553	0.822108	0.0268769	19.9638	0.906554	446	99	148	-24312.3	83.0539f	35.4956	4	1	1	0	0	0	0	0	0	0	0	0.927273	0.917293	0.3125	0.425743	0.646617	0	0	0	1	0.282051	0.222973	1	1	1	1	1	5.0625	291.929	17.0859	9.06705	53.2706	87.7157	49.2094	83.0539	35.4956	
  3000	-57231.9	-1192.9	-10499	-2696.42	0.021295	1	0.213805	9.35434	0.909489	0.0296678	19.9675	0.818476	566	99	179	-24312.3	87.4736f	56.2522	4	1	1	0	0	0	0	0	0	0	0	0.981818	0.895652	0.307018	0.518868	0.752212	0	0	0	1	0.210526	0.305882	1	1	1	1	1	17.0859	647160	1477.89	9.06705	53.2706	87.7157	49.2094	87.4736	56.2522	
  4000	-56947.8	-1192.9	-10214.9	-2718.16	0.0219238	1	0.188727	10.5973	0.830944	0.00642485	19.9942	1.01488	572	99	149	-24312.3	67.2317f	52.8787	4	1	1	0	0	0	0	0	0	0	0	0.945455	0.931624	0.33913	0.517857	0.798246	0	0	0	1	0.121739	0.133333	1	1	1	1	1	38.4434	1.2595e+08	647160	9.06705	53.2706	87.7157	49.2094	67.2317	52.8787	
  5000	-58650.5	-1192.9	-11917.6	-3090.73	0.0281922	1	0.218152	9.1679	1.23513	0.0041152	19.9942	0.590673	674	99	186	-24312.3	61.5562f	57.6144	4	1	1	0	0	0	0	0	0	0	0	0.936364	0.902985	0.276119	0.477064	0.681481	0	0	0	1	0.139706	0.232432	1	1	1	1	1	129.746	8.27291e+10	431440	9.06705	53.2706	87.7157	49.2094	61.5562	57.6144	
  6000	-59985.8	-1192.9	-13252.9	-3374.41	0.0290954	1	0.204371	9.78613	1.19417	0.0265773	19.9942	0.652131	754	99	211	-24312.3	82.8324f	64.6515	4	1	1	0	0	0.019802	0	0	0	0	0	0.954545	0.896774	0.188312	0.550847	0.733333	0	0	0	1	0.25974	0.132743	1	0.666667	1	1	1	437.894	2.4151e+13	37876.8	9.06705	53.2706	80.4891	34.2087	82.8324	64.6515	
  7000	-61798.5	-1192.9	-15065.6	-3823.85	0.0370146	1	0.227685	8.78407	1.69251	0.0377927	19.9942	0.413005	887	99	224	-24312.3	91.5132f	39.3201	4	1	1	0	0	0.019802	0	0	0	0	0	0.9	0.947977	0.319767	0.514019	0.72561	0	0.108911	0.0792079	1	0.148571	0.194313	1	0.666667	1	1	1	2216.84	8.03084e+16	1.6586e+07	9.06705	53.2706	80.4891	34.2087	91.5132	39.3201	
  8000	-63196.2	-1192.9	-16463.3	-4148.57	0.0363597	1	0.216523	9.23692	1.58105	0.0407552	19.9942	0.464911	985	99	242	-24312.3	69.9302f	10.352	4	1	1	0.257426	0.217822	0.019802	0	0	0	0	0	0.954545	0.944724	0.25	0.531532	0.731959	0	0.108911	0.0792079	1	0.155779	0.253394	1.5	0.666667	0.666667	1	1	11222.7	5.27498e+19	6.37622e+08	9.06705	53.2706	73.223	6.01371	69.9302	10.352	
  9000	-64610.5	-1192.9	-17877.6	-4535.45	0.0411908	1	0.202488	9.87712	1.60973	0.0520501	19.7964	0.488277	1108	99	232	-24312.3	83.3247f	12.4088	4	1	1	0.257426	0.217822	0.019802	0	0	0	0	0	0.890909	0.945946	0.225225	0.54955	0.718182	0	0.108911	0.0792079	1	0.0810811	0.25	1.5	0.666667	0.666667	1	1	25251.2	1e+20	2.4879e+07	9.06705	53.2706	73.223	6.01371	83.3247	12.4088	
 10000	-64780	-1192.9	-18047.1	-4606.91	0.0465543	1	0.190616	10.4923	1.76581	0.0754213	19.9482	0.472843	1133	99	216	-24312.3	92.2314f	6.65275	4	1	1	0.257426	0.217822	0.019802	0	0	0	0	0	0.854545	0.95614	0.201754	0.45045	0.734513	0	0.108911	0.0792079	1	0.184211	0.166667	1.5	0.666667	0.666667	1	1	85222.7	1e+20	1.10573e+07	9.06705	53.2706	73.223	6.01371	92.2314	6.65275	
