
# before rand glnL: -51132.041838 alnL: -1339.593793
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.002358
# true mu: 0.663114
# true rad: 23.235825
# true sigsq: 0.572684
# true neigh. size: 3.016075
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 3838.47 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -51132.041838 alnL: -1339.593793
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.002358
# start mu: 0.663114
# start rad: 16.285245
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-52375.3	-1339.59	-5495.73	-1383.07	0.00546602	1	0.246169	8.12451	0.232391	0.0143004	19.2542	2.78207	221	99	128	-42414.6	25.6372f	35.1714	4	1	1	0	0	0	0	0	0	0	0	0.945455	0.793388	0.257143	0.476636	0.487179	0	0	0	1	0.300885	0.168	1	1	1	1	1	1.5	7.59375	1.5	32.8213	22.5377	19.2184	0.0111971	25.6372	35.1714	
  2000	-53870	-1339.59	-6990.44	-1917.27	0.00651871	1	0.205181	9.74747	0.260456	0.0133589	19.8407	2.97816	326	99	133	-42414.6	25.1131f	40.9834	4	1	1	0	0	0	0	0	0	0	0	0.927273	0.806452	0.269231	0.495496	0.6	0	0	0	1	0.228346	0.121212	1	1	1	1	1	3.375	86.4976	11.3906	95.1959	34.9443	50.3774	44.4291	25.1131	40.9834	
  3000	-55094.9	-1339.59	-8215.29	-2318.55	0.00879036	1	0.181329	11.0297	0.31039	0.00459947	19.8407	2.82778	411	99	139	-42414.6	55.2269f	45.3842	4	1	1	0	0	0	0	0	0	0	0	0.936364	0.880342	0.224138	0.539216	0.735043	0	0	0	1	0.154472	0.262411	1	1	1	1	1	11.3906	3325.26	38.4434	95.1959	34.9443	50.3774	44.4291	55.2269	45.3842	
  4000	-56297.4	-1339.59	-9417.81	-2711.71	0.0121342	1	0.170283	11.7451	0.402362	0.0202684	19.8407	2.3229	498	99	140	-42414.6	32.9052f	78.6968	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.871287	0.284314	0.472222	0.708609	0	0	0	1	0.158416	0.0921053	1	1	1	1	1	25.6289	191751	656.841	95.1959	34.9443	57.5493	54.3544	32.9052	78.6968	
  5000	-57474.5	-1339.59	-10595	-3028.53	0.0123304	1	0.18674	10.7101	0.447632	0.0175645	19.8323	1.90398	570	99	157	-42414.6	84.9079f	52.3585	4	1	1	0	0	0	0	0	0	0	0	0.881818	0.928571	0.20354	0.504762	0.72	0	0	0	1	0.219298	0.305882	1	1	1	1	1	86.4976	8.39666e+07	37876.8	95.1959	34.9443	57.5493	54.3544	84.9079	52.3585	
  6000	-58987	-1339.59	-12107.4	-3383.36	0.0161834	1	0.202407	9.88107	0.636798	0.0162196	19.8323	1.23479	654	99	192	-42414.6	76.8108f	66.8352	4	1	1	0.267327	0	0.049505	0	0	0	0	0	0.836364	0.846154	0.269231	0.5	0.687023	0	0.108911	0.0990099	1	0.176923	0.450262	1.5	0.666667	1	1	1	291.929	1.63415e+10	4.91437e+06	92.7357	42.4102	57.5493	54.3544	76.8108	66.8352	
  7000	-61021.5	-1339.59	-14141.9	-3980.9	0.0195016	1	0.181468	11.0212	0.672858	0.0111603	19.7224	1.30346	801	99	197	-42414.6	75.4078f	43.0003	4	1	1	0.267327	0.237624	0.049505	0	0	0	0	0	0.845455	0.90566	0.283019	0.565217	0.75625	0	0.108911	0.0990099	1	0.2125	0.25	1.5	0.666667	1.5	1	1	985.261	1.83397e+14	1.43465e+09	92.7357	42.4102	57.5493	54.3544	75.4078	43.0003	
  8000	-62235.5	-1339.59	-15355.9	-4321.48	0.0204685	1	0.169984	11.7658	0.665278	0.0139902	19.7504	1.40738	888	99	205	-42414.6	79.1526f	55.6341	4	1	1	0.267327	0.237624	0.049505	0	0	0	0	0	0.845455	0.93956	0.27933	0.480769	0.747253	0	0.108911	0.0990099	1	0.174157	0.270936	1.5	0.666667	1.5	1	1	3325.26	3.56926e+16	1.8614e+11	92.7357	42.4102	57.5493	54.3544	79.1526	55.6341	
  9000	-62819.2	-1339.59	-15939.6	-4494.99	0.0229625	1	0.139232	14.3646	0.570016	0.0120511	19.408	2.00537	933	99	202	-42414.6	63.8419f	24.8809	4	1	1	0.267327	0.237624	0.049505	0	0	0	0	0	0.918182	0.875	0.272727	0.50495	0.734043	0	0.108911	0.0990099	1	0.160428	0.341837	1.5	0.666667	1.5	1	1	25251.2	3.51665e+19	1.61007e+13	92.7357	42.4102	57.5493	54.3544	63.8419	24.8809	
 10000	-64639.9	-1339.59	-17760.3	-5102.87	0.0237407	1	0.139232	14.3646	0.617523	0.012039	19.636	1.8511	1095	99	179	-42414.6	77.0997f	50.6504	4	1	1	0.267327	0.237624	0.049505	0	0	0	0	0	0.881818	0.93578	0.188679	0.45614	0.827273	0	0.108911	0.0990099	1	0.154545	0.268156	1.5	0.666667	1.5	1	1	85222.7	1e+20	8.15097e+13	92.7357	42.4102	63.1094	59.3538	77.0997	50.6504	
