
# before rand glnL: -31545.527078 alnL: -1331.526339
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.003870
# true mu: 0.028577
# true rad: 42.175936
# true sigsq: 0.439785
# true neigh. size: 69.986503
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 216160 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -31545.527078 alnL: -1331.526339
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.003870
# start mu: 0.028577
# start rad: 8.158987
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-51801	-1331.53	-4929.52	-1144.06	0.00674949	1	0.040585	49.2793	0.0522617	0.0238984	19.7394	75.0363	194	99	110	-25837.1	62.5122f	77.4534	4	1	1	0	0	0	0	0	0	0	0	0.981818	0.86087	0.2	0.446602	0.55	0	0	0	1	0.117647	0.381818	1	1	1	1	1	2.25	5.0625	0.131687	59.8971	96.4248	65.0617	76.8776	62.5122	77.4534	
  2000	-54586.1	-1331.53	-7714.56	-1996.05	0.0150328	1	0.108528	18.4285	0.311262	0.0366476	19.7394	4.71142	383	99	136	-25837.1	84.4787f	64.0584	4	1	1	0	0	0	0	0	0	0	0	0.936364	0.938053	0.201754	0.54386	0.674242	0	0	0	1	0.155172	0.147059	1	1	1	1	1	5.0625	194.62	0.0585277	55.8054	66.7844	65.0617	76.8776	84.4787	64.0584	
  3000	-56932	-1331.53	-10060.4	-2660.01	0.0203993	1	0.125095	15.9878	0.512285	0.00756538	19.9922	2.48351	548	99	156	-25837.1	48.8023f	56.193	4	1	1	0	0	0	0	0	0	0	0	0.918182	0.891892	0.254545	0.451327	0.648148	0	0	0	1	0.153153	0.361842	1	1	1	1	1	17.0859	25251.2	38.4434	26.8901	98.562	65.0617	76.8776	48.8023	56.193	
  4000	-58467.7	-1331.53	-11596.2	-3091.43	0.0256725	1	0.137393	14.5568	0.704692	0.0602374	19.9682	1.64383	663	99	161	-25837.1	87.5223f	85.8363	4	1	1	0	0	0	0	0	0	0	0	0.918182	0.893939	0.212121	0.509434	0.795455	0	0	0	1	0.156716	0.234483	1	1	1	1	1	38.4434	4.91437e+06	11222.7	26.8901	98.562	65.0617	76.8776	87.5223	85.8363	
  5000	-60150.9	-1331.53	-13279.4	-3529.19	0.0285455	1	0.152276	13.1341	0.854329	0.0140326	19.8867	1.22339	785	99	172	-25837.1	53.4369f	70.0708	4	1	1	0	0	0	0	0	0	0	0	0.854545	0.90566	0.202532	0.556604	0.810127	0	0	0	1	0.120253	0.229412	1	1	1	1	1	129.746	3.22796e+09	127834	1.79552	62.0443	65.0617	76.8776	53.4369	70.0708	
  6000	-61353.4	-1331.53	-14481.9	-3818.96	0.0313417	1	0.139201	14.3677	0.857475	0.0176976	19.8867	1.33339	869	99	184	-25837.1	57.9746f	73.0175	4	1	1	0	0	0.0693069	0	0	0	0	0	0.909091	0.895349	0.238372	0.623853	0.831395	0	0.108911	0.0792079	1	0.180233	0.315217	1	0.666667	1	1	1	437.894	2.4151e+13	647160	34.3905	77.547	89.8762	82.8473	57.9746	73.0175	
  7000	-63768.8	-1331.53	-16897.3	-4358.75	0.0406943	1	0.139671	14.3194	1.11711	0.0623281	19.8867	1.02004	1033	99	214	-25837.1	82.1456f	92.7652	4	1	1	0.217822	0	0.0693069	0	0	0	0	0	0.881818	0.923077	0.298077	0.577982	0.798077	0	0.108911	0.0792079	1	0.134615	0.126761	0.666667	0.666667	1	1	1	985.261	1.20463e+17	2.83387e+08	11.9167	46.6141	89.8762	82.8473	82.1456	92.7652	
  8000	-64612.6	-1331.53	-17741.1	-4585.67	0.0410231	1	0.1449	13.8026	1.16219	0.034597	19.8606	0.945095	1104	99	214	-25837.1	68.8257f	83.1911	4	1	1	0.217822	0.19802	0.0693069	0	0	0	0	0	0.845455	0.936937	0.27027	0.541284	0.81982	0	0.108911	0.0792079	1	0.0727273	0.271028	0.666667	0.666667	0.666667	1	1	1477.89	1e+20	6.37622e+08	21.8525	95.6847	89.8762	82.8473	68.8257	83.1911	
  9000	-65740.1	-1331.53	-18868.5	-4789.89	0.0426111	1	0.143987	13.8901	1.19957	0.0862217	19.8606	0.921447	1169	99	242	-25837.1	97.4732f	91.9045	4	1	1	0.217822	0.19802	0.0693069	0	0	0	0	0	0.872727	0.898305	0.222222	0.57265	0.779661	0	0.108911	0.0792079	1	0.145299	0.278481	0.666667	0.666667	0.666667	1	1	4987.89	1e+20	2.45123e+10	10.6364	30.4468	89.8762	82.8473	97.4732	91.9045	
 10000	-65484.8	-1331.53	-18613.3	-4786.4	0.0428373	1	0.129166	15.4839	1.0818	0.0466475	19.8606	1.139	1168	99	220	-25837.1	89.8564f	67.3514	4	1	1	0.217822	0.19802	0.0693069	0	0	0	0	0	0.863636	0.948718	0.264957	0.591304	0.837607	0	0.108911	0.0792079	1	0.145299	0.139013	0.666667	0.666667	0.666667	1	1	16834.1	1e+20	1.22265e+14	20.6608	69.3203	89.8762	82.8473	89.8564	67.3514	
