
# before rand glnL: -60304.461726 alnL: -1256.795774
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.001797
# true mu: 0.148732
# true rad: 75.176334
# true sigsq: 10.728501
# true neigh. size: 13.447000
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 29311 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -60304.461726 alnL: -1256.795774
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.001797
# start mu: 0.148732
# start rad: 14.252547
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-53078.8	-1256.8	-6282.01	-1751.67	0.00469315	1	0.22419	8.92102	0.171521	0.0139117	18.9783	4.13892	278	99	122	-55641.6	61.1785f	12.3904	4	1	1	0	0	0	0	0	0	0	0	0.972727	0.847619	0.230089	0.495327	0.568807	0	0	0	1	0.196262	0.347107	1	1	1	1	1	2.25	7.59375	0.666667	94.9666	57.5795	61.2647	2.99686	61.1785	12.3904	
  2000	-55583.7	-1256.8	-8786.94	-2581.93	0.00654992	1	0.216391	9.24253	0.231054	0.0260344	18.9783	3.18323	441	99	143	-55641.6	27.4711f	1.52285	4	1	1	0	0	0	0	0	0	0	0	0.972727	0.920863	0.191176	0.460784	0.711111	0	0	0	1	0.156028	0.132867	1	1	1	1	1	5.0625	656.841	0.444444	94.9666	57.5795	61.2647	2.99686	27.4711	1.52285	
  3000	-58333.5	-1256.8	-11536.7	-3435.61	0.011724	1	0.190685	10.4885	0.364444	0.0223898	18.9783	2.29019	626	99	159	-55641.6	77.3024f	8.14381	4	1	1	0	0	0	0	0	0	0	0	0.963636	0.896	0.230159	0.463636	0.752	0	0	0	1	0.120968	0.206452	1	1	1	1	1	11.3906	287627	0.197531	94.9666	57.5795	61.2647	2.99686	77.3024	8.14381	
  4000	-60661.9	-1256.8	-13865.1	-4108.63	0.0138352	1	0.178743	11.1893	0.489647	0.0234312	19.9235	1.81848	780	99	180	-55641.6	78.998f	7.88241	4	1	1	0	0	0	0	0	0	0	0	0.927273	0.910828	0.314103	0.533981	0.753165	0	0	0	1	0.146497	0.163043	1	1	1	1	1	25.6289	6.37622e+08	11.3906	94.9666	57.5795	61.2647	2.99686	78.998	7.88241	
  5000	-61744.8	-1256.8	-14948	-4362.02	0.0136799	1	0.219525	9.11059	0.594617	0.0304908	19.9235	1.21927	839	99	203	-55641.6	81.8712f	1.14335	4	1	1	0	0	0	0	0	0	0	0	0.936364	0.95858	0.270588	0.528926	0.811765	0	0	0	1	0.218935	0.319588	1	1	1	1	1	129.746	2.79211e+11	86.4976	94.9666	57.5795	61.2647	2.99686	81.8712	1.14335	
  6000	-63774.3	-1256.8	-16977.5	-4976.72	0.0153177	1	0.189783	10.5384	0.5756	0.00358277	19.9235	1.45694	987	99	207	-55641.6	64.6095f	36.5631	4	1	1	0	0	0	0	0	0	0	0	0.936364	0.932642	0.333333	0.508929	0.8	0	0	0.0594059	1	0.166667	0.0825243	1	1	1	1	1	291.929	8.15097e+13	1477.89	94.9666	57.5795	61.2647	2.99686	64.6095	36.5631	
  7000	-67232.6	-1256.8	-20435.8	-5941.64	0.0218942	1	0.182852	10.9378	0.792684	0.0114367	19.9235	1.09804	1236	99	225	-55641.6	50.7349f	14.5867	4	1	1	0.217822	0	0.009901	0	0	0	0	0	0.927273	0.927419	0.298387	0.525862	0.826446	0	0	0.0594059	1	0.185484	0.227074	0.666667	0.666667	1	1	1	1477.89	2.34444e+19	191751	94.9666	57.5795	61.2647	2.99686	50.7349	14.5867	
  8000	-68713.5	-1256.8	-21916.7	-6323.97	0.0227523	1	0.185366	10.7894	0.835078	0.0190134	19.9235	1.02816	1337	99	240	-55641.6	74.1726f	10.8263	4	1	1	0.217822	0.237624	0.009901	0	0	0	0	0	0.909091	0.947761	0.311111	0.598039	0.757353	0	0.118812	0.0594059	1	0.156716	0.142276	0.666667	0.666667	1.5	1	1	7481.83	1e+20	8.39666e+07	94.9666	57.5795	61.2647	2.99686	74.1726	10.8263	
  9000	-70609	-1256.8	-23812.2	-6798.03	0.0253526	1	0.195774	10.2159	0.98276	0.00438371	19.9235	0.827213	1466	99	259	-55641.6	66.1682f	35.0647	4	1	1	0.217822	0.237624	0.009901	0	0	0	0	0	0.927273	0.959184	0.231293	0.527778	0.761905	0	0.118812	0.0594059	1	0.129252	0.111554	0.666667	0.666667	1.5	1	1	16834.1	1e+20	7.26291e+09	94.9666	57.5795	61.2647	2.99686	66.1682	35.0647	
 10000	-71826.2	-1256.8	-25029.4	-7083.24	0.0267305	1	0.191371	10.4509	0.983533	0.021595	19.7776	0.845581	1545	99	281	-55641.6	77.037f	9.04019	4	1	1	0.217822	0.237624	0.009901	0	0	0	0	0	0.927273	0.936306	0.25	0.54717	0.831169	0	0.118812	0.0594059	1	0.122581	0.15	0.666667	0.666667	1.5	1	1	127834	1e+20	7.15586e+12	94.9666	57.5795	61.2647	2.99686	77.037	9.04019	
