
# before rand glnL: -106078.863337 alnL: -1186.652026
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.001044
# true mu: 0.109285
# true rad: 46.516437
# true sigsq: 0.671548
# true neigh. size: 18.300778
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 111682 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -106078.863337 alnL: -1186.652026
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.001044
# start mu: 0.109285
# start rad: 11.173703
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-52636.9	-1186.65	-5910.24	-1737.65	0.00242694	1	0.135941	14.7123	0.058374	0.0194854	19.3709	20.0563	250	99	109	-95745.6	87.794f	1.94482	4	1	1	0	0	0	0	0	0	0	0	1	0.79661	0.148148	0.468468	0.403509	0	0	0	1	0.0648148	0.110092	1	1	1	1	1	2.25	7.59375	0.666667	59.0118	64.7519	78.1965	1.25861	87.794	1.94482	
  2000	-54889.9	-1186.65	-8163.26	-2547.34	0.00402695	1	0.166286	12.0275	0.123051	0.0204637	19.5552	7.77821	392	99	129	-95745.6	96.2738f	7.89132	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.880734	0.290598	0.427184	0.762963	0	0	0	1	0.141667	0.315385	1	1	1	1	1	3.375	437.894	3.375	69.328	35.9732	78.1965	1.25861	96.2738	7.89132	
  3000	-57995.7	-1186.65	-11269	-3625.95	0.00564661	1	0.175832	11.3745	0.182449	0.0141393	19.5552	4.96114	596	99	143	-95745.6	75.7594f	4.67073	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.965517	0.283333	0.481818	0.836207	0	0	0	1	0.0833333	0.153846	1	1	1	1	1	7.59375	970740	11.3906	69.328	35.9732	78.1965	1.25861	75.7594	4.67073	
  4000	-59579	-1186.65	-12852.4	-4114.03	0.00758151	1	0.204606	9.77487	0.285056	0.00473664	19.5552	2.7288	694	99	159	-95745.6	50.6422f	19.7113	4	1	1	0	0	0	0	0	0	0	0	0.981818	0.9	0.26087	0.486486	0.792857	0	0	0	1	0.114286	0.280255	1	1	1	1	1	25.6289	9.56432e+08	194.62	69.328	35.9732	78.1965	1.25861	50.6422	19.7113	
  5000	-60585.2	-1186.65	-13858.5	-4499.72	0.00758151	1	0.197568	10.1231	0.275249	0.0119266	19.5552	2.9267	773	99	153	-95745.6	81.2926f	13.899	4	1	1	0	0	0	0	0	0	0	0	0.963636	0.948718	0.23871	0.527273	0.822368	0	0	0	1	0.116883	0.173333	1	1	1	1	1	57.665	3.18038e+12	1477.89	26.7221	8.40887	78.1965	1.25861	81.2926	13.899	
  6000	-62319.9	-1186.65	-15593.3	-4997.91	0.00886262	1	0.235536	8.49128	0.383596	0.00220565	19.5552	1.76153	878	99	177	-95745.6	66.5783f	38.5554	4	1	1	0	0.237624	0	0	0	0	0	0	0.954545	0.926554	0.322034	0.442308	0.795455	0	0.0891089	0	1	0.153409	0.205556	1	1	1.5	1	1	129.746	3.13351e+15	7481.83	13.2165	47.3216	78.1965	1.25861	66.5783	38.5554	
  7000	-64896.5	-1186.65	-18169.9	-5702.64	0.0107228	1	0.260708	7.67143	0.513711	0.00831773	19.5552	1.18836	1031	99	223	-95745.6	63.6822f	12.3717	4	1	1	0.217822	0.237624	0.019802	0	0	0	0	0	0.972727	0.902913	0.252427	0.527273	0.76699	0	0.0891089	0.138614	1	0.145631	0.117647	0.666667	0.666667	1.5	1	1	437.894	2.34444e+19	970740	15.1804	60.903	63.4059	26.1894	63.6822	12.3717	
  8000	-65600.7	-1186.65	-18874	-5988.37	0.0107228	1	0.235804	8.48163	0.464639	0.00104935	19.5552	1.45262	1094	99	205	-95745.6	54.3043f	62.2545	4	1	1	0.217822	0.237624	0.019802	0	0	0	0	0	0.918182	0.963303	0.238532	0.563107	0.788991	0	0.0891089	0.138614	1	0.190909	0.322115	0.666667	0.666667	1.5	1	1	985.261	1e+20	6.37622e+08	15.1804	60.903	63.4059	26.1894	54.3043	62.2545	
  9000	-68806.3	-1186.65	-22079.6	-6912.28	0.0129537	1	0.257202	7.776	0.642027	0.00644568	19.7888	0.963813	1305	99	241	-95745.6	82.571f	61.2179	4	1	1	0.217822	0.237624	0.019802	0	0	0	0	0	1	0.938931	0.282443	0.46087	0.809524	0	0.0891089	0.138614	1	0.0916031	0.153527	0.666667	0.666667	1.5	1	1	3325.26	1e+20	2.79211e+11	15.1804	60.903	63.4059	26.1894	82.571	61.2179	
 10000	-68997.6	-1186.65	-22271	-7026.67	0.0135955	1	0.261836	7.63838	0.61733	0.00687686	19.274	0.984632	1332	99	221	-95745.6	79.096f	28.645	4	1	1	0.217822	0.237624	0.019802	0.009901	0	0	0	0	0.954545	0.947368	0.261194	0.619469	0.828358	0	0.0891089	0.138614	1	0.126866	0.135747	0.666667	0.666667	1.5	0.666667	1	16834.1	1e+20	1.05756e+16	54.0668	91.7439	75.8529	40.4221	79.096	28.645	
