
# before rand glnL: -95237.008301 alnL: -1222.121438
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.001412
# true mu: 0.365640
# true rad: 18.136496
# true sigsq: 0.070211
# true neigh. size: 5.469863
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 20736.5 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -95237.008301 alnL: -1222.121438
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.001412
# start mu: 0.365640
# start rad: 12.191307
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-52807.9	-1222.12	-6045.76	-1740.74	0.00297023	1	0.152988	13.0729	0.0818662	0.0229813	19.4586	12.7074	263	99	113	-70805.9	85.8367f	5.65458	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.826923	0.156522	0.504587	0.655172	0	0	0	1	0.163934	0.221239	1	1	1	1	1	1.5	7.59375	0.197531	30.9056	69.8419	95.0088	11.3343	85.8367	5.65458	
  2000	-54417.4	-1222.12	-7655.26	-2287.82	0.00505507	1	0.162543	12.3045	0.14803	0.0134998	19.4586	6.61457	365	99	128	-70805.9	68.6138f	10.4138	4	1	1	0	0	0	0	0	0	0	0	0.927273	0.825688	0.263636	0.509615	0.714286	0	0	0	1	0.118182	0.24812	1	1	1	1	1	3.375	194.62	1.5	30.9056	69.8419	95.0088	11.3343	68.6138	10.4138	
  3000	-56389.3	-1222.12	-9627.14	-2987.3	0.00605251	1	0.18541	10.7869	0.202174	0.00201592	19.4586	4.24581	501	99	131	-70805.9	63.7107f	58.3531	4	1	1	0	0	0	0	0	0	0	0	0.927273	0.941748	0.294118	0.495575	0.784314	0	0	0	1	0.0784314	0.140741	1	1	1	1	1	11.3906	37876.8	38.4434	30.9056	69.8419	73.4209	5.68365	63.7107	58.3531	
  4000	-57277.7	-1222.12	-10515.6	-3222.12	0.00749742	1	0.212437	9.41456	0.306695	0.0103345	19.7851	2.44277	550	99	153	-70805.9	70.0656f	17.485	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.919643	0.209091	0.451923	0.732143	0	0	0	1	0.142857	0.159722	1	1	1	1	1	17.0859	2.4879e+07	291.929	7.53338	46.2711	73.4209	5.68365	70.0656	17.485	
  5000	-59292.9	-1222.12	-12530.8	-3925.69	0.00893119	1	0.215983	9.25998	0.317854	0.00611482	19.0293	2.31831	698	99	151	-70805.9	70.3298f	28.9956	4	1	1	0	0	0	0	0	0	0	0	0.963636	0.93662	0.311594	0.411765	0.791367	0	0	0	1	0.0597015	0.212644	1	1	1	1	1	57.665	3.67685e+10	16834.1	7.53338	46.2711	73.4209	5.68365	70.3298	28.9956	
  6000	-62360.7	-1222.12	-15598.5	-4812.59	0.0119891	1	0.237817	8.40984	0.469815	0.00902602	19.0293	1.42446	896	99	180	-70805.9	83.2785f	37.8811	4	1	1	0	0.247525	0	0	0	0	0	0	0.936364	0.921788	0.266667	0.508621	0.783333	0	0.0891089	0	1	0.134078	0.205556	1	1	1.5	1	1	194.62	8.15097e+13	431440	7.53338	46.2711	73.4209	5.68365	83.2785	37.8811	
  7000	-63136	-1222.12	-16373.9	-5002.97	0.0128636	1	0.23748	8.42175	0.550694	0.00584572	19.4616	1.21698	940	99	197	-70805.9	74.9621f	36.3606	4	1	1	0.267327	0.247525	0.0693069	0	0	0	0	0	0.872727	0.93617	0.253968	0.57265	0.767196	0	0.0891089	0.0990099	1	0.126984	0.183168	1.5	0.666667	1.5	1	1	437.894	5.35389e+16	4.91437e+06	28.2452	18.4676	73.4209	5.68365	74.9621	36.3606	
  8000	-65219.6	-1222.12	-18457.5	-5583.86	0.0140939	1	0.235159	8.50487	0.608626	0.0125543	19.5518	1.11201	1076	99	216	-70805.9	79.1325f	19.6769	4	1	1	0.267327	0.247525	0.0693069	0	0	0	0	0	0.936364	0.927273	0.192661	0.535088	0.768519	0	0.0891089	0.0990099	1	0.138889	0.231481	1.5	0.666667	1.5	1	1	1477.89	1e+20	1.43465e+09	28.2452	18.4676	73.4209	5.68365	79.1325	19.6769	
  9000	-67991.2	-1222.12	-21229.1	-6408.88	0.0177676	1	0.223774	8.93757	0.706762	0.00381601	19.3935	1.00632	1278	99	225	-70805.9	47.7117f	26.8378	4	1	1	0.267327	0.247525	0.0693069	0	0	0	0	0	0.909091	0.946154	0.253846	0.504274	0.78125	0	0.0891089	0.0990099	1	0.169231	0.208889	1.5	0.666667	1.5	1	1	7481.83	1e+20	2.12026e+12	28.2452	18.4676	73.4209	5.68365	47.7117	26.8378	
 10000	-68289.2	-1222.12	-21527.1	-6489.48	0.0177676	1	0.237458	8.42254	0.749979	0.0139812	19.3935	0.893684	1298	99	231	-70805.9	56.9517f	5.92925	4	1	1	0.267327	0.247525	0.0693069	0.0891089	0	0	0	0	0.918182	0.93985	0.203008	0.582609	0.804511	0	0.0891089	0.0990099	1	0.195489	0.171053	1.5	0.666667	1.5	0.666667	1	16834.1	1e+20	3.18038e+12	28.2452	18.4676	73.4209	5.68365	56.9517	5.92925	
