
# before rand glnL: -55472.779776 alnL: -1198.255525
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.003233
# true mu: 0.365640
# true rad: 14.744562
# true sigsq: 0.070211
# true neigh. size: 5.469863
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 9058.36 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -55472.779776 alnL: -1198.255525
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.003233
# start mu: 0.365640
# start rad: 12.191307
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-52814.1	-1198.26	-6075.84	-1599.23	0.00803609	1	0.0994712	20.1063	0.158368	0.0269859	19.9264	10.1031	280	99	112	-30930.3	85.2936f	70.1149	4	1	1	0	0	0	0	0	0	0	0	0.990909	0.831858	0.185841	0.456311	0.552632	0	0	0	1	0.0446429	0.203704	1	1	1	1	1	2.25	17.0859	0.444444	81.6042	63.4912	95.0088	11.3343	85.2936	70.1149	
  2000	-54422.8	-1198.26	-7684.57	-2087.03	0.0121685	1	0.133918	14.9345	0.322849	0.0634251	19.9264	3.68114	388	99	126	-30930.3	91.415f	3.06531	4	1	1	0	0	0	0	0	0	0	0	0.963636	0.778761	0.342105	0.382353	0.747826	0	0	0	1	0.128205	0.20155	1	1	1	1	1	5.0625	437.894	2.25	81.6042	63.4912	95.0088	11.3343	91.415	3.06531	
  3000	-57318.9	-1198.26	-10580.7	-2915.58	0.0176803	1	0.158008	12.6576	0.544488	0.0398144	19.8451	1.84991	587	99	152	-30930.3	88.479f	18.798	4	1	1	0	0	0	0	0	0	0	0	0.9	0.858407	0.25	0.371681	0.647619	0	0	0	1	0.185185	0.194805	1	1	1	1	1	11.3906	127834	38.4434	70.4929	94.1383	95.0088	11.3343	88.479	18.798	
  4000	-58909.2	-1198.26	-12170.9	-3360.52	0.0201025	1	0.169305	11.813	0.663343	0.0470325	19.8451	1.41714	701	99	160	-30930.3	80.0971f	5.31202	4	1	1	0	0	0	0	0	0	0	0	0.990909	0.927007	0.283582	0.539216	0.773723	0	0	0	1	0.145985	0.235294	1	1	1	1	1	38.4434	8.39666e+07	1477.89	85.0318	76.3587	95.0088	11.3343	80.0971	5.31202	
  5000	-60645.7	-1198.26	-13907.4	-3825.37	0.0244411	1	0.157145	12.7271	0.748589	0.0441573	19.8451	1.35293	827	99	167	-30930.3	70.7316f	2.09137	4	1	1	0	0	0	0	0	0	0	0	0.972727	0.932927	0.206061	0.518182	0.809816	0	0	0	1	0.144578	0.202381	1	1	1	1	1	86.4976	1.24094e+11	11222.7	85.0318	76.3587	50.7517	1.99993	70.7316	2.09137	
  6000	-61952.3	-1198.26	-15214.1	-4182.01	0.0298277	1	0.181304	11.0312	1.05581	0.0146541	19.8535	0.831436	928	99	172	-30930.3	46.3508f	20.3102	4	1	1	0	0	0.039604	0	0	0	0	0	0.954545	0.924731	0.247312	0.509259	0.827957	0	0	0	1	0.139785	0.187845	1	0.666667	1	1	1	194.62	1.83397e+14	970740	76.6474	78.4622	50.7517	1.99993	46.3508	20.3102	
  7000	-63282.1	-1198.26	-16543.8	-4487.58	0.0298277	1	0.184611	10.8336	1.0586	0.059975	19.777	0.81439	1015	99	192	-30930.3	11.1832f	3.17264	4	1	1	0.267327	0	0.039604	0	0	0	0	0	0.9	0.970588	0.267327	0.453782	0.823529	0	0.128713	0.0693069	1	0.156863	0.205128	1.5	0.666667	1	1	1	985.261	2.37951e+16	5.59777e+07	76.6474	78.4622	50.7517	1.99993	11.1832	3.17264	
  8000	-63881.5	-1198.26	-17143.3	-4640.09	0.0329567	1	0.176144	11.3543	1.1424	0.0149001	19.893	0.790919	1061	99	192	-30930.3	25.9323f	31.912	4	1	1	0.267327	0.217822	0.039604	0	0	0	0	0	0.927273	0.981132	0.320755	0.451923	0.867925	0	0.128713	0.0693069	1	0.132075	0.234375	1.5	0.666667	0.666667	1	1	3325.26	1e+20	1.8614e+11	76.6474	78.4622	50.7517	1.99993	25.9323	31.912	
  9000	-64108.6	-1198.26	-17370.4	-4700.24	0.0339039	1	0.217383	9.20036	1.45038	0.0180875	19.893	0.504793	1079	99	192	-30930.3	60.9702f	18.5657	4	1	1	0.267327	0.217822	0.039604	0	0	0	0	0	0.890909	0.962617	0.168224	0.495238	0.787037	0	0.128713	0.0693069	1	0.12037	0.225	1.5	0.666667	0.666667	1	1	16834.1	1e+20	2.12026e+12	76.6474	78.4622	50.7517	1.99993	60.9702	18.5657	
 10000	-65009.2	-1198.26	-18271	-4896.97	0.0354564	1	0.211492	9.45663	1.45516	0.0274646	19.8234	0.517149	1138	99	207	-30930.3	57.6463f	9.60648	4	1	1	0.267327	0.217822	0.039604	0	0	0	0	0	0.881818	0.982301	0.307018	0.566038	0.850877	0	0.128713	0.0693069	1	0.19469	0.185714	1.5	0.666667	0.666667	1	1	85222.7	1e+20	6.18965e+14	76.6474	78.4622	50.7517	1.99993	57.6463	9.60648	
 11000	-66831.7	-1198.26	-20093.4	-5344.92	0.0446667	1	0.200569	9.97163	1.73849	0.0107222	19.8234	0.456441	1275	99	219	-30930.3	42.466f	25.6379	4	1	1	0.267327	0.217822	0.039604	0	0	0	0	0	0.854545	0.937008	0.267717	0.5	0.8125	0	0.128713	0.0693069	1	0.117188	0.169014	1.5	0.666667	0.666667	1	1	85222.7	1e+20	6.18965e+14	76.6474	78.4622	50.7517	1.99993	42.466	25.6379	
 12000	-70091.5	-1198.26	-23353.2	-5997.72	0.0446667	1	0.235171	8.50445	2.03841	0.01928	19.8234	0.332006	1485	99	279	-30930.3	25.9447f	25.5055	4	1	1	0.267327	0.217822	0.039604	0	0	0	0	0	0.881818	0.932432	0.297297	0.553398	0.76	9.90099e-09	0.128713	0.0693069	1	0.14094	0.207746	1.5	0.666667	0.666667	1	1	85222.7	1e+20	6.18965e+14	76.6474	78.4622	50.7517	1.99993	25.9447	25.5055	
 13000	-70182.2	-1198.26	-23444	-6036.78	0.0473512	1	0.223733	8.93923	2.05582	0.011749	19.8234	0.346024	1499	99	273	-30930.3	68.3582f	30.5726	4	1	1	0.0594059	0.237624	0.049505	0.029703	0	0	0	0	0.9	0.940789	0.218543	0.504762	0.763158	9.90099e-09	0.108911	9.90099e-09	1	0.125	0.167857	1.5	0.666667	0.666667	1	1	85222.7	1e+20	6.18965e+14	76.6474	78.4622	43.2553	8.29507	68.3582	30.5726	
 14000	-70125	-1198.26	-23386.7	-6079.48	0.0473512	1	0.213979	9.34669	2.01083	0.0159519	19.935	0.369891	1513	99	252	-30930.3	76.3392f	33.247	4	1	1	0.0594059	0.237624	0.049505	0.029703	0	0	0	0	0.936364	0.967532	0.251656	0.575472	0.784314	9.90099e-09	0.108911	9.90099e-09	1	0.105263	0.192771	1.5	0.666667	0.666667	1	1	85222.7	1e+20	6.18965e+14	78.7749	88.8148	25.0178	9.16294	76.3392	33.247	
 15000	-72994.5	-1198.26	-26256.2	-6707.51	0.0546207	1	0.176573	11.3267	1.91405	0.0103619	19.935	0.470913	1726	99	273	-30930.3	39.9661f	27.0464	4	1	1	0.0594059	0.237624	0.049505	0.029703	0	0	0	0	0.927273	0.988506	0.247126	0.439252	0.801205	9.90099e-09	0.108911	9.90099e-09	1	0.0977012	0.189781	1.5	0.666667	0.666667	1	1	85222.7	1e+20	6.18965e+14	77.4272	82.1117	25.0178	9.16294	39.9661	27.0464	
 16000	-72927.6	-1198.26	-26189.3	-6762.74	0.0546207	1	0.208001	9.61533	2.25473	0.0103619	19.935	0.339359	1745	99	248	-30930.3	39.9661f	27.0464	4	1	1	0.0594059	0.237624	0.049505	0.029703	0	0	0	0	0.963636	0.901734	0.260116	0.47619	0.849711	9.90099e-09	0.108911	9.90099e-09	1	0.125714	0.128906	1.5	0.666667	0.666667	1	1	85222.7	1e+20	6.18965e+14	77.4272	82.1117	25.0178	9.16294	39.9661	27.0464	
 17000	-73157.5	-1198.26	-26419.3	-6766.81	0.0537324	1	0.209323	9.55463	2.23215	0.0406373	19.935	0.340628	1746	99	268	-30930.3	28.6426f	4.74558	4	1	1	0.0594059	0.237624	0.049505	0.029703	0	0	0	0	0.863636	0.953757	0.24	0.485437	0.805714	9.90099e-09	0.108911	9.90099e-09	1	0.131429	0.188755	1.5	0.666667	0.666667	1	1	85222.7	1e+20	6.18965e+14	77.4272	82.1117	25.0178	9.16294	28.6426	4.74558	
 18000	-72896.5	-1198.26	-26158.3	-6681.46	0.0566238	1	0.206892	9.66687	2.32495	0.010669	19.935	0.330873	1717	99	278	-30930.3	37.5263f	27.8497	4	1	1	0.0594059	0.237624	0.049505	0.029703	0	0	0	0	0.936364	0.936416	0.313953	0.531532	0.82659	9.90099e-09	0.108911	9.90099e-09	1	0.0924856	0.174377	1.5	0.666667	0.666667	1	1	85222.7	1e+20	6.18965e+14	77.4272	82.1117	25.0178	9.16294	37.5263	27.8497	
 19000	-76101.4	-1198.26	-29363.2	-7419.77	0.0605121	1	0.189639	10.5464	2.18684	0.0390631	19.7337	0.383774	1978	99	279	-30930.3	7.77616f	25.1302	4	1	1	0.039604	0.237624	0.009901	0.029703	0	0	0	0	0.963636	0.944162	0.251256	0.545455	0.854271	9.90099e-09	0.108911	9.90099e-09	1	0.115578	0.186813	1.5	0.666667	0.666667	1	1	85222.7	1e+20	6.18965e+14	77.4272	82.1117	25.0178	9.16294	7.77616	25.1302	
 20000	-76514.9	-1198.26	-29776.7	-7470.26	0.0605121	1	0.1752	11.4155	2.1058	0.0371862	19.9392	0.431389	1996	99	297	-30930.3	29.9516f	6.54432	4	1	1	0.039604	0.316832	0.009901	0.029703	0	0	0	0	0.872727	0.945	0.25	0.541667	0.88	9.90099e-09	0.108911	9.90099e-09	1	0.16	0.185897	1.5	0.666667	0.666667	1	1	85222.7	1e+20	6.18965e+14	77.4272	82.1117	24.077	22.2874	29.9516	6.54432	
 21000	-76330.3	-1198.26	-29592	-7458	0.0646311	1	0.212168	9.42648	2.72372	0.00871753	19.9392	0.275409	1993	99	283	-30930.3	55.965f	27.8393	4	1	1	0.039604	0.316832	0.009901	0.029703	0	0	0	0	0.909091	0.975	0.282178	0.483607	0.865	9.90099e-09	0.108911	9.90099e-09	1	0.175	0.186275	1.5	0.666667	0.666667	1	1	85222.7	1e+20	6.18965e+14	77.4272	82.1117	24.077	22.2874	55.965	27.8393	
 22000	-77719.6	-1198.26	-30981.4	-7732.43	0.0676102	1	0.188398	10.6158	2.53006	0.0277313	19.9392	0.333897	2094	99	302	-30930.3	26.1066f	16.3492	4	1	1	0.039604	0.316832	0.009901	0.029703	0	0	0	0	0.909091	0.929245	0.238095	0.576	0.863208	9.90099e-09	0.108911	9.90099e-09	1	0.133333	0.179739	1.5	0.666667	0.666667	1	1	85222.7	1e+20	6.18965e+14	77.4272	82.1117	24.077	22.2874	26.1066	16.3492	
 23000	-78456.2	-1198.26	-31718	-7898.79	0.0709175	1	0.18599	10.7532	2.6199	0.00965014	19.9392	0.326621	2156	99	296	-30930.3	50.4454f	25.8294	4	1	1	0.039604	0.316832	0.009901	0.029703	0	0	0	0	0.909091	0.930233	0.217593	0.530769	0.888372	9.90099e-09	0.108911	9.90099e-09	1	0.194444	0.219595	1.5	0.666667	0.666667	1	1	85222.7	1e+20	6.18965e+14	39.4348	94.9839	24.077	22.2874	50.4454	25.8294	
