
# before rand glnL: -57276.410628 alnL: -1220.667484
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.001899
# true mu: 0.148732
# true rad: 74.150784
# true sigsq: 10.728501
# true neigh. size: 13.447000
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 27744 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -57276.410628 alnL: -1220.667484
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.001899
# start mu: 0.148732
# start rad: 14.252547
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-52968.5	-1220.67	-6207.79	-1714.91	0.00529792	1	0.210535	9.49961	0.22042	0.0200415	19.9137	3.42961	274	99	121	-52667	5.34693f	39.8831	4	1	1	0	0	0	0	0	0	0	0	1	0.785047	0.233333	0.435185	0.475248	0	0	0	1	0.179245	0.375	1	1	1	1	1	2.25	17.0859	0.666667	89.3147	44.5497	28.2539	13.0266	5.34693	39.8831	
  2000	-54541	-1220.67	-7780.29	-2224.75	0.00678156	1	0.22037	9.07564	0.275988	0.0235794	19.5794	2.61684	374	99	139	-52667	1.27367f	60.2833	4	1	1	0	0	0	0	0	0	0	0	0.927273	0.855856	0.236364	0.514851	0.759615	0	0	0	1	0.116071	0.330986	1	1	1	1	1	5.0625	985.261	5.0625	89.3147	44.5497	2.91238	24.3641	1.27367	60.2833	
  3000	-56887.3	-1220.67	-10126.6	-2990.37	0.0101591	1	0.253755	7.88163	0.50247	0.0330376	19.8453	1.24823	535	99	150	-52667	6.83581f	10.1667	4	1	1	0	0	0	0	0	0	0	0	0.927273	0.913333	0.245283	0.542056	0.690789	0	0	0	1	0.187919	0.133333	1	1	1	1	1	11.3906	127834	5.0625	89.3147	44.5497	8.02867	18.8625	6.83581	10.1667	
  4000	-59608.1	-1220.67	-12847.4	-3790.23	0.0128319	1	0.240955	8.30031	0.602649	0.00559558	19.8453	1.09602	715	99	173	-52667	32.113f	34.2872	4	1	1	0	0	0	0	0	0	0	0	0.936364	0.928058	0.185714	0.543689	0.691729	0	0	0	1	0.185714	0.179191	1	1	1	1	1	38.4434	1.2595e+08	25.6289	89.3147	44.5497	8.02867	18.8625	32.113	34.2872	
  5000	-60163	-1220.67	-13402.3	-3907.5	0.0129	1	0.215789	9.26832	0.542572	0.0306319	19.8453	1.35936	742	99	189	-52667	5.1022f	15.5952	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.940789	0.25	0.547009	0.796053	0	0	0	1	0.151316	0.297436	1	1	1	1	1	86.4976	3.67685e+10	656.841	95.2786	54.9023	8.02867	18.8625	5.1022	15.5952	
  6000	-62234.1	-1220.67	-15473.4	-4517.58	0.016891	1	0.23475	8.51972	0.763688	0.00115029	19.7862	0.887768	889	99	198	-52667	41.5361f	44.4865	4	1	1	0.178218	0	0.029703	0	0	0	0	0	0.954545	0.91573	0.325843	0.513043	0.769663	0	0	0	1	0.162921	0.37	0.666667	0.666667	1	1	1	291.929	8.15097e+13	25251.2	95.2786	54.9023	20.4207	40.684	41.5361	44.4865	
  7000	-65463.2	-1220.67	-18702.6	-5460.96	0.0203913	1	0.23069	8.66964	0.908384	0.0192401	19.7991	0.759489	1127	99	207	-52667	12.9531f	24.893	4	1	1	0.178218	0.148515	0.029703	0	0	0	0	0	0.927273	0.920354	0.283186	0.576577	0.823009	0	0.0792079	0	1	0.150442	0.167488	0.666667	0.666667	0.666667	1	1	985.261	6.09842e+17	3.27625e+06	95.2786	54.9023	20.4207	40.684	12.9531	24.893	
  8000	-66805.3	-1220.67	-20044.6	-5775.82	0.0227891	1	0.233043	8.58211	1.03998	0.0203114	19.8684	0.65669	1210	99	228	-52667	7.11376f	33.215	4	1	1	0.178218	0.148515	0.029703	0	0	0	0	0	0.936364	0.891667	0.225	0.435185	0.741667	0	0.0792079	0.0891089	1	0.133333	0.290323	0.666667	0.666667	0.666667	1	1	4987.89	1e+20	1.2595e+08	95.2786	54.9023	20.4207	40.684	7.11376	33.215	
  9000	-67418.5	-1220.67	-20657.8	-5953.02	0.0247287	1	0.217624	9.19017	1.05382	0.0229418	19.8684	0.693978	1257	99	229	-52667	3.15248f	35.6709	4	1	1	0.178218	0.148515	0.029703	0	0	0	0	0	0.945455	0.904762	0.206349	0.558559	0.825397	0	0.0792079	0.0891089	1	0.126984	0.144796	0.666667	0.666667	0.666667	1	1	25251.2	1e+20	1.43465e+09	95.2786	54.9023	20.4207	40.684	3.15248	35.6709	
 10000	-68076.9	-1220.67	-21316.2	-6115.81	0.0247287	1	0.207306	9.64756	1.00386	0.0193363	19.8684	0.764774	1301	99	237	-52667	6.84305f	37.4333	4	1	1	0.178218	0.148515	0.029703	0	0	0	0	0	0.9	0.931298	0.292308	0.4375	0.738462	0	0.0792079	0.0891089	1	0.176923	0.246637	0.666667	0.666667	0.666667	1	1	127834	1e+20	5.51527e+10	95.2786	54.9023	20.4207	40.684	6.84305	37.4333	
 11000	-68965.2	-1220.67	-22204.5	-6378.5	0.0247287	1	0.173673	11.5159	0.856892	0.0113793	19.9616	1.06945	1372	99	233	-52667	81.6494f	63.4177	4	1	1	0.178218	0.148515	0.029703	0.049505	0	0	0	0	0.918182	0.948529	0.224638	0.504673	0.797101	0	0.0792079	0.0891089	1	0.166667	0.107296	0.666667	0.666667	0.666667	1	1	127834	1e+20	5.51527e+10	95.2786	54.9023	51.4815	30.2986	81.6494	63.4177	
 12000	-71286.9	-1220.67	-24526.2	-6952.57	0.0279272	1	0.210751	9.48989	1.17433	0.00652645	19.9616	0.643076	1532	99	257	-52667	30.4966f	33.1411	4	1	1	0.0891089	0.148515	0.029703	0.049505	0	0	0	0	0.945455	0.927632	0.311688	0.563107	0.822368	0.009901	0.0792079	0.0891089	1	0.127517	0.146718	0.666667	0.666667	0.666667	1	1	127834	1e+20	5.51527e+10	95.2786	54.9023	40.0394	47.7645	30.4966	33.1411	
 13000	-72150.5	-1220.67	-25389.8	-7187.08	0.0308461	1	0.195333	10.2389	1.20218	0.00165158	19.9616	0.677761	1599	99	257	-52667	48.9318f	37.7957	4	1	1	0.0891089	0.148515	0.029703	0.049505	0	0	0	0	0.9	0.899371	0.31875	0.490741	0.792453	0.009901	0.0792079	0.0891089	1	0.2	0.126984	0.666667	0.666667	0.666667	1	1	127834	1e+20	5.51527e+10	95.2786	54.9023	40.0394	47.7645	48.9318	37.7957	
 14000	-72522.6	-1220.67	-25762	-7263.66	0.0310175	1	0.199279	10.0362	1.23328	0.00114335	19.9616	0.647585	1621	99	266	-52667	60.0161f	50.9198	4	1	1	0.0891089	0.29703	0.029703	0.049505	0	0	0	0	0.936364	0.91358	0.308642	0.490566	0.790123	0.009901	0.0792079	0.0891089	1	0.134969	0.162264	0.666667	0.666667	0.666667	1	1	127834	1e+20	5.51527e+10	95.2786	54.9023	40.0394	47.7645	60.0161	50.9198	
 15000	-73370.4	-1220.67	-26609.8	-7458.71	0.0306936	1	0.211724	9.44626	1.29661	0.00875216	19.9616	0.579748	1677	99	280	-52667	38.6626f	22.3676	4	1	1	0.0891089	0.29703	0.029703	0.049505	0	0	0	0	0.918182	0.958084	0.232143	0.553571	0.844311	0.009901	0.0792079	9.90099e-09	1	0.130952	0.137184	0.666667	0.666667	0.666667	1	1	127834	1e+20	5.51527e+10	95.2786	54.9023	40.0394	47.7645	38.6626	22.3676	
 16000	-73806.9	-1220.67	-27046.3	-7605.68	0.0319474	1	0.199432	10.0285	1.27123	0.00965287	19.9616	0.627772	1720	99	268	-52667	54.2042f	18.9406	4	1	1	0.0891089	0.29703	0.029703	0.049505	0	0	0	0	0.881818	0.905882	0.232143	0.627273	0.809249	0.009901	0.0792079	9.90099e-09	1	0.16568	0.152985	0.666667	0.666667	0.666667	1	1	127834	1e+20	5.51527e+10	95.2786	54.9023	40.0394	47.7645	54.2042	18.9406	
 17000	-75155.1	-1220.67	-28394.5	-7921.91	0.0333466	1	0.200265	9.98679	1.33244	0.00316349	19.9616	0.59644	1813	99	286	-52667	43.698f	33.6149	4	1	1	0.0891089	0.29703	0.029703	0.049505	0	0	0	0	0.909091	0.951087	0.307692	0.529915	0.831522	0.009901	0.0792079	9.90099e-09	1	0.131868	0.145907	0.666667	0.666667	0.666667	1	1	127834	1e+20	5.51527e+10	95.2786	54.9023	40.0394	47.7645	43.698	33.6149	
 18000	-75954.5	-1220.67	-29193.9	-8172.75	0.0349531	1	0.177901	11.2422	1.24067	0.00179544	19.9616	0.721085	1888	99	272	-52667	47.8138f	63.1732	4	1	1	0.0891089	0.29703	0.029703	0.049505	0	0	0	0	0.954545	0.942105	0.263158	0.590909	0.847368	0.009901	0.0792079	9.90099e-09	1	0.121053	0.154122	0.666667	0.666667	0.666667	1	1	127834	1e+20	5.51527e+10	25.3878	73.6753	26.2203	60.4251	47.8138	63.1732	
