
# before rand glnL: -27109.375888 alnL: -1333.363726
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.004438
# true mu: 0.884485
# true rad: 12.882376
# true sigsq: 0.135842
# true neigh. size: 2.261203
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 1419.5 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -27109.375888 alnL: -1333.363726
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.004438
# start mu: 0.884485
# start rad: 16.901384
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-52102.4	-1333.36	-5229.09	-1197.41	0.00855302	1	0.287147	6.96506	0.434742	0.0541294	19.3731	1.27492	211	99	130	-22534.6	41.4581f	6.86559	4	1	1	0	0	0	0	0	0	0	0	0.945455	0.732143	0.237705	0.349057	0.422414	0	0	0	1	0.148515	0.203125	1	1	1	1	1	2.25	5.0625	1.5	0.399192	86.1235	23.1428	13.1192	41.4581	6.86559	
  2000	-54515.6	-1333.36	-7642.24	-1960.19	0.0165419	1	0.21523	9.29236	0.630228	0.0147219	19.3731	1.17333	387	99	138	-22534.6	31.8848f	52.7977	4	1	1	0	0	0	0	0	0	0	0	0.972727	0.831858	0.278261	0.419643	0.660714	0	0	0	1	0.206897	0.165517	1	1	1	1	1	5.0625	291.929	1.5	0.399192	86.1235	23.1428	13.1192	31.8848	52.7977	
  3000	-56089	-1333.36	-9215.66	-2369.77	0.0220119	1	0.200439	9.97809	0.780995	0.0316751	19.3731	1.01669	491	99	158	-22534.6	53.4978f	20.2194	4	1	1	0	0	0	0	0	0	0	0	0.881818	0.853147	0.317241	0.415842	0.671329	0	0	0	1	0.231293	0.264151	1	1	1	1	1	7.59375	37876.8	57.665	37.0548	93.2129	23.1428	13.1192	53.4978	20.2194	
  4000	-57892.4	-1333.36	-11019	-2910.88	0.0307433	1	0.136916	14.6075	0.815645	0.0423715	19.8163	1.42516	637	99	151	-22534.6	29.5521f	17.2186	4	1	1	0	0	0	0	0	0	0	0	0.872727	0.848	0.309524	0.504348	0.733333	0	0	0	1	0.078125	0.201183	1	1	1	1	1	17.0859	8.39666e+07	4987.89	37.0548	93.2129	23.1428	13.1192	29.5521	17.2186	
  5000	-58964.4	-1333.36	-12091	-3117.17	0.0293739	1	0.143977	13.8911	0.819505	0.0211006	19.8163	1.34889	696	99	179	-22534.6	58.4473f	31.0983	4	1	1	0	0	0	0	0	0	0	0	0.854545	0.92029	0.248175	0.495652	0.669065	0	0	0	1	0.166667	0.156425	1	1	1	1	1	38.4434	8.27291e+10	647160	37.0548	93.2129	48.5617	26.4473	58.4473	31.0983	
  6000	-61257.2	-1333.36	-14383.8	-3691.5	0.0386565	1	0.160178	12.4861	1.19984	0.0420196	19.8163	0.828118	867	99	192	-22534.6	67.6636f	18.726	4	1	1	0.316832	0	0.009901	0	0	0	0	0	0.918182	0.918605	0.245614	0.640351	0.795322	0	0.118812	0	1	0.188235	0.210526	1.5	0.666667	1	1	1	194.62	3.62265e+13	3.73185e+07	25.3691	88.5873	59.555	25.2585	67.6636	18.726	
  7000	-63281.6	-1333.36	-16408.2	-4168.17	0.0440406	1	0.143044	13.9817	1.26381	0.0909288	19.9888	0.880376	1017	99	204	-22534.6	11.2116f	2.80218	4	1	1	0.316832	0	0.009901	0	0	0	0	0	0.854545	0.925743	0.245098	0.480769	0.843137	0	0.118812	0.049505	1	0.196078	0.205742	1.5	0.666667	1	1	1	437.894	1.05756e+16	2.15197e+09	25.3691	88.5873	59.555	25.2585	11.2116	2.80218	
  8000	-63789.7	-1333.36	-16916.3	-4214.23	0.0458791	1	0.147955	13.5176	1.36177	0.0475142	19.9888	0.789925	1032	99	233	-22534.6	58.9716f	11.5249	4	1	1	0.316832	0.178218	0.009901	0	0	0	0	0	0.809091	0.843137	0.278846	0.40708	0.769231	0	0.118812	0.049505	1	0.144231	0.205357	1.5	0.666667	0.666667	1	1	1477.89	1e+20	2.4151e+13	25.3691	88.5873	59.555	25.2585	58.9716	11.5249	
  9000	-64147	-1333.36	-17273.6	-4297.44	0.0458791	1	0.17319	11.548	1.43492	0.031452	19.4702	0.640426	1059	99	240	-22534.6	73.5234f	69.3634	4	1	1	0.316832	0.178218	0.009901	0	0	0	0	0	0.763636	0.943925	0.242991	0.601695	0.747664	0	0.118812	0.049505	1	0.169811	0.179167	1.5	0.666667	0.666667	1	1	7481.83	1e+20	1.05756e+16	25.3691	88.5873	59.555	25.2585	73.5234	69.3634	
 10000	-65071.1	-1333.36	-18197.7	-4495.66	0.0526946	1	0.162507	12.3072	1.71904	0.0398181	19.9922	0.569721	1124	99	247	-22534.6	32.2082f	17.6131	4	1	1	0.316832	0.178218	0.009901	0	0	0	0	0	0.845455	0.902655	0.324561	0.5	0.741071	0	0.118812	0.049505	1	0.0701754	0.197628	1.5	0.666667	0.666667	1	1	37876.8	1e+20	1.80694e+17	25.3691	88.5873	33.5075	31.9318	32.2082	17.6131	
