
# before rand glnL: -38468.606902 alnL: -1188.461349
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.002855
# true mu: 0.872658
# true rad: 48.237009
# true sigsq: 16.948583
# true neigh. size: 2.291847
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 2281.15 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -38468.606902 alnL: -1188.461349
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.002855
# start mu: 0.872658
# start rad: 16.735241
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-51413.5	-1188.46	-4685.01	-1146.07	0.0027425	1	0.232761	8.59249	0.124001	0.0065721	19.8285	5.51423	178	99	116	-35030.2	41.6875f	30.7515	4	1	1	0	0	0	0	0	0	0	0	0.945455	0.849057	0.240741	0.409091	0.398305	0	0	0	1	0.205607	0.103448	1	1	1	1	1	2.25	5.0625	1	12.1527	27.223	32.2587	19.027	41.6875	30.7515	
  2000	-53211.5	-1188.46	-6483.08	-1714.82	0.00636	1	0.232761	8.59249	0.287565	0.01941	19.8285	2.37779	295	99	132	-35030.2	21.4726f	27.4876	4	1	1	0	0	0	0	0	0	0	0	0.972727	0.940678	0.234234	0.407407	0.564356	0	0	0	1	0.188034	0.181818	1	1	1	1	1	7.59375	129.746	1	70.5277	83.3972	14.4185	9.35581	21.4726	27.4876	
  3000	-55748.4	-1188.46	-9019.94	-2479.02	0.013262	1	0.189628	10.547	0.488519	0.0207888	19.8285	1.71805	466	99	150	-35030.2	34.714f	15.368	4	1	1	0	0	0	0	0	0	0	0	0.918182	0.891304	0.280303	0.513514	0.695652	0	0	0	1	0.217391	0.23741	1	1	1	1	1	11.3906	7481.83	5.0625	70.5277	83.3972	49.6969	4.43012	34.714	15.368	
  4000	-58071.5	-1188.46	-11343.1	-3127.74	0.0193589	1	0.198844	10.0582	0.732556	0.0027945	19.727	1.09262	621	99	172	-35030.2	46.2671f	37.2066	4	1	1	0	0	0	0	0	0	0	0	0.909091	0.898305	0.209677	0.477477	0.713115	0	0	0	1	0.208	0.140244	1	1	1	1	1	38.4434	647160	291.929	70.5277	83.3972	49.6969	4.43012	46.2671	37.2066	
  5000	-60499.8	-1188.46	-13771.3	-3808.61	0.0233002	1	0.198844	10.0582	0.881699	0.0142019	19.727	0.907796	796	99	185	-35030.2	23.6349f	33.8444	4	1	1	0	0	0	0	0	0	0	0	0.890909	0.892405	0.282051	0.461538	0.740506	0	0	0	1	0.169811	0.139037	1	1	1	1	1	194.62	6.37622e+08	3325.26	70.5277	83.3972	49.6969	4.43012	23.6349	33.8444	
  6000	-61180.6	-1188.46	-14452.1	-3959.98	0.0225875	1	0.190134	10.5189	0.817293	0.0342525	19.727	1.0242	836	99	195	-35030.2	65.8194f	3.53683	4	1	1	0	0.188119	0.009901	0	0	0	0	0	0.918182	0.915152	0.321429	0.574257	0.814371	0	0	0	1	0.198795	0.14359	1	0.666667	0.666667	1	1	437.894	6.28224e+11	431440	85.9482	58.4941	49.6969	4.43012	65.8194	3.53683	
  7000	-64538.3	-1188.46	-17809.9	-4849.92	0.0291224	1	0.196961	10.1543	1.06863	0.0144226	19.6224	0.756155	1083	99	214	-35030.2	23.7697f	33.1516	4	1	1	0.178218	0.188119	0.009901	0	0	0	0	0	0.927273	0.944444	0.238095	0.557522	0.776699	0	0.148515	0.0594059	1	0.148148	0.130841	0.666667	0.666667	0.666667	1	1	1477.89	1.05756e+16	9.56432e+08	85.9482	58.4941	42.1499	30.0994	23.7697	33.1516	
  8000	-66212.8	-1188.46	-19484.3	-5119.1	0.0309518	1	0.218025	9.17326	1.24516	0.00601154	19.5752	0.586258	1161	99	279	-35030.2	66.5372f	37.8067	4	1	1	0.178218	0.188119	0.009901	0	0	0	0	0	0.854545	0.912281	0.243478	0.557692	0.769912	0	0.148515	0.0594059	1	0.191304	0.179487	0.666667	0.666667	0.666667	1	1	7481.83	1e+20	4.18816e+11	85.9482	58.4941	42.1499	30.0994	66.5372	37.8067	
  9000	-65051.4	-1188.46	-18323	-4966.34	0.0329837	1	0.185265	10.7953	1.1632	0.00367754	19.7282	0.738538	1117	99	221	-35030.2	37.4791f	41.4441	4	1	1	0.178218	0.188119	0.009901	0	0	0	0	0	0.9	0.919643	0.212389	0.574257	0.794643	0	0.148515	0.0594059	1	0.142857	0.14346	0.666667	0.666667	0.666667	1	1	56815.1	1e+20	4.18816e+11	85.9482	58.4941	42.1499	30.0994	37.4791	41.4441	
 10000	-67995.8	-1188.46	-21267.3	-5634.6	0.0375498	1	0.185787	10.765	1.32795	0.00647719	19.7282	0.645091	1316	99	259	-35030.2	44.6757f	69.9279	4	1	1	0.178218	0.188119	0.009901	0.0792079	0	0	0	0	0.9	0.900763	0.269231	0.427273	0.765152	0	0.148515	0.0594059	1	0.169231	0.275735	0.666667	0.666667	0.666667	0.666667	1	431440	1e+20	1.22265e+14	90.1341	41.0197	42.1499	30.0994	44.6757	69.9279	
