
# before rand glnL: -35619.801046 alnL: -1257.601046
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.003171
# true mu: 0.725588
# true rad: 47.085161
# true sigsq: 14.210060
# true neigh. size: 2.756384
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 1858.33 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -35619.801046 alnL: -1257.601046
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.003171
# start mu: 0.725588
# start rad: 19.294075
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-52794.9	-1257.6	-5997.25	-1547.08	0.00770047	1	0.268309	7.45409	0.359798	0.012413	19.2941	1.64864	268	99	124	-31538.5	55.2908f	23.1092	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.72549	0.221239	0.5	0.403509	0	0	0	1	0.155172	0.121951	1	1	1	1	1	1.5	11.3906	1.5	85.3775	38.9421	87.7157	49.2094	55.2908	23.1092	
  2000	-55712.3	-1257.6	-8914.65	-2383.6	0.0143626	1	0.260431	7.67959	0.746204	0.0424244	19.9609	0.818975	455	99	162	-31538.5	95.3948f	26.1281	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.824427	0.288889	0.448598	0.62963	0	0	0	1	0.192593	0.308642	1	1	1	1	1	5.0625	437.894	11.3906	98.1885	33.5393	87.7157	49.2094	95.3948	26.1281	
  3000	-57089.7	-1257.6	-10292.1	-2813.44	0.0173949	1	0.226085	8.84621	0.749137	0.0363394	19.7317	0.939693	559	99	160	-31538.5	95.4552f	64.1249	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.910714	0.238938	0.485981	0.725664	0	0	0	1	0.125	0.181818	1	1	1	1	1	11.3906	7481.83	38.4434	98.1885	33.5393	87.7157	49.2094	95.4552	64.1249	
  4000	-57495.5	-1257.6	-10697.9	-2937.95	0.0180002	1	0.241445	8.28347	0.836629	0.0349944	19.7837	0.787897	590	99	161	-31538.5	96.5908f	51.9011	4	1	1	0	0	0	0	0	0	0	0	0.945455	0.889831	0.247863	0.441441	0.694915	0	0	0	1	0.12931	0.117284	1	1	1	1	1	38.4434	1.45611e+06	11.3906	98.1885	33.5393	87.7157	49.2094	96.5908	51.9011	
  5000	-58776.4	-1257.6	-11978.8	-3301.33	0.022689	1	0.225742	8.85967	0.985974	0.00662542	19.7837	0.71506	683	99	163	-31538.5	46.3729f	30.5081	4	1	1	0	0	0	0	0	0	0	0	0.936364	0.933824	0.125	0.447619	0.736842	0	0	0	1	0.131387	0.321212	1	1	1	1	1	129.746	4.25081e+08	57.665	98.1885	33.5393	87.7157	49.2094	46.3729	30.5081	
  6000	-60918.1	-1257.6	-14120.5	-3846.62	0.024952	1	0.25578	7.81922	1.2286	0.00662542	19.7837	0.506457	829	99	190	-31538.5	46.3729f	30.5081	4	1	1	0.217822	0	0	0	0	0	0	0	0.954545	0.927711	0.208333	0.45	0.678571	0	0.108911	0.118812	1	0.131737	0.113402	0.666667	1	1	1	1	437.894	1.8614e+11	129.746	98.1885	33.5393	87.7157	49.2094	46.3729	30.5081	
  7000	-62180.5	-1257.6	-15382.9	-4228.24	0.0296623	1	0.261068	7.66085	1.47244	0.0150451	19.7227	0.414029	936	99	180	-31538.5	79.3382f	42.4491	4	1	1	0.217822	0.287129	0.029703	0	0	0	0	0	0.954545	0.898396	0.192513	0.485981	0.808511	0	0.108911	0.118812	1	0.143617	0.143646	0.666667	0.666667	1.5	1	1	1477.89	4.12643e+14	4987.89	98.1885	33.5393	87.7157	49.2094	79.3382	42.4491	
  8000	-64040.2	-1257.6	-17242.6	-4693.28	0.0314991	1	0.234675	8.52244	1.38648	0.011952	19.6555	0.48915	1070	99	193	-31538.5	55.5141f	76.802	4	1	1	0.217822	0.287129	0.029703	0	0	0	0	0	0.936364	0.925234	0.25	0.509259	0.824074	0	0.108911	0.118812	1	0.0925926	0.237113	0.666667	0.666667	1.5	1	1	4987.89	1.37214e+18	7481.83	98.1885	33.5393	87.7157	49.2094	55.5141	76.802	
  9000	-65487.9	-1257.6	-18690.3	-4988.21	0.0359524	1	0.234588	8.52559	1.58191	0.036871	19.6555	0.428877	1159	99	226	-31538.5	95.1244f	66.2538	4	1	1	0.217822	0.287129	0.029703	0	0	0	0	0	0.909091	0.930435	0.262712	0.53913	0.8	0	0.108911	0.118812	1	0.127119	0.27027	0.666667	0.666667	1.5	1	1	16834.1	1e+20	970740	98.1885	33.5393	67.9151	46.3239	95.1244	66.2538	
 10000	-65798.4	-1257.6	-19000.8	-5054.72	0.0359524	1	0.240428	8.31849	1.66724	0.036871	19.7933	0.397043	1179	99	231	-31538.5	95.1244f	66.2538	4	1	1	0.217822	0.287129	0.029703	0	0	0	0	0	0.936364	0.97479	0.285714	0.429752	0.798319	0	0.108911	0.118812	1	0.186441	0.291139	0.666667	0.666667	1.5	1	1	56815.1	1e+20	2.15197e+09	98.1885	33.5393	99.9018	58.0756	95.1244	66.2538	
