
# before rand glnL: -32538.166420 alnL: -1166.639699
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.004094
# true mu: 0.663114
# true rad: 20.241022
# true sigsq: 0.572684
# true neigh. size: 3.016075
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 2210.32 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -32538.166420 alnL: -1166.639699
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.004094
# start mu: 0.663114
# start rad: 16.285245
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-52808.7	-1166.64	-6102.04	-1523.4	0.0103731	1	0.224772	8.89792	0.396416	0.0686224	19.1789	1.78619	278	99	124	-24423.7	5.64192f	12.7344	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.864078	0.231481	0.405405	0.623853	0	0	0	1	0.264706	0.370968	1	1	1	1	1	1.5	7.59375	0.444444	12.0851	11.371	19.2184	0.0111971	5.64192	12.7344	
  2000	-55021.2	-1166.64	-8314.54	-2194.59	0.0157149	1	0.208692	9.58348	0.634889	0.0276285	19.8115	1.2012	436	99	135	-24423.7	20.0516f	28.7386	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.930233	0.32	0.389381	0.634146	0	0	0	1	0.176	0.233577	1	1	1	1	1	3.375	985.261	7.59375	12.0851	11.371	19.2184	0.0111971	20.0516	28.7386	
  3000	-56064.2	-1166.64	-9357.58	-2445.56	0.0190818	1	0.218754	9.14269	0.808079	0.0273084	19.8115	0.900348	500	99	154	-24423.7	85.8854f	49.1602	4	1	1	0	0	0	0	0	0	0	0	0.927273	0.893204	0.235294	0.435185	0.735294	0	0	0	1	0.176471	0.258278	1	1	1	1	1	11.3906	85222.7	291.929	12.0851	11.371	55.4801	38.6209	85.8854	49.1602	
  4000	-58418.3	-1166.64	-11711.7	-3077.52	0.0254468	1	0.202935	9.85538	1.02353	0.00250395	19.9285	0.766234	669	99	169	-24423.7	59.6321f	52.6116	4	1	1	0	0	0	0	0	0	0	0	0.909091	0.941606	0.198529	0.578431	0.748148	0	0	0	1	0.205882	0.142857	1	1	1	1	1	38.4434	5.59777e+07	1477.89	12.0851	11.371	55.4801	38.6209	59.6321	52.6116	
  5000	-60105.5	-1166.64	-13398.9	-3561.36	0.0305087	1	0.202718	9.86592	1.22583	0.0124249	19.9285	0.64047	807	99	163	-24423.7	54.3575f	26.3682	4	1	1	0	0	0	0	0	0	0	0	0.936364	0.899371	0.235669	0.466019	0.839744	0	0	0	1	0.120253	0.269461	1	1	1	1	1	86.4976	3.67685e+10	7481.83	12.0851	11.371	55.4801	38.6209	54.3575	26.3682	
  6000	-62507.8	-1166.64	-15801.2	-4051.88	0.0372155	1	0.215675	9.2732	1.59088	0.00564275	19.9285	0.463856	955	99	212	-24423.7	65.3319f	46.7217	4	1	1	0	0.267327	0.049505	0	0	0	0	0	0.927273	0.932292	0.223958	0.566038	0.796875	0	0	0.0792079	1	0.154639	0.121495	1	0.666667	1.5	1	1	291.929	3.18038e+12	647160	12.0851	11.371	28.3901	41.7054	65.3319	46.7217	
  7000	-64275	-1166.64	-17568.4	-4510.15	0.0417657	1	0.215675	9.2732	1.66143	0.00877235	19.5733	0.444157	1099	99	211	-24423.7	62.2207f	66.1255	4	1	1	0.227723	0.267327	0.049505	0	0	0	0	0	0.918182	0.927928	0.165138	0.433628	0.772727	0	0.148515	0.0792079	1	0.127273	0.14554	0.666667	0.666667	1.5	1	1	656.841	3.51665e+19	9.56432e+08	25.4551	4.26454	28.3901	41.7054	62.2207	66.1255	
  8000	-65324.3	-1166.64	-18617.6	-4755.95	0.0433186	1	0.216715	9.22872	1.73151	0.0105916	19.5733	0.424137	1178	99	220	-24423.7	38.4007f	69.6087	4	1	1	0.227723	0.267327	0.049505	0	0	0	0	0	0.872727	0.949153	0.228814	0.480769	0.838983	0	0.148515	0.0792079	1	0.186441	0.283654	0.666667	0.666667	1.5	1	1	2216.84	1e+20	1.2595e+08	19.5807	8.96554	23.7321	39.138	38.4007	69.6087	
  9000	-66199.6	-1166.64	-19492.9	-4923.77	0.0471592	1	0.235429	8.49514	2.08722	0.0242024	19.6668	0.323886	1235	99	237	-24423.7	27.7443f	23.9611	4	1	1	0.227723	0.267327	0.049505	0	0	0	0	0	0.881818	0.96748	0.290323	0.513043	0.781513	0	0.148515	0.0792079	1	0.138211	0.21097	0.666667	0.666667	1.5	1	1	16834.1	1e+20	2.45123e+10	16.1227	9.44403	23.7321	39.138	27.7443	23.9611	
 10000	-66748.8	-1166.64	-20042.2	-5048.87	0.0509728	1	0.205333	9.7403	1.8004	0.0374742	19.2349	0.430521	1278	99	240	-24423.7	7.00096f	49.467	4	1	1	0.227723	0.267327	0.049505	0	0	0	0	0	0.881818	0.92126	0.25	0.573913	0.820313	0	0.148515	0.0792079	1	0.15625	0.32906	0.666667	0.666667	1.5	1	1	37876.8	1e+20	6.28224e+11	28.0273	86.3627	23.7321	39.138	7.00096	49.467	
