
# before rand glnL: -48248.930727 alnL: -1254.528948
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.002235
# true mu: 0.872658
# true rad: 51.283116
# true sigsq: 16.948583
# true neigh. size: 2.291847
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 2914.27 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -48248.930727 alnL: -1254.528948
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.002235
# start mu: 0.872658
# start rad: 16.735241
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-52001.6	-1254.53	-5207.1	-1369.38	0.00370609	1	0.26433	7.56629	0.170557	0.00310967	19.293	3.53024	215	99	113	-44752.6	33.7322f	49.8356	4	1	1	0	0	0	0	0	0	0	0	0.963636	0.792453	0.247788	0.346154	0.517857	0	0	0	1	0.179245	0.39823	1	1	1	1	1	1.5	7.59375	1.5	21.7289	92.6946	18.0865	22.7365	33.7322	49.8356	
  2000	-53114.8	-1254.53	-6320.31	-1727.67	0.00571805	1	0.233376	8.56985	0.260658	0.0158457	19.8559	2.61633	285	99	127	-44752.6	21.9805f	24.8596	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.814159	0.283186	0.481481	0.712963	0	0	0	1	0.205357	0.338583	1	1	1	1	1	3.375	86.4976	2.25	21.7289	92.6946	18.0865	22.7365	21.9805	24.8596	
  3000	-55693.2	-1254.53	-8898.7	-2524.56	0.0103114	1	0.220879	9.05471	0.444875	0.0149592	19.8559	1.61967	451	99	152	-44752.6	13.7322f	45.8583	4	1	1	0	0	0	0	0	0	0	0	0.881818	0.899225	0.25	0.475248	0.596639	0	0	0	1	0.18797	0.268456	1	1	1	1	1	7.59375	2216.84	11.3906	21.7289	92.6946	18.0865	22.7365	13.7322	45.8583	
  4000	-57482	-1254.53	-10687.5	-3080.3	0.011961	1	0.220879	9.05471	0.516049	0.0024761	19.8559	1.39628	575	99	158	-44752.6	62.2744f	42.8168	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.881818	0.225225	0.521739	0.759615	0	0	0	1	0.160714	0.222222	1	1	1	1	1	17.0859	2.18416e+06	86.4976	21.7289	92.6946	55.8546	8.47933	62.2744	42.8168	
  5000	-59141.8	-1254.53	-12347.3	-3573.42	0.0149086	1	0.232092	8.61728	0.69043	0.00249371	19.962	0.993209	691	99	170	-44752.6	41.0375f	38.5449	4	1	1	0	0	0	0	0	0	0	0	0.909091	0.898551	0.2	0.49505	0.705036	0	0	0	1	0.135714	0.241379	1	1	1	1	1	38.4434	8.39666e+07	1477.89	21.7289	92.6946	48.818	30.2708	41.0375	38.5449	
  6000	-61293.1	-1254.53	-14498.6	-4129.22	0.0173593	1	0.222713	8.98016	0.771436	0.0256262	19.962	0.926349	827	99	197	-44752.6	2.98664f	58.6854	4	1	1	0	0	0	0	0	0	0	0	0.918182	0.955696	0.263804	0.495327	0.733333	0	0.118812	0.0693069	1	0.187879	0.226316	1	1	1	1	1	129.746	1.63415e+10	56815.1	21.7289	92.6946	48.818	30.2708	2.98664	58.6854	
  7000	-61244.8	-1254.53	-14450.3	-4141.38	0.0173593	1	0.221692	9.02152	0.767899	0.013944	19.962	0.934901	830	99	189	-44752.6	19.0079f	33.1402	4	1	1	0.237624	0.168317	0.009901	0	0	0	0	0	0.927273	0.889571	0.257669	0.5	0.790419	0	0.118812	0.0693069	1	0.148148	0.196629	1.5	0.666667	0.666667	1	1	291.929	3.18038e+12	970740	21.7289	92.6946	22.7218	22.6482	19.0079	33.1402	
  8000	-62530.9	-1254.53	-15736.4	-4462.82	0.0199992	1	0.224491	8.90905	0.895848	0.0279983	19.962	0.791384	912	99	210	-44752.6	6.03588f	25.9955	4	1	1	0.237624	0.168317	0.009901	0	0	0	0	0	0.881818	0.895604	0.213115	0.457627	0.818681	0	0.118812	0.0693069	1	0.211957	0.18932	1.5	0.666667	0.666667	1	1	1477.89	3.13351e+15	127834	21.7289	92.6946	2.30851	22.518	6.03588	25.9955	
  9000	-64294.6	-1254.53	-17500	-4881.62	0.0218875	1	0.243926	8.1992	1.06531	0.0253424	19.962	0.612469	1021	99	241	-44752.6	4.18994f	36.9883	4	1	1	0.237624	0.168317	0.009901	0	0	0	0	0	0.909091	0.90099	0.294118	0.5	0.68932	0	0.118812	0.0693069	1	0.184466	0.316239	1.5	0.666667	0.666667	1	1	3325.26	3.08732e+18	647160	21.7289	92.6946	1.26112	39.5153	4.18994	36.9883	
 10000	-66813.4	-1254.53	-20018.9	-5589.59	0.0272787	1	0.225367	8.87442	1.22669	0.00435805	19.962	0.575697	1213	99	238	-44752.6	39.383f	33.6303	4	1	1	0.237624	0.168317	0.009901	0	0	0	0	0	0.9	0.966387	0.316667	0.442308	0.694915	0	0.118812	0.0693069	1	0.134454	0.284553	1.5	0.666667	0.666667	1	1	25251.2	1e+20	4.84194e+09	21.7289	92.6946	1.26112	39.5153	39.383	33.6303	
 11000	-68296.1	-1254.53	-21501.5	-5942.55	0.0272787	1	0.220266	9.07992	1.19893	0.00952913	19.962	0.602668	1311	99	261	-44752.6	28.9509f	29.879	4	1	1	0.237624	0.168317	0.009901	0	0	0	0	0	0.909091	0.932331	0.161538	0.495327	0.874016	0	0.118812	0.0693069	1	0.143939	0.128906	1.5	0.666667	0.666667	1	1	25251.2	1e+20	4.84194e+09	21.7289	92.6946	1.26112	39.5153	28.9509	29.879	
 12000	-68387.3	-1254.53	-21592.8	-5935.99	0.0298114	1	0.229996	8.69581	1.36812	0.0217553	19.962	0.505796	1310	99	269	-44752.6	18.6974f	18.8654	4	1	1	0.237624	0.168317	0.009901	0.029703	0	0	0	0	0.909091	0.961538	0.290076	0.6	0.776923	0	0.168317	9.90099e-09	1	0.153846	0.148148	1.5	0.666667	0.666667	1	1	25251.2	1e+20	4.84194e+09	21.7289	92.6946	24.0844	50.6029	18.6974	18.8654	
 13000	-69217.3	-1254.53	-22422.8	-6160.99	0.0317386	1	0.241225	8.291	1.52768	0.00930916	19.962	0.431881	1374	99	277	-44752.6	24.3492f	37.0001	4	1	1	0.237624	0.227723	9.90099e-09	0.029703	0	0	0	0	0.863636	0.933824	0.246377	0.598214	0.797101	0	0.168317	9.90099e-09	1	0.188406	0.125899	1.5	0.666667	0.666667	1	1	25251.2	1e+20	4.84194e+09	21.7289	92.6946	24.0844	50.6029	24.3492	37.0001	
 14000	-71323	-1254.53	-24528.5	-6634.4	0.033281	1	0.239688	8.34419	1.59171	0.021488	19.962	0.417167	1512	99	306	-44752.6	6.2474f	51.6243	4	1	1	0.0990099	0.227723	9.90099e-09	0.029703	0	0	0	0	0.927273	0.92053	0.269737	0.483051	0.813333	0	0.168317	9.90099e-09	1	0.190789	0.13468	1.5	0.666667	0.666667	1	1	25251.2	1e+20	4.84194e+09	21.7289	92.6946	27.1191	55.9029	6.2474	51.6243	
 15000	-70940.8	-1254.53	-24146.2	-6630.99	0.033281	1	0.212304	9.42044	1.40987	0.00949101	19.962	0.53172	1511	99	272	-44752.6	33.9901f	25.7464	4	1	1	0.0990099	0.227723	9.90099e-09	0.029703	0	0	0	0	0.872727	0.940397	0.271523	0.504505	0.748344	0.009901	0.168317	9.90099e-09	1	0.151316	0.136029	1.5	0.666667	0.666667	1	1	25251.2	1e+20	4.84194e+09	21.7289	92.6946	27.1191	55.9029	33.9901	25.7464	
