
# before rand glnL: -63624.271986 alnL: -1211.459788
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.002616
# true mu: 0.365640
# true rad: 15.546490
# true sigsq: 0.070211
# true neigh. size: 5.469863
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 11195.7 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -63624.271986 alnL: -1211.459788
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.002616
# start mu: 0.365640
# start rad: 12.191307
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-53341.5	-1211.46	-6590.04	-1802.58	0.00815397	1	0.183353	10.9079	0.278731	0.0447004	19.6259	3.1142	310	99	118	-38228.3	88.4663f	6.26616	4	1	1	0	0	0	0	0	0	0	0	0.972727	0.706897	0.16129	0.431193	0.634146	0	0	0	1	0.231405	0.217742	1	1	1	1	1	2.25	17.0859	1	13.6972	77.3779	95.0088	11.3343	88.4663	6.26616	
  2000	-55057	-1211.46	-8305.5	-2358.57	0.00918007	1	0.196143	10.1966	0.335696	0.00994253	19.6259	2.41713	428	99	130	-38228.3	67.9639f	29.5687	4	1	1	0	0	0	0	0	0	0	0	0.981818	0.903226	0.308943	0.490385	0.658333	0	0	0	1	0.133858	0.2	1	1	1	1	1	5.0625	656.841	3.375	13.6972	77.3779	95.0088	11.3343	67.9639	29.5687	
  3000	-56866.6	-1211.46	-10115.1	-2857.37	0.0144729	1	0.21841	9.1571	0.589324	0.0338393	19.6259	1.2365	544	99	150	-38228.3	70.4225f	3.79202	4	1	1	0	0	0	0	0	0	0	0	0.945455	0.884615	0.257143	0.473214	0.736364	0	0	0	1	0.138889	0.219178	1	1	1	1	1	11.3906	16834.1	5.0625	13.6972	77.3779	95.0088	11.3343	70.4225	3.79202	
  4000	-58822.8	-1211.46	-12071.4	-3423.95	0.0176163	1	0.211136	9.47255	0.693433	0.026606	19.6259	1.08706	681	99	164	-38228.3	70.438f	10.1817	4	1	1	0	0	0	0	0	0	0	0	0.927273	0.921429	0.218978	0.490196	0.768116	0	0	0	1	0.166667	0.186747	1	1	1	1	1	38.4434	4.91437e+06	129.746	53.5397	80.0558	95.0088	11.3343	70.438	10.1817	
  5000	-59736.3	-1211.46	-12984.8	-3737.76	0.0201577	1	0.194689	10.2728	0.709131	0.0104699	19.473	1.1528	760	99	154	-38228.3	31.6807f	29.302	4	1	1	0	0	0	0	0	0	0	0	0.927273	0.932432	0.213333	0.564103	0.830065	0	0	0	1	0.111111	0.166667	1	1	1	1	1	86.4976	2.15197e+09	86.4976	53.5397	80.0558	74.1773	26.9669	31.6807	29.302	
  6000	-61705.4	-1211.46	-14954	-4230.12	0.0220681	1	0.215883	9.26429	0.938293	0.00515747	19.8969	0.785713	888	99	179	-38228.3	66.42f	61.1187	4	1	1	0.287129	0	0.0594059	0	0	0	0	0	0.909091	0.91954	0.257143	0.514019	0.805714	0	0	0.0990099	1	0.0977012	0.180851	1.5	0.666667	1	1	1	194.62	1.24094e+11	11.3906	53.5397	80.0558	74.1773	26.9669	66.42	61.1187	
  7000	-62382	-1211.46	-15630.5	-4413.89	0.0229901	1	0.212583	9.40811	0.962552	0.0311378	19.8969	0.777801	937	99	183	-38228.3	65.9496f	4.28764	4	1	1	0.287129	0.217822	0.0594059	0	0	0	0	0	0.945455	0.919355	0.203209	0.477064	0.787234	0	0.0990099	0.0990099	1	0.170213	0.208092	1.5	0.666667	0.666667	1	1	656.841	7.15586e+12	11.3906	50.5923	96.4424	74.1773	26.9669	65.9496	4.28764	
  8000	-63068.4	-1211.46	-16317	-4537.58	0.0257514	1	0.212752	9.40062	1.07902	0.016048	19.8969	0.693293	971	99	206	-38228.3	80.0701f	32.3952	4	1	1	0.287129	0.217822	0.0594059	0	0	0	0	0	0.9	0.943299	0.239796	0.576577	0.760204	0	0.0990099	0.0990099	1	0.153061	0.207921	1.5	0.666667	0.666667	1	1	1477.89	7.05039e+15	3.375	50.5923	96.4424	74.1773	26.9669	80.0701	32.3952	
  9000	-63874.7	-1211.46	-17123.2	-4745.33	0.0273053	1	0.217748	9.18491	1.171	0.033898	19.8969	0.624177	1028	99	210	-38228.3	62.3839f	1.03004	4	1	1	0.287129	0.217822	0.0594059	0	0	0	0	0	0.918182	0.923077	0.192308	0.526316	0.737864	0	0.0990099	0.0990099	1	0.213592	0.238318	1.5	0.666667	0.666667	1	1	4987.89	1e+20	291.929	50.5923	96.4424	74.1773	26.9669	62.3839	1.03004	
 10000	-65383.6	-1211.46	-18632.1	-5130.6	0.0273053	1	0.258566	7.73496	1.39051	0.0132082	19.8969	0.442664	1135	99	228	-38228.3	81.7533f	49.563	4	1	1	0.287129	0.217822	0.0594059	0	0	0	0	0	0.945455	0.887931	0.295652	0.586207	0.75	0	0.0990099	0.0990099	1	0.0948276	0.198238	1.5	0.666667	0.666667	1	1	16834.1	1e+20	287627	50.5923	96.4424	74.1773	26.9669	81.7533	49.563	
