
# before rand glnL: -76861.171341 alnL: -1236.594516
# ninter: 99
# ncoal: 99
# nhits: 99
# true lbda: 0.001518
# true mu: 0.569362
# true rad: 17.593455
# true sigsq: 0.104060
# true neigh. size: 3.512704
# fst-based estimate of neighborhood size: -nan
# nucleotide diversity: 0.000000
# length of a generation: 9032.65 time units
# clock rate: 1 subst. per time unit
# after rand glnL: -76861.171341 alnL: -1236.594516
# ninter: 99
# ncoal: 99
# nhits: 99
# start lbda: 0.001518
# start mu: 0.569362
# start rad: 14.277992
sample	lnP	alnL	glnL	tlnL	lbda	clock	mu	neigh	sigsq	sigsqobs	rad	rhoe	nInt	nCoal	nHit	rootTime	rootLon	rootLat	tstv	alpha	MeanBr	accLbda	accMu	accRad	accInDelDisk	accInDelHit	accScaleTime	accSPR	accSPRlocal	accPath	accIndelDiskSerial	accIndelHitSerial	accLdskGivenDisk	accDiskGivenLdsk	accDiskAndLdsk	accLdskMulti	accDiskMulti	accMoveDiskUD	accAddRemoveJump	accLdskTipToRoot	tuneLbda	tuneRad	tuneMu	tuneIndelDisk	tuneIndelHit	tuneLdskGivenDisk	tuneIndelDiskSerial	tuneIndelHitSerial	c0	c1	rootc0	rootc1	rootldsk0	rootldsk1	
  1000	-52970.4	-1236.59	-6193.77	-1771.04	0.00393859	1	0.161263	12.4021	0.115737	0.013062	19.514	8.52733	273	99	117	-65874.6	37.2916f	89.4721	4	1	1	0	0	0	0	0	0	0	0	0.954545	0.753968	0.196721	0.564815	0.691589	0	0	0	1	0.168067	0.128205	1	1	1	1	1	1.5	7.59375	0.666667	23.8218	72.7164	21.3858	68.7048	37.2916	89.4721	
  2000	-55731	-1236.59	-8954.45	-2679.85	0.00634173	1	0.21174	9.44553	0.266946	0.00012972	19.9435	2.81575	447	99	140	-65874.6	48.7949f	50.416	4	1	1	0	0	0	0	0	0	0	0	0.963636	0.911111	0.265152	0.527273	0.671642	0	0	0	1	0.205882	0.35	1	1	1	1	1	3.375	291.929	7.59375	23.8218	72.7164	29.3665	70.4572	48.7949	50.416	
  3000	-56728.6	-1236.59	-9952.03	-2999.36	0.00743948	1	0.177006	11.299	0.258694	0.00177517	19.8843	3.47572	512	99	149	-65874.6	47.5676f	64.69	4	1	1	0	0	0	0	0	0	0	0	0.963636	0.86755	0.188119	0.504587	0.708738	0	0	0	1	0.0865385	0.118056	1	1	1	1	1	7.59375	4987.89	985.261	23.8218	72.7164	32.9272	67.2086	47.5676	64.69	
  4000	-58166.2	-1236.59	-11389.6	-3493.15	0.00834771	1	0.193898	10.3147	0.317977	0.00468946	19.8843	2.58137	615	99	151	-65874.6	33.3428f	68.3773	4	1	1	0	0	0	0	0	0	0	0	0.981818	0.943548	0.344	0.570175	0.754098	0	0	0	1	0.174603	0.261147	1	1	1	1	1	25.6289	2.18416e+06	7481.83	43.6822	17.8867	32.9272	67.2086	33.3428	68.3773	
  5000	-60690.2	-1236.59	-13913.6	-4230.42	0.0107124	1	0.181421	11.0241	0.381794	0.0164928	19.8843	2.29775	777	99	177	-65874.6	9.4607f	26.884	4	1	1	0	0	0	0	0	0	0	0	0.927273	0.916129	0.25	0.519231	0.773333	0	0	0	1	0.197368	0.190476	1	1	1	1	1	57.665	1.43465e+09	127834	78.607	52.5633	32.9272	67.2086	9.4607	26.884	
  6000	-60534.3	-1236.59	-13757.7	-4218.08	0.0116568	1	0.181421	11.0241	0.415452	0.00534332	19.8843	2.1116	775	99	164	-65874.6	23.9367f	55.0531	4	1	1	0.227723	0	0	0	0	0	0	0	0.890909	0.953947	0.214286	0.527778	0.833333	0	0.148515	0	1	0.176471	0.2875	0.666667	1	1	1	1	129.746	4.18816e+11	1.45611e+06	78.607	52.5633	32.9272	67.2086	23.9367	55.0531	
  7000	-62988.5	-1236.59	-16211.9	-4939	0.0144959	1	0.165906	12.055	0.472458	0.000144262	19.8843	2.03046	941	99	181	-65874.6	50.3159f	51.6468	4	1	1	0.227723	0.168317	0.029703	0	0	0	0	0	0.927273	0.934426	0.312169	0.436893	0.846995	0	0.148515	0.0693069	1	0.157895	0.12234	0.666667	0.666667	0.666667	1	1	437.894	2.75095e+14	7.37155e+06	78.607	52.5633	32.9272	67.2086	50.3159	51.6468	
  8000	-64828.6	-1236.59	-18052	-5494.97	0.0162807	1	0.168109	11.897	0.537674	0.00679345	19.8843	1.76079	1074	99	185	-65874.6	21.5582f	40.7325	4	1	1	0.227723	0.168317	0.029703	0	0	0	0	0	0.909091	0.972222	0.240741	0.556522	0.851852	0	0.148515	0.0693069	1	0.148148	0.143646	0.666667	0.666667	0.666667	1	1	2216.84	1e+20	1.43465e+09	86.9298	14.7366	16.0006	75.4896	21.5582	40.7325	
  9000	-70104.2	-1236.59	-23327.6	-6895.62	0.0214099	1	0.188068	10.6345	0.791013	0.0200952	19.8843	1.06985	1427	99	243	-65874.6	27.5489f	96.3618	4	1	1	0.227723	0.168317	0.029703	0	0	0	0	0	0.954545	0.93662	0.309859	0.521008	0.802817	0	0.148515	0.0693069	1	0.112676	0.302632	0.666667	0.666667	0.666667	1	1	7481.83	1e+20	2.79211e+11	86.9298	14.7366	16.0006	75.4896	27.5489	96.3618	
 10000	-70389.2	-1236.59	-23612.6	-7033.15	0.0219192	1	0.182179	10.9782	0.78447	0.0152826	19.8843	1.11364	1463	99	226	-65874.6	26.2691f	88.1522	4	1	1	0.227723	0.168317	0.029703	0	0	0	0	0	0.945455	0.972789	0.272109	0.578512	0.843537	0	0.148515	0.0693069	1	0.170068	0.157407	0.666667	0.666667	0.666667	1	1	25251.2	1e+20	1.39267e+15	86.9298	14.7366	16.0006	75.4896	26.2691	88.1522	
