# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Jul 15 15:28:29 BST 2019 [seed=1234]
# -overwrite -seed 1234 beast_input\beast3.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	X.precision.col1	X.varCovar.X.precision.col1	X.diffusionRate	X.traitLikelihood
0	-26.060737939372043	0.5539276035831056	-26.614665542955148	3.3804511170267895	0.0	11.335589962912541	0.05	20.0	1.2316771889197315	-26.614665542955148
20	-25.363883422841106	-0.04348715230849032	-25.320396270532616	3.3804511170267895	0.0	11.335589962912541	0.1495072994981264	6.688636630832408	0.8765631465604451	-25.320396270532616
40	-25.516094895094373	-0.06724873182496405	-25.44884616326941	3.3804511170267895	0.0	11.335589962912541	0.15580034276674767	6.418471116569514	0.8074004278284814	-25.44884616326941
60	-24.711976278565416	0.19113862984913954	-24.903114908414555	3.3804511170267895	0.0	11.335589962912541	0.09841434786196937	10.161120016794154	0.8034128696095374	-24.903114908414555
80	-24.729375729193354	0.22276507701953507	-24.95214080621289	3.3804511170267895	0.0	11.335589962912541	0.09289357504374814	10.765007155005618	0.993520105116133	-24.95214080621289
100	-24.827452362967033	0.08461822912317674	-24.91207059209021	3.3804511170267895	0.0	11.335589962912541	0.11926807379997884	8.384473465020255	0.8448383151135417	-24.91207059209021
120	-24.717430418015432	0.15958572052221065	-24.87701613853764	3.3804511170267895	0.0	11.335589962912541	0.10421836926226262	9.595237452656047	0.9002753374291756	-24.87701613853764
140	-24.88955088677717	0.31048012203613573	-25.200031008813305	3.3804511170267895	0.0	11.335589962912541	0.07903442693932054	12.652713997252865	1.232585277684485	-25.200031008813305
160	-25.352262974106793	-0.04155461394622384	-25.310708360160568	3.3804511170267895	0.0	11.335589962912541	0.14900533432736726	6.711169130381487	0.9790867464131044	-25.310708360160568
180	-25.402590982899746	-0.04979315975047327	-25.352797823149274	3.3804511170267895	0.0	11.335589962912541	0.15115548999928416	6.615704133569583	1.0230682276464445	-25.352797823149274
200	-24.9196906858676	0.05225732786106929	-24.97194801372867	3.3804511170267895	0.0	11.335589962912541	0.1263452575974216	7.914820223694788	1.1682727525374916	-24.97194801372867
220	-24.736062990307545	0.13681788510129955	-24.872880875408843	3.3804511170267895	0.0	11.335589962912541	0.10859716257110834	9.20834372026258	0.8894585381159466	-24.872880875408843
240	-25.907692327716752	-0.11885070360258099	-25.78884162411417	3.3804511170267895	0.0	11.335589962912541	0.17025897275455168	5.8734055763487865	0.9174021686869541	-25.78884162411417
260	-25.42251175083812	-0.05296386925051999	-25.3695478815876	3.3804511170267895	0.0	11.335589962912541	0.15199016121207196	6.579373243802929	0.8213976725953233	-25.3695478815876
280	-25.16073992272167	0.3891498344355595	-25.54988975715723	3.3804511170267895	0.0	11.335589962912541	0.06825965496562046	14.649942202369148	1.0871049703581548	-25.54988975715723
300	-25.341636523716964	-0.03977069204135597	-25.30186583167561	3.3804511170267895	0.0	11.335589962912541	0.14854327393246275	6.73204496929739	0.8226166097392683	-25.30186583167561
320	-24.794407254866503	0.09945493839317687	-24.89386219325968	3.3804511170267895	0.0	11.335589962912541	0.11614332729273873	8.610051247106986	0.7635871038811215	-24.89386219325968
340	-24.76206048773969	0.11736259749521705	-24.879423085234905	3.3804511170267895	0.0	11.335589962912541	0.11246964596956388	8.891287879314712	0.9758977459567144	-24.879423085234905
360	-25.109201777663355	0.3764014505132245	-25.48560322817658	3.3804511170267895	0.0	11.335589962912541	0.06990716493497011	14.304685377103079	0.9931647851160141	-25.48560322817658
380	-25.143101663554248	0.3848649344901123	-25.527966598044358	3.3804511170267895	0.0	11.335589962912541	0.06880930858766304	14.532917428257548	1.0502429817750465	-25.527966598044358
400	-24.71973577629671	0.15568321128009166	-24.8754189875768	3.3804511170267895	0.0	11.335589962912541	0.10495738446824059	9.527676447602344	0.9001566560776744	-24.8754189875768
420	-24.802653927320247	0.09550175173655417	-24.8981556790568	3.3804511170267895	0.0	11.335589962912541	0.11696866140880746	8.54929848692534	0.9916991968853075	-24.8981556790568
440	-27.978813762260778	0.7920128440748342	-28.77082660633561	3.3804511170267895	0.0	11.335589962912541	0.031633571716098076	31.611985171156245	1.712190669761783	-28.77082660633561
460	-25.212826010581356	-0.0167036578316464	-25.19612235274971	3.3804511170267895	0.0	11.335589962912541	0.14268014581253213	7.008683614004032	0.8794102506073447	-25.19612235274971
480	-24.883324243883674	0.06388364262553825	-24.94720788650921	3.3804511170267895	0.0	11.335589962912541	0.12376074019620288	8.0801068126666	0.963370300955296	-24.94720788650921
